"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0137",10750696.31,280685.5683,253333.036,11231215.01,254822.2992,15291505.77,239365.9339,284561.3915,266164.5926,19192057.32,10224941.28,247422.469,290975.9809,242473.9453,255732.3012,320330.6102,5615373.085,9748504.67,22589406.6,15504962.7,14864298.97,232637.4519,22899068.17,198764.2511,249890.1753,325236.123,14194119.92,20955447.33,23383870.41,7403466.001
"Feature0138",108588421.4,309531118.4,132799217,237941311.7,303225176.5,182538.2625,144651727.5,300894316.4,222470107,1277385.449,345022.7908,207278638.8,331037227.7,314856274.7,280832938.8,327387429,73705.27615,254898.3443,6437954.801,4643835.483,856022.7639,121288039.1,3075459.801,282240035.5,185255962,317244224,404927.952,95731065.1,1494845.144,144077.9879
"Feature0139",30011088.13,235883661.9,274097242.9,8315060.103,188959762.6,5562650.537,162355515.8,205764993.8,199627728,23160235,3145254.276,186148096.1,227814038.5,210313948.3,225421914.4,266857583.3,3323923.605,4185310.985,24437600.93,22099907.11,19571700.31,148953560.3,10256020.85,219376014.7,154998329.1,224257537.5,7157775.085,40565079.72,23246085.41,2378624.036
"Feature0140",949754.7693,3548206.986,2513158.395,1106553.048,2525895.808,502358.4815,1540208.047,2854819.917,2299998.84,1877900.38,529008.9277,2131057.416,3321809.123,2892000.459,2433534.646,2747933.759,33418.04106,704488.4773,1074384.885,1990777.032,1253350.619,1617719.06,1533830.317,6658358.118,1877354.421,3172718.141,419068.0208,825057.2649,1840884.187,305766.657
"Feature0141",129646.9386,1215182.071,540303.0933,132995.0981,145757.2608,114374.7532,116709.6369,60931712.5,349878.3198,131430.7044,116354.657,2262973.249,1396617.33,23051985.14,138998.8018,155192.0126,111529.3086,117903.1922,135124.2192,132070.2954,130760.8032,607107.6676,132204.3279,10249885.12,535566.4323,6178837.589,116261.5203,133534.0259,143426.908,112770.3233
"Feature0142",578534.909,16926200.07,10677211.2,304580.2343,12656648.94,720992.3163,7516485.214,14158894.33,11640358.06,1978777.564,1264318.997,80051017.62,14581706.53,13550299.6,13228537.74,12058187.77,446304.4245,969968.7119,382009.6802,332828.995,499294.5555,8923830.641,2385654.943,357113074.1,14725890,13505409.52,901616.3499,2060618.291,335903.1839,247028.3585
"Feature0143",592073.1188,419648.7592,710970.0814,410221.1851,433981.4339,445406.5234,429294.7422,395274.2749,387335.4147,444326.4045,414818.3825,527461.1775,444829.6885,392743.6172,425190.3371,430166.4314,456767.2701,440183.5362,435424.7301,516180.4257,485700.011,484212.0721,417916.9758,514383.4302,548635.9243,452635.5947,408406.2101,399339.3699,426043.9519,419875.8096
"Feature0144",1756645.541,1674756.76,1686627.147,1806554.636,1725494.384,1837786.712,1829774.038,1877359.274,1888443.082,1666153.539,1733739.814,1939087.165,1840720.007,1893357.127,1783538.346,1871950.207,1818176.922,1767668.33,1939413.018,1866051.352,1835200.355,1856679.125,1741097.426,1817855.971,1885405.135,1910685.1,3642933.243,4013048.325,1783254.794,1807283.799
"Feature0145",1521820.82,134504916.3,109091888,1318707.264,120417888.8,624732.2712,63366191.71,127056626.5,95459009.67,959558.3117,836484.6369,95037203.38,142175008.5,128454644.4,126653611.5,133154000.9,774639.3379,745631.4338,1097601.589,959016.5268,1001937.177,76806054.63,1021930.486,119116472.7,82903177.3,139990020.4,660188.4825,1646068.21,1287467.575,488998.5462
"Feature0146",40113404.41,1443375.617,2232048.487,40188080.09,1691355.299,649680.0115,2158470.209,1516970.571,2025541.408,1470617.322,582608.1093,2173447.602,1683397.753,1755565.595,1700540.554,1568733.721,571197.7522,793983.6359,1954837.367,2975670.552,814472.3148,2011125.414,1846502.523,17485663.09,2377805.463,1930403.942,491217.7895,28137749.07,1111893.478,427254.4704
"Feature0147",1681443.332,151212973.8,82152034.68,1103438.015,156868229.9,1055019.863,67594790.07,154510173.9,132305948.2,825325.756,1574165.272,109673802.7,154953676.9,145345786,139553668.4,155941288.4,285245.4634,319522.1515,683677.488,981304.4207,363167.4833,99617862.17,986656.574,21235114.48,128573763.8,176276668.3,988411.6827,1778681.665,882090.7331,367414.4993
"Feature0148",70335993.7,23992455.79,24919240.24,83941257.48,22346588.88,33810728.08,14886331.84,22286672.54,24955085.48,55489907.78,28657975.02,19452535.14,24406402.4,28635898.11,23456794.27,24620903.15,22460779.34,36715688.77,55385210.07,59715113.5,44092924.6,18568349.78,57961586.95,75261287,19106348.98,27480971.23,36478629.44,78579355.32,57775446.51,19251717.91
"Feature0149",391067.4221,1537352.292,881096.6454,1193856.429,706652.8262,209277.1633,861667.9483,1097404.847,885500.463,305752.4216,588046.6328,411595.0564,1334205.443,1352922.583,1149566.307,1507500.467,255663.8362,181505.5043,332205.9538,179929.8224,267683.1355,596696.9289,487082.8796,236412409.5,676005.7491,1306209.052,231517.4734,793617.5258,224185.4567,304847.2092
"Feature0150",7308390.78,263223926.2,93331114.26,2215552.44,270118823.6,25366085.73,87258570.99,269636982.3,212676363.9,15284176.88,2016419.483,156894285.5,282809712.1,281886646.5,258228901.5,282345495,3769441.272,2184798.527,7094132.705,6981532.582,9181665.181,149105624.6,24428771.94,51314773.6,217126704.7,297606621.4,1558392.877,8015704.776,11619297.31,1455944.908
"Feature0151",748308052.2,254169575.5,73668677.5,732755411.5,174025292.4,604874295.2,69467882.91,166376599.3,194479337.4,811056011.7,546346028.2,121303084.6,256541557.8,155507548.9,157062028.1,189603144.7,466762507.2,578544525.3,841004869.5,819606098.7,622116547.8,242620758.3,785518259.4,853922736.3,44579250.68,188721875.1,5292320.465,4852387.171,777931123,400932431.3
"Feature0152",62940976.41,10560876.53,3596267.458,37376714.72,8453456.883,34903741.65,4272493.548,4668238.244,13023383.6,20483932.48,30328851.85,6317225.877,14719844.26,13645483.55,10300446.98,981909.6699,31357327.87,15636804.77,71014930.91,25204288.94,29267945.96,13350828.24,26759018.04,34222428.09,4203774.983,10250064.9,644678111.2,924355302.4,34464071.87,21104958.35
"Feature0153",479697.0563,6811749.587,8164882.082,267434.4656,9604087.919,36156.96268,372117.4136,10124872.93,4562189.008,118795.7945,30410.99985,2686923.489,10510903.4,8324376.585,9702413.335,18939161.84,42556.42033,31723.9811,306807.3416,245601.4228,106865.1655,3648899.244,72137.25522,2186737.513,3430668.082,9032644.385,106241.3106,824897.3547,61792.10111,22905.70286
"Feature0154",278337.5576,7799702.047,245788.4203,937992.3005,2630916.921,417057.632,24529721.37,3604761.016,3045395.322,75700.91682,229152.0897,1341557.116,3050388.053,2966394.855,2684425.038,3795972.374,207065.5479,84475.42824,362010.4646,243811.2584,202455.0161,1011801.025,305353.0003,1408053.758,1079176.466,3043092.088,21219968.14,11500893.63,359919.8936,216840.6152
"Feature0155",6672391.674,3115713.666,3201469.926,383868.726,132134939.5,5831781.7,217955.3228,747503.491,2750655.924,6142162.945,2658592.045,3846366.325,7032748.813,6166741.458,738635.4388,371654.4165,3270182.594,2026298.016,1877438.066,3073361.209,10084664.53,1425477.394,14936702.83,1995422.155,357975.8804,6589400.324,123920692,184398284.7,4923140.133,2448168.579
"Feature0156",166600112.9,150923932.7,111943817.3,162344709.6,132134939.5,117761163.2,71895741.57,147110542.9,105329193.6,190243076.3,107379557.4,91017786.03,155652037,154032841.5,118836692.8,141741082.6,75162869.39,108129607.8,184046192.1,163477648.2,149046031,67983468.77,188426380.1,136805064.5,78474580.08,143268884.6,5036835.804,6307970.884,191674233.4,75564654.54
"Feature0157",3371882.218,1249780.488,1232421.995,4133810.223,1551102.32,621231.0244,893997.35,976605.6483,881910.9745,2912030.76,393345.723,225232.9434,1320806.774,1262740.271,1515770.558,1633279.445,292658.93,321221.8658,771858.9463,2905099.135,2586388.663,522859.1103,3559254.561,278335.4563,630812.5025,1406157.752,246759.8722,405991.3344,3075192.499,313834.2938
"Feature0158",5780302.092,8792327.678,3073639.105,7075921.138,171243.6982,2733224,1978681.702,7344446.566,5398970.015,103028.4801,1221587.191,3559013.792,8178920.987,8043220.57,7118895.082,8875796.203,79905.79931,152668.4346,119917.1269,111728.918,100146.2386,147885.2932,105568.0774,508014.3417,225856.6098,450628.0416,1702917.753,3929192.873,689480.8976,1102084.302
"Feature0159",6847134.754,4091672.669,2965912.731,3790668.847,2076530.732,5861492.923,2962535.832,4145775.881,4219223.937,82616.14517,4822244.176,2780900.276,4880589.069,5073536.58,4483695.42,5043239.086,4984117.465,6984564.088,14276099.9,9350528.358,7917530.982,2508935.406,4726496.452,23259998.78,3980423.25,5795352.301,9193303.615,15341270.43,7738480.45,2292774.559
"Feature0160",2829231.197,76779588.92,19259710.4,1771561.217,61943609.1,2658974.153,17135853.42,73669925.57,48249371.78,4968867.188,2431323.708,37518575.51,73426817.12,66254429.27,61007295.79,72477746.95,2449275.581,2770617.002,5064708.002,6256083.905,3991033.129,2496683.144,4630088.333,23413419.09,42166979.52,69538774.92,3176052.306,4663465.322,3636207.972,1248974.518
"Feature0161",105739.5733,130457.6615,210109.7962,109749.75,121273.8093,152625.1294,97172.08271,121080.7669,119349.6607,118186.647,152033.4099,114106.9038,146577.086,128664.1652,114317.734,131035.756,88956.82419,116200.476,136964.6762,162468.9562,154680.499,109942.0287,108755.8487,118598.1959,103414.4444,127359.7827,98614.53958,112040.1118,110112.6847,137661.6786
"Feature0162",853858.8244,652358.3935,658618.4251,866199.3567,942478.0106,4665620.165,679642.241,645219.4134,647610.8009,1381539.525,2743789.194,660356.4035,628191.7404,651544.8411,659070.308,673172.7768,4037706.374,5717388.082,1669040.078,1217044.859,1212843.261,662397.9087,1471518.09,705900.6936,677397.0409,712472.0816,4672090.94,1383323.888,1277364.432,1167111.377
"Feature0163",98864242.67,156293279.7,66026233.94,92662853.24,128012171,70676838.27,49652778.43,161291103.1,112169756,123327894.1,61298780.08,90822856.48,168381370,158192765.6,130805297.7,163431410.2,50520833.54,69374658.19,142395117.4,157168458.7,85355424.4,68494668,112799834.6,56839329.23,94099453.83,157789013.7,89244936.8,139446090.9,108215482.1,41080319.3
"Feature0164",3937488.403,131259080.7,124102413.7,4849248.038,120948706.8,1594005.188,98229943.89,129237000.5,110251199.2,3432301.396,1988491.984,115535412.7,132079258.8,131198937.7,107169016.2,125586143.7,1857052.588,1868585.147,3972399.139,3592408.781,3279631.229,95284967.23,3482264.337,38382090.2,106843053.9,133640325.4,3022475.787,4715570.58,3963740.193,1277957.513
"Feature0165",1383755430,2075727298,1809785013,1536457325,1927352913,544023522.7,1011504438,1978050444,1747326479,583238584.9,624901974.2,1617086205,2017475158,2072961977,1900700950,2130742304,671798124.1,764434795,836659389.6,1192918207,499242135.5,1895300909,629028690.7,2254619646,1605225735,2195350789,565988148.8,1278726560,748078083.2,573833848.2
"Feature0166",9359751.381,247719552.8,265291384,14405909.8,256097904.5,4980222.354,174254850.7,243540772.8,222054693.2,8980086.468,5040802.923,208213195.7,254587064.6,249168507.4,225596192.5,226025270.1,3220049.785,4102051.058,8512795.989,6897790.65,5906322.778,212642401.6,6051363.687,66738974.96,215541549.4,230669678.1,5728812.326,9704660.846,8498375.456,2897652.021
"Feature0167",21426151.18,1244371545,1182254693,16272528.98,1191541255,6291114.098,912456369.3,1187039196,1063060855,5802462.616,9905694.401,1090137279,1278722488,1273949797,1152462494,1185609164,3511069.926,5804943.439,10937901.98,7282924.574,7052075.608,1066795668,8027484.235,370832994.5,1086189277,1288986348,6748052.164,18127075.99,10899361.95,2762611.561
"Feature0168",135303.037,125124.0787,173635.0443,219428.1353,125318.4798,102663.0617,106077.3817,131283.2228,199680.601,127377.2358,137004.2692,149470.9645,126885.7628,136544.8078,126338.3067,134626.29,99504.24892,130248.7157,129455.1659,180342.1961,122269.1018,115738.1089,140104.4018,117375.2433,172000.4737,144634.5104,92314.68237,136364.2482,159684.0303,113633.6811
"Feature0169",50265348.53,1171423.569,736268.1486,42011062.22,576462.8434,34387020.34,605281.6738,1215343.535,1211664.26,51097001.14,28497325.68,716129.2956,1189815.865,1203232.512,911338.0933,1159552.708,24078354.57,33376613.88,56446127.61,48756882.07,44580181.37,1159227.536,51358132.55,1043390.243,884674.0472,992235.7366,37706831.44,58104831.62,53617976.84,22780237.97
"Feature0170",380525.2506,923637.4015,1138955.219,1112123.245,1350884.838,1042393.34,458429.5323,948284.7207,1551596.978,1752426.766,330135.6011,807377.557,1559838.16,394023.3778,1205975.493,969104.2652,893445.2107,54374993.71,775639.6683,52429327.67,54810897.41,55503388.58,1128121.082,51396138.78,52658059.27,51726853.21,100493474.3,104381482.4,699623.8039,966733.7039
"Feature0171",74459560.23,296129.3182,186150.4428,86203343.99,206664.2094,10245346.49,321406.2257,324061.2804,350291.8262,51132095.85,3171712.177,310228.1271,224458.082,282121.5219,625873.1087,254282.344,8064474.057,10993851.6,67422181.05,59521769.71,44055053.7,170915.5043,56246033.39,279806.3122,163321.3845,356120.4682,7918826.554,80019424.56,53389718.59,3053723.794
"Feature0172",1400263.634,310546.7895,471666.584,1978108.797,101028.1729,80997252.69,410378.8366,133339.3651,95086.22874,24584800.21,60522307.84,145835.5031,240332.6912,101644.0863,272722.6379,568850.9567,20886277.73,37200920.8,20925918.64,15289002.58,28328195.71,269964.7931,16480459.13,400610.0017,157402.8834,568046.1263,79375471.56,3031065.244,34174415.03,32521239.88
"Feature0173",562067.8239,322221.1612,557256.6129,410571.5215,265943.7458,261344.8963,265759.7906,263032.6539,398895.5166,261332.5367,256557.9652,273789.5258,634095.9016,362902.2789,256286.0975,255739.7613,592850.3324,728475.3581,3878978.659,1523780.509,353144.0091,275924.9447,2343729.49,570501.5741,575466.9915,1211576.633,254196.4026,114411875.7,586183.7119,599417.0479
"Feature0174",727406948.3,1372835250,1314226416,622484194.2,1278613841,789637211,590163612.9,1282563214,1031769305,959071680.8,684144990.7,1166077759,1376905495,1321977144,1238431112,1339360118,740654561.3,940181476.6,994668117.9,927877755.4,819212886.8,988043723.7,904149566.3,969604191.7,1086376388,1284389227,831353487.9,931545575.9,999651639.7,608358153.5
"Feature0175",178990212,128785477.2,49612711.72,164274341.4,101042218.7,598227872.5,50614958.07,116733412.1,96215678.13,317884876,422523911.2,68711248.54,113992899.4,117560446.2,97785301.06,113759594.2,246825850,314452046.2,268906141.1,279342039,393549382.5,51389128.08,299320563,662296662.3,72803020.22,114131442.1,535229853.8,285798075.9,419918145.5,287381148.7
"Feature0176",632675863.2,1673972569,659198400.7,47390987.2,1409250941,815942216.7,679092220,1614432522,1216892323,422523708.7,702391303.3,1137135597,1606521448,1662975698,1395331159,1586335388,499381156.3,613560775.2,430118561.3,549288064.5,431166309.1,810231327.4,258210224.9,1425998515,1100103187,1580277621,858341229.4,574776690.2,472632762.9,436871455.6
"Feature0177",248503789.3,238111565.2,198454312.3,326388528.4,208324126.5,152378294.1,126730519.3,225331058,180461504.7,252686663.7,124687841.3,160326302,234159255,226917943.3,199189840.7,233352783.7,101663584.1,144205830.1,290568944.5,267760429.6,221419572.3,121679412,241385910.2,211762020.9,142797075.8,253746385,182454119.9,298183674.6,273766784.5,88532892.14
"Feature0178",172343404,165245037.6,139358127.2,228372775.6,142742279.5,119979984.4,96232897.06,153001521.2,119280259.3,174600393.8,94477017.26,111301124.2,171215750,154563047,141540634.4,169014001,78306817.93,111029854.2,201856679.4,192710688.7,159754664.5,80155760.06,177115600.7,145457766,92532805.05,146135569.5,131965090.4,210400310.1,196333570.3,70735496.3
"Feature0179",3238393.533,190632912.2,41749960.72,6990312.446,77865864.1,3132210.366,43005449.48,155447782.8,100333000.2,4521804.668,3151530.049,79540990.06,168649435.5,125246591.6,85235979.88,95685916.2,2849238.822,3417780.444,5701484.768,3481185.507,4608069.169,27954783.46,4220427.96,18286255.7,70669165.14,197076939.1,3864139.851,5208407.114,3752090.11,1274813.244
"Feature0180",3495655.833,2237160.379,450991.8351,12389645.78,2765184.53,227554.9364,1197353.475,2354932.478,1999222.287,398280.3621,248413.3576,1676209.063,2235914.622,1814314.208,2628170.59,1994764.213,845326.3523,596369.4464,1436244.135,845809.3619,124443.8462,1227505.42,89310.3719,362304.4835,1489660.406,2726952.22,210544.7388,1194757.996,74174.88762,157434.6979
"Feature0181",1071110.005,816841.0208,898308.1768,1038984.251,840845.3439,976514.2346,882309.5948,1105139.303,881768.2792,903348.2063,935444.1056,890012.6254,1100604.843,1217668.802,1022889.611,893472.9795,1125932.972,908597.8625,779804.1295,954835.788,918048.1284,907163.0923,1319149.075,926524.923,1042712.355,980838.0928,900009.4416,875747.6075,1089142.626,996597.5225
"Feature0182",6925125.085,69199999.61,50974088.84,13692642.62,54049234.76,5382665.366,38787800.12,60083985.24,46680673.09,4412753.146,3554192.003,308927398.3,58132896.55,64742690.8,55008037.46,58194518.28,1922083.114,2467294.919,3734039.561,4688236.127,3588085.572,38295059.46,8404425.701,923923306.1,48269055.11,57795680.43,5105146.682,5796656.912,2852284.805,1636006.35
"Feature0183",1711621.851,15098271.49,12024237.59,2010640.823,11354940.59,1362057.338,7142013.111,13598872.59,9581864.466,2772726.309,1046592.99,115963237.7,12570845.8,12979953.53,11193518.89,11510355.11,813895.7982,1092237.09,1818981.797,1485253.499,1078023.246,8721046.346,1794331.998,296776276.9,10056475.62,12859519.35,991980.3042,1655934.367,2046086.876,655030.6805
"Feature0184",25426608.06,103085417.1,110676945.6,8756218.764,103748954.4,7659526.575,68780582.45,135092820.5,88824288.63,25564797.49,8176713.433,89223873.49,112935799.6,115436506.2,102097448.1,117077954.5,10759737.94,12947563.99,27886451.73,35978337.68,17543060.53,69335690.89,24987282.02,82375402.13,84852131.06,110278655.6,13643497.68,22066181.24,28546023.84,8781002.79
"Feature0185",126682.4354,2506460.131,1600175.935,619985.8052,3646761.736,405070.7302,363709.9402,1464179.276,1732628.207,443691.2691,923484.4441,1414729.827,3297468.809,993553.8647,772579.8224,2693015.366,217367.7485,561252.3332,522091.4835,448596.2417,242827.9117,578179.6998,216404.6746,2818837.718,1195740.387,1849839.723,18161928.58,10222524.31,795319.5896,335844.2141
"Feature0186",6854618.417,72217156.07,26167817.55,17110593.52,52559228.32,19270998.04,16329392.09,64368212.1,47502989.22,6926142.887,14934009.74,30590317.77,71383818.83,67217249.16,50770611.11,66852963.4,10714226.49,12683064.92,12669506.93,12415587.03,8310226.415,29022521.38,5530067.386,44768251.41,37723803.13,66380814.85,1067981.036,565550.802,9538533.119,8773935.549
"Feature0187",15342696.58,21130651.38,63111096.16,36970219.59,18076566.14,5089348.861,8503058.471,20688994.45,14595283.03,8521568.178,5525051.473,17027864.99,21460109.97,21664739.07,16037545.05,20113851.48,3970744.312,5294970.018,11639755.45,11317389.08,4789265.013,20816185.48,11792596.84,78227800.72,11631686.2,23254941.4,6034064.238,17757514.83,11355041.14,2594226.502
"Feature0188",487969.4232,379631.8385,488094.4683,665505.5071,562775.2049,150189.6053,517356.1596,183454.3635,530398.2016,510181.5911,432547.5489,470908.5614,435313.3843,553527.6484,556535.8114,370957.281,686996.8307,719897.9191,170957.5998,490749.4519,461539.9223,413412.0753,426189.9636,493010.917,537615.9025,491473.6417,586263.3525,272012.2077,425459.2454,533209.8976
"Feature0189",3272881.606,32457838.28,77431167.36,18475216.61,7082178.276,455981.6806,9605924.231,48836851.69,18432840.93,424780.7535,210215.0351,28177789.47,25406793.68,38673638.31,6908044.519,8880262.731,77459.43963,530647.5008,576628.801,510740.5197,358886.242,31856096.69,205532.0568,35418493.2,17175926.9,25272924.17,583549.0633,767892.074,393963.6183,106775.7345
"Feature0190",177960896.7,165278202.5,193552114.6,192737333.1,173342889.9,196496014.6,198162130,178134840.6,180477171.3,166854449.9,192816106.1,184549623.4,180180987.8,192018590.5,188085059.7,193475079,203080252.9,203639022.1,191150174.9,206661453.8,195672882.6,197954271.1,176026179.7,199892650.9,202935571.9,197177168,110401773,108390709.5,172215429.8,184548831.6
"Feature0191",55254234.28,19030649.39,13227204.2,41244506.13,17250063.98,35776997.53,11028859.06,23025085.66,19090407.45,30314726.29,22878044.53,20305380.95,18322116.6,21218614.49,19711389.28,18169034.64,17733068.37,23990976.2,42035309.86,29878214.78,15985671.36,15833132.48,21665081.5,77859515.82,15830289.74,18968787.95,30670174.23,60608990.77,41515856.92,11646609.28
"Feature0192",1165554707,341090404.6,449053778,1341079602,297011949.2,496010640.4,255461393.7,339178039.2,245436739.1,1178233805,340295766.2,226105637.7,368025826.4,370171031.7,277628727.7,344277542.3,300589391,440366840,1144283862,1135024892,886226712.1,190835002.1,992923607.6,634990502.5,202412552.5,350552869,550768047.8,1351696336,1166783279,267073064.1
"Feature0193",1048473265,12225255.65,10067919.67,880202170.5,9614166.556,706652214.4,11738223.69,9266500.371,16600940.74,1020301768,648242528.1,8196461.016,11972231.89,9949473.031,12751752.06,10530384.48,564120587.1,740700244.5,1069876339,950068110.1,834976834.5,7237826.416,1057034908,267870592.3,7591408.306,16908310.26,799119709.8,1060727058,1092349791,493279392.6
"Feature0194",64426175.17,3901388.941,3807224.998,41808285.59,2945046.974,416359448.8,1948360.321,3194708.479,2853278.891,96444926.25,301140995.1,2378231.822,3552764.39,3047494.354,3468150.123,3954783.694,370920487.4,338504820.9,91924399.42,120850071.2,103800428.7,2647478.045,97928983.69,5039785.87,2680589.469,5915779.428,307206973.7,103734012.1,97661504.78,225052015.1
"Feature0195",304087863.1,386819162.8,130585456.8,400621068,323079179.7,234294312.7,118911467.7,350858636.2,262345422.6,474222187.9,202649673.7,214702314.1,384347471.7,361157881.7,331233847.2,393388847.5,167661122.9,235446227.4,505258479.3,596795535,287177599.1,158405478.1,378633791.6,148206577.1,231694586.6,393457467.5,307903731.7,508024082.5,374985671.1,141895870.9
"Feature0196",2617640.293,664212.0212,946109.3332,4530227.712,537575.8078,565119.7132,344583.1045,687995.009,770297.3351,1031264.094,528096.4402,481621.6802,1247465.092,591447.5699,694669.5008,968103.0969,428845.7392,624919.8759,1128663.31,1071507.448,819206.9841,619134.773,1589614.564,25180320.87,440906.6246,598756.1223,869520.5127,1915419.822,1233145.67,314644.653
"Feature0197",58994951.36,43148581.48,24158425.45,11032707.65,30877580.79,8783140.527,27608578.72,47312916.58,35411332.78,50180378.02,5214925.023,26258257,35338843.95,53674575.76,35040688.97,47096016.22,520338.2006,41608159.33,55855243.3,71375675.15,57209760.83,28529358.71,49109703.51,2676598.815,38298787.24,48338864.36,61814761.09,62906212.75,64517519.01,36434246.18
"Feature0198",58994951.36,43148581.48,23568470.52,8588328.925,22600098.69,65996944.32,19827288.81,47312916.58,22486924.59,50180378.02,44801549.08,19159023.87,24353144.62,53674575.76,21852931.52,47096016.22,38151988.08,41608159.33,55855243.3,71375675.15,57209760.83,22138013.79,49109703.51,140289757.9,38298787.24,48338864.36,61814761.09,62906212.75,64517519.01,36434246.18
"Feature0199",29459718.26,5611082.081,3232282.977,26694360.65,5587684.653,10901181.42,7113096.344,5927189.476,4580350.948,18264618.51,6810100.457,4586849.062,7264871.236,6178365.2,4892654.72,5470187.186,2895173.84,5956084.125,20026341.95,22143554.86,16571260.01,3072597.345,15239246.87,22172112.25,3988415.085,6771013.576,10389265.84,31766581.9,23777157.42,4454701.36
"Feature0200",1625626.122,12085190.06,11250145.34,1989094.452,10830875.13,999592.7273,8057925.92,14007820.62,11596998.61,1008539.541,755604.7571,66198345.6,14318678.81,19076423.63,14344623.41,15497446.22,779253.5955,887856.7419,1076485.64,1337932.088,1141532.226,9837192.456,1162956.943,182316308.3,10270083.34,14282177.97,1255408.262,1976377.105,1002002.673,736061.3867
"Feature0201",33781016.27,16822500.53,4846998.887,35823909.27,11759851.94,55668062.31,10777724.03,13323239.49,10850462.38,88826904.72,45766682.92,10794548.62,11455630.58,13056111.62,10079490.36,14410600.81,68181967.07,92001346.79,83724950.8,66270146.82,66240040.64,11857122.09,91684251.13,25327120.07,8445233.629,14568905.78,69435490.22,59206992.75,91459753.55,52662883.7
"Feature0202",81083024.43,7861052.511,4025650.069,116045950.2,6401766.965,19472174,2538351.15,7896660.169,5688646.417,27117254.36,15111921.2,3797066.724,8429512.964,7354382.105,7877128.898,7251051.805,10679477.15,12070460.94,35136801.29,27460960.3,19808018.41,5160821.827,25514142.11,50311057.32,4964551.62,9264015.627,17202368.51,64478019.87,24234868.43,9502557.123
"Feature0203",7435470.692,14330705.1,15995031.12,6295871.233,12994177.86,13241907.17,5973956.788,11898675.74,10340608.59,7640362.155,10701175.74,9934334.093,13982282.28,13223475.11,11480825.5,14132803.49,8313431.762,10197705.65,13019676.11,15552822.06,6445045.554,5734617.256,4248019.797,13206484.95,8010984.918,12450888.67,18136344.75,11351249.46,8547054.333,6228437.998
"Feature0204",7473966.543,14370087.58,16024512.73,5946729.258,12837567.55,13285394.95,6144404.921,11898675.74,10755731.03,7643296.207,12268456.98,10067408.89,13982282.28,13279902.24,11480825.5,13168981.96,7243533.064,10208837.13,13104020.17,15554848.62,6471434.853,5734691.019,4531952.224,13209389.83,8086465.904,13896272.03,17451644.73,11314686.8,8547054.333,5843678.296
"Feature0205",17657128.76,46089376.12,18722886.17,10088139.74,38687639.52,18574233.8,13093973.29,43156656.43,30544970.9,45477875.29,14628221.75,21855634.82,46474054.94,43478408.11,35640877.49,42029826.11,11387408.64,17368015.64,43162071.34,52176136.62,21563437.93,21169671.98,25155650.65,33821842.89,26430043.66,44694265.83,610166.8476,470210.3207,26325228.94,10499077.71
"Feature0206",89608.47421,544740.3563,1061961.884,216716.0526,90473.20543,312694.651,61018.10388,603610.8038,2228607.845,28800801.04,1005251.453,2805897.308,1502340.376,1218240.891,112682.8334,1041154.655,55229.13436,2352489.1,816992.9417,1900172.175,66261.81902,9452745.732,1867258.447,851663.0906,864870.0444,401812.3768,26649677.41,32458810.53,633390.5947,309944.5931
"Feature0207",5070267.718,96281737.3,200593508.2,716141.5953,52980847.52,3187544.527,26816893.11,139924012.4,80196800.81,20112934.48,15431872.43,49411123.02,98511568.16,137566411.9,49716377.1,55459024.57,2430822.895,6214663.816,10487475.31,6764464.032,22829620.62,70253296.24,24929130.81,5254069.054,111405158.2,121731053.7,11930038.91,6247015.929,23287880.72,8330972.39
"Feature0208",6758764.657,4045296.088,5307243.606,5189919.332,4546617.144,10051996.08,2203223.778,3510410.094,3161601.883,13315150.45,9521318.94,2084499.016,4565662.957,3812506.084,3621682.305,4359837.018,8180304.671,9310311.567,13372809.75,18885778.79,8336621.232,3151350.303,10132441.46,9355713.603,2973659.632,4023856.673,12950050.75,10803334.06,9193127.247,6593377.197
"Feature0209",6669721.489,3692562.047,3110393.419,9160112.678,4134005.575,5441156.281,3792203.188,4872480.783,518622.6427,5919509.024,5201682.692,2840288.59,6315537.181,4582241.839,4232151.926,4104295.318,4007554.058,3259591.304,8644550.207,8804205.886,7568613.213,3052671.93,6147903.221,10212005.61,4157078.672,5516785.824,6294183.42,6591792.998,5145464.596,4438811.198
