"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0022",19.989912198649,20.7109360166414,20.6031464300864,19.3791288809447,21.156176050714,20.8434649437393,21.0755912452225,19.9715364026815,20.8377243546366,20.61314733664,20.4011516644298,21.0342943004005,20.8342382412454,20.8325812267286,19.778417574607,20.9275711532763,20.3817244128829,20.4617060897629,20.1120905080753,19.994927106713,20.6913174947003,21.2288425010163,19.5853214365117,21.5050575894739,20.3852720870581,20.5950031708793,20.129003488535,19.1842797955706,20.9901272071224,20.3736647847152
"Feature0023",20.8948868385727,25.8634183447081,25.6038798016266,20.1002444870419,26.4322711953182,19.2194356379232,25.4603305902373,26.0214953126917,25.719198284815,19.0665471038348,19.8375298591707,25.6235497873963,25.8777838033233,25.9159442834534,26.2128256415201,26.3071360765221,21.2787678824592,20.9671534059726,17.835935699488,17.4993668990443,17.805597318638,21.0404795238065,19.0946693512836,21.1547492144036,26.122457108286,25.2123542958079,19.1153127075364,18.0434138071301,19.7550831662378,21.15139040812
"Feature0024",26.6327669180817,20.110375293037,19.9971418572995,24.2248293629195,20.2793924149532,26.928704521878,22.3630187078864,20.4087190417844,20.2871454865924,26.394939091368,26.8779472593596,20.7991355386481,20.457697161667,20.4575196530926,20.1870697320041,20.2631932034887,26.7347767400221,26.602945288312,26.1135584460622,26.0460498431829,26.8098648164509,20.6727532160811,26.6256948979429,25.5030872252095,21.2064636992413,20.9332791525808,27.2722738846526,26.6687633809213,26.4671170008859,27.2014642420251
"Feature0025",18.5489938875018,18.4946510827835,18.4244149205218,18.3088130193522,18.4342038892656,18.8412606138409,18.6267982479067,18.3512593203601,18.3834434157064,18.5962642642132,18.8149466336547,18.7299006106846,18.3222060827961,18.4467746735397,18.2200527302882,18.5195275573552,19.0022655004609,18.7085324996317,18.7051356960727,18.5730620831398,18.8489409591472,18.5136030343177,18.6238532614962,18.1785591416619,18.3656150138672,18.084655386176,18.5390866823969,18.0415562813311,18.7067136753571,18.8057232981972
"Feature0026",19.2569770091002,19.133562508915,19.2548602644476,18.7311982201726,19.2418519930655,19.5901741497528,19.3186626904518,19.0302978566353,19.0866233262527,19.3371011855645,19.3691851155957,19.2723668684188,18.9894519957402,18.9866427944608,18.9053892132878,19.0889549187415,19.5797152108787,19.2274552322005,19.1950752042432,19.1346381957381,19.3925360321521,19.3652890631981,19.1847963314144,18.7460277306145,19.1880492026751,18.8414762742745,18.9516020505267,18.4716129607621,19.2405788710329,19.4991486656857
"Feature0027",21.6770238516587,21.162953729226,21.4679336781104,21.2768268652975,21.0201284416663,20.7173285044231,21.461241890304,21.9349861794656,21.6986857686278,21.7076000159705,20.5950692423366,21.1433957785387,20.5243348430597,20.9913654342069,21.5460276870202,21.1999731125886,20.7921971258359,21.4916766608243,21.7271967125668,20.9632024928594,21.3487841719324,21.5544419148662,21.4680560748789,20.1664656541354,21.5800958538605,21.2147356916075,20.6085276438696,20.4614220863282,21.6980367816744,21.3063465110388
"Feature0028",20.9701746307008,21.1028688940881,19.250958875394,19.6637296583659,21.0979123132098,20.6008217394345,21.2407848301327,20.9779518756972,20.8944769366742,20.8157734626402,20.1624706337773,19.6800751760055,19.7686592027818,18.8898209268782,21.6428420004494,20.2599033256315,20.2227436605803,20.2537527920386,21.167453339729,20.9914920895456,20.1329317549002,20.6226135090594,20.975207492777,20.1798457809847,21.1389174952162,18.8189484928082,20.2608551442947,20.7465285756591,20.93881374179,20.3436734621342
"Feature0029",21.0504909457467,21.4966552820936,21.28167351191,20.9864905612091,21.5623838177506,20.3293616675955,21.8371500374708,21.8835883244865,19.1215275785646,20.5291305711453,20.6228796163744,21.7136968170397,21.0508828545123,21.2877377247215,22.1633714593243,19.2515407365852,20.7704466165433,20.7176287488627,21.6526457045516,21.3931594078505,20.7774986223782,21.1378148868443,20.4653115285729,20.5660478216305,21.7453442670475,21.4745133088928,19.3336805362333,20.6179720509815,21.7329627321931,20.8891474903006
"Feature0030",21.0146560897468,19.4405669832572,19.6701074524116,19.9816045300931,21.5295146232636,20.2382653883496,21.7937607027292,21.8467420462117,21.1607959778726,21.0869019807474,20.5871534158172,21.6746408013364,21.0300948557967,21.2646699208572,21.8766818716147,21.2396989889618,19.5071838095121,20.6697839638636,20.5990351718435,21.3657893959582,20.7206104394259,21.1092263758428,20.4182079152991,20.5406777395742,21.6952042869035,21.4681627965729,20.1804692810309,20.5933496370506,20.478803351538,21.273127446777
"Feature0031",21.1505056871864,20.2946007025372,20.7979886766262,20.8290928433063,20.363071210474,20.975115257964,21.8711337622458,21.9071120019506,19.9705408268223,21.3708055230368,20.2931249131388,21.9439189639902,21.1764219138533,21.5497742751224,21.4434025056708,20.4508582740102,20.4010372735692,20.5134266455312,21.457697922183,21.017213702127,21.5767306285872,20.3930913990837,21.3133947995197,20.7057965882965,21.917235873619,21.7455792955395,20.1841918142978,20.4004579710338,21.4707634986496,21.5352483996076
"Feature0032",20.5946745260256,21.324673591783,21.2996000557135,20.5668635246286,21.3228695812519,20.801188567736,21.3269235320344,21.588798203548,21.2495218173274,21.2098722076403,20.5050005470329,21.0312239719706,20.6281636931368,21.2734834162682,21.6971967515185,21.2080757538901,20.8683009837179,20.6976408949226,21.1504016509502,20.9218860353095,20.9733637854392,21.5322829028053,21.0237729076413,20.7022451125515,21.7220419519762,21.0251591360345,20.3051752045519,19.8314956029611,21.1123838873237,20.9270763882431
"Feature0033",19.7773734202314,20.655461774676,20.342645143659,19.7450006378436,20.6144229603409,20.2225231251466,20.6346186772704,20.723901538004,20.6218874339441,20.2079319461828,19.9061308044959,19.5982733717806,19.8345218714614,20.417304239515,20.8645820619336,20.4200216555916,20.2092461155069,19.9558730321788,20.5839368640793,20.3604239273081,20.3195477258581,20.7973422918557,20.3767823204273,19.7737161294213,20.8095942374483,20.318344830019,19.3766117260005,19.3131816995043,20.5226972203353,19.8937509430256
"Feature0034",22.017558424437,19.4535142926145,19.6157624062986,24.1611676522611,19.5772428111568,19.0570478698474,21.5039992077817,19.0833464776489,19.1998763504338,19.7214129202605,19.170782087238,23.087721021108,18.8985071810839,19.0226171323381,18.5597385716046,18.837999229299,19.2320539577824,19.2253296440189,19.7165603488906,19.479804392191,19.5822640157743,18.2004353754466,19.3987297902794,28.4756963166237,19.1578375063536,18.9607438401714,18.4093579147023,22.0501904517911,18.4013876582804,19.5549174135806
"Feature0035",22.5458646254491,25.2982189841431,25.2249797422502,25.6119325723296,26.124225652104,24.2820871763723,25.7389165644653,25.8261632401962,25.4464418844177,23.8041547412267,23.7554511883211,25.2760574579733,25.4938571906425,25.7995315906411,25.5718352665467,25.8430581986142,22.9547529672126,23.6956487389986,23.7486550634549,23.0208418263621,24.5712491990926,25.7137077639372,24.4592358896171,26.4306757982556,25.4189949007106,26.0554063218922,24.7274523890202,23.6750643741711,24.8481884954736,23.3552425185367
"Feature0036",26.0942308482003,28.1709663790046,28.6765001320284,28.6374365048033,28.1833232988553,22.5998236974284,29.2574497987614,27.9408590905537,28.3164038102122,25.8093500454015,24.0267294397083,28.4323182455677,28.1950863049487,28.037108074457,28.2935482019188,27.9895451599724,24.070060978268,22.559088497869,26.1278364104153,25.8340465673636,23.4290303964804,28.4748290963874,23.572875868008,28.6063343431792,28.4886837251536,28.0706319607809,23.0906844202681,26.5028429540742,23.6337658626232,21.8977318509132
"Feature0037",19.6957463461207,18.2837169325112,18.1124303286979,16.9623691292442,20.2924206268778,20.1524947012623,20.9581991493184,20.109889335865,18.0100099706351,20.2643330828299,20.5770064004198,19.3561080193113,18.0352160439028,20.1067233859535,19.7172962096785,18.1913972231044,19.7036886604873,19.6487388071631,17.3308656555876,19.4864842068765,19.0643226676669,20.0906612637752,19.380176900993,21.6572708616475,19.6695115624305,20.3716039671497,20.1474376967416,18.831391974844,19.791694448962,19.4413125180961
"Feature0038",16.6473680172682,16.7308551500107,16.6847896664361,16.4896046719888,16.6046731088798,16.794194396557,16.6325437810371,16.669681046421,16.6666375695341,28.0155566560127,16.6768146348037,16.5491091544164,16.6094110872639,16.6612752002806,17.6608283850279,16.6232554811542,16.7647051754421,16.5583204607884,17.1191998066629,26.2114074486375,16.7465400249439,27.0834018797051,17.150125660823,16.6159131093148,24.944531503506,25.7171608838616,16.4186452700552,16.1257555240687,16.6939010975074,16.6334387947033
"Feature0039",27.7016220972832,22.2884484664967,22.80993696124,27.5824368042123,22.4285021884825,24.7721238446804,22.4806536485475,22.3784580357236,22.5178465604775,25.2995998880035,25.573254475137,22.5634687898369,22.4526640376433,22.3628031193372,22.6843953013159,22.2608563937467,26.5469689248001,26.1980523398317,25.9122272571244,26.5948363766223,24.1151260048373,22.7042732093769,25.8504384897542,27.2190817531015,22.5448203379627,22.6027146501732,25.6637977708245,27.5288060333106,24.9315467185012,25.6292421829565
"Feature0040",22.6277143382348,21.8858798347876,21.9002169205805,21.5928330228938,22.0008328095063,22.9073345284177,22.4107350425201,21.9734429837457,21.9290972086319,23.0852463162077,23.0154682338371,22.2684857241295,21.5245061535644,21.536458602905,21.8321165377579,21.826506325194,23.0845423016028,22.9746638979598,22.5125679444174,22.525241844536,20.0566386977012,22.5608716651252,23.1298603143726,25.1985232722493,22.4102628695334,21.8701377831672,23.1692880380259,22.0441450742453,22.5785806469344,23.2260922269072
"Feature0041",21.902362200697,24.0681136425768,24.1111281722186,21.3638645762645,24.2547328383366,22.356053433349,23.0685508231039,24.1929235071898,23.8536268010325,21.1003349220477,22.1842572470449,23.6593304949686,24.0214250133204,24.0300748743859,24.1103340465363,24.1640488989939,22.0263516175333,22.204379976515,21.5415737133289,21.2481918031012,21.7384673491465,23.4738223696188,21.1594293781278,24.0158850579692,23.9842444898418,23.9280150520451,22.3006417964342,21.47030277284,21.6130449224741,22.2749910050257
"Feature0042",23.2923290386159,25.8520886327974,20.811028852327,27.2498641352597,16.7747747303411,27.6981536749311,20.763119414953,21.5323735195128,21.8003074644346,23.2557322101427,23.2877020692625,22.0161274215895,21.6818335100965,20.6267940846137,21.9006125729259,21.1774390179401,27.444027451389,23.5187750982892,23.7438188554789,23.0425335737608,22.9822746448158,21.1317537632184,21.7006677446006,21.6383131625707,20.6935281203565,21.0919209954684,27.8270355971918,27.9549759330423,23.1692342353553,23.3461133925225
"Feature0043",27.6567874161411,25.5159891601349,24.754037605699,27.0645684869605,25.7565439335868,27.8477959013453,24.921267719299,25.264936596031,25.5167180930783,27.5664173519132,27.7225599962383,25.1144418443729,25.5712473863166,25.4031200979441,25.39696136284,25.4586748703381,27.9252447956243,27.732062377039,27.6598977394153,27.5341831639081,27.69931343353,25.339257228642,27.7573048730882,25.5141064189019,24.5744894397122,25.1185486215267,23.6556086447,22.9653356267172,27.6759744757473,28.0185456740189
"Feature0044",18.2705839909279,18.0778226902329,18.0813479681005,18.1399509179578,18.092299373026,18.5678523334025,18.2947308593705,18.0176903963972,18.0123160707222,18.4774834028594,18.5871044126353,18.1630665543543,18.0080498118253,17.9974974714164,17.8709791357041,18.2797004370656,18.6770289991628,18.42699801921,18.4141841456426,18.3301853826097,18.3820190834589,18.1865647224028,18.3137701716473,17.8634688813473,18.0273772506563,17.7479468435255,18.3646239775956,18.00344463762,18.3039584345699,18.5592754552171
"Feature0045",24.0958535430865,22.9109360450736,22.2953286937981,23.0417833882404,23.0007564051066,23.533220037202,22.6297193689989,23.2164944075793,22.8424180732139,24.6892052805123,23.4851721378717,22.9557061826706,23.1137629574254,23.0343568210703,22.9819977590359,23.0173647854473,23.3195845914784,23.7996785761404,24.4166709797134,24.9214773849102,23.6562156660632,22.8261540136121,24.1080241614513,24.0451634432515,23.0227258003088,23.0405384747353,24.437323866867,24.4792143385198,23.6486131724692,23.6442713418729
"Feature0046",26.355208611199,21.9479610234701,22.5614507741297,22.8752467385464,22.3348486073036,25.6660381502186,22.6898052065337,23.1411493976296,22.9937983120421,25.344501850024,25.4915061869402,22.9017197454496,20.1943300430784,22.7082032506733,22.491923281629,22.9057776253024,25.4821708365131,25.2774245447993,25.0178051045639,25.2269708895824,25.57798152035,22.4962112678148,25.6926152308436,24.3063368664785,23.1546809151277,23.0431540481105,25.9986915951661,25.8739781974799,25.5512737325942,26.1720578067733
"Feature0047",25.3214558838306,21.4562859550404,21.996150200346,25.2941177835393,21.7241084926066,26.7005601746945,22.2566548793746,21.6440052822529,21.9699916618167,27.7999912625903,25.8839316596303,22.164472264263,21.6134906077279,21.577128361778,21.9733791113315,21.6080367913763,25.7159333484998,26.138166791607,27.0460799119526,27.1141393326896,28.1686574242947,22.5210233531803,27.7118305967323,21.9224664896209,22.3189453290878,21.0432694030214,27.1111148866884,26.3696046375051,27.4587928995851,26.347203772696
"Feature0048",24.8325221430868,18.0237652679058,18.0174051668382,24.1157454887084,17.9068334046041,24.2839772481902,20.8420359655001,18.3362027851503,18.0255575222502,24.5398295899719,23.1045307491344,18.0689698889029,17.9540577574893,18.3163497952332,19.0649901561932,17.6980177398514,23.4237524182956,23.3937767736782,24.4338422698503,24.4066288059482,24.4229302168909,18.8589877748998,24.5558355192876,20.9430371129676,17.622315184409,18.3154083372245,23.5932846877913,24.0855664492745,24.5331396146469,23.6113693180852
"Feature0049",23.1587736578818,24.0651672879386,24.5204362927697,24.6207398531697,24.4955130786245,22.894390898849,24.9044003953073,24.416015759076,24.4852606856593,22.7719403119727,22.6311940457508,24.7130902677273,24.4356729375559,24.2672226860093,24.3371145319679,24.4661281317588,23.8543955765963,22.4514668245968,23.1131642378082,23.3746748860507,23.2877914335224,24.7567953325172,23.3533899538457,25.2267529556337,24.7623789938068,24.3353000125701,23.3331683160854,23.2499713139486,22.4523630721324,22.9727396910969
"Feature0050",23.2321349062886,20.8347268015075,21.357319360958,16.9815660669292,19.6190488627776,19.3739300187059,21.4615397495171,20.9813236113187,20.9862056706636,19.8195717936663,23.4249750183469,19.3858986455301,23.520999961589,21.6069037907361,17.3390924298694,24.7327146358137,22.9262935286859,21.4703706433477,21.5125099208275,23.4366154858304,20.8932412601089,23.811814688577,22.0793343402122,20.7771020220519,20.7766317302035,27.6494769816344,27.9033120682492,27.0947549212145,20.434776729719,21.4966804443929
"Feature0051",22.8724072625643,26.7537158908002,27.6215934464395,27.5467536337519,22.034964621326,28.2703586716886,27.9330372285785,26.789759307218,27.2025333688872,19.1787112705956,28.4956380304206,27.3671661739323,26.7755822438134,26.7085684293102,26.9771754634995,26.7355069032147,28.8152673075244,28.3745253001294,27.5554356601807,27.4860677638074,27.9658852344543,27.5900079685016,22.16820663909,26.9839557866364,27.3906697151138,26.6494646986634,21.4699487524417,17.6602319913445,22.2856996786833,23.8961958440532
"Feature0052",25.1966929671133,23.3431094914937,23.5910151891922,25.6799116147223,23.3350778738076,25.0655574988267,23.5432594831736,23.4641605173459,23.1422078617175,25.2581398679226,24.859528957044,23.2647774479991,23.4036046021825,23.3447350846779,23.3645260040971,23.3424950629258,24.9052326773696,25.2215764194924,25.1434752042762,24.9741214570359,25.2650853048995,23.2572534697661,25.5638558385437,23.3896365724733,23.4011333790512,23.4236364738984,25.5189108437571,25.5178581375099,25.3577628220336,25.2341835694111
