"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0165",682926391.9,1383755430,1712758987,668292880.5,1643294973,1984879572,1919525488,2075727298,1809785013,1536457325,2172184048,1927352913,544023522.7,1519432562,1011504438,901758077.7,1978050444,1869616255,2866454565,1747326479,2100970931,583238584.9,624901974.2,1617086205,2017475158,2678942851,1418664579,2196860477,2072961977,1651482237,2538358042,834634496.1,1991742980,1900700950,2130742304,671798124.1,764434795,836659389.6,1192918207,499242135.5,1840044028,1895300909,1241185639,629028690.7,2254619646,1477538714,2323940443,1101443984,1605225735,2195350789,2298916978,2253151373,565988148.8,1278726560,1707481599,1907518854,748078083.2,1796953499,573833848.2
"Feature0166",NA,NA,50992391.26,NA,56966576.84,NA,NA,247719552.8,265291384,NA,90841211.29,256097904.5,NA,NA,174254850.7,NA,243540772.8,53998399.07,NA,222054693.2,75758004.34,NA,NA,208213195.7,254587064.6,NA,NA,74586824.23,249168507.4,61924371.45,NA,NA,57483028.13,225596192.5,226025270.1,NA,NA,NA,NA,NA,NA,212642401.6,41287195.04,NA,66738974.96,58984608.8,86467287.21,NA,215541549.4,230669678.1,81622896.05,84250531.77,NA,NA,NA,72902613.52,NA,64099316.66,NA
"Feature0167",NA,NA,126652677.2,NA,124954226.9,NA,32318693.92,1244371545,1182254693,NA,238466247.4,NA,NA,NA,912456369.3,NA,1187039196,240804738.3,NA,1063060855,264319282.7,NA,NA,NA,1278722488,NA,NA,275899425.9,1273949797,174445688.8,NA,NA,222388532.8,1152462494,1185609164,NA,NA,NA,NA,NA,32546476.37,1066795668,141453368.8,NA,370832994.5,115059928.6,294481528.8,NA,1086189277,1288986348,288776406.1,220664006.7,NA,NA,NA,162811483.9,NA,160769958.7,NA
"Feature0168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187951178.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0169",NA,50265348.53,NA,NA,NA,NA,49139936.7,NA,NA,NA,NA,NA,NA,53935397.54,NA,NA,NA,NA,NA,NA,NA,51097001.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56446127.61,48756882.07,NA,65157177.69,NA,NA,51358132.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,58104831.62,NA,NA,53617976.84,NA,NA
"Feature0170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51726853.21,82467382.58,97524567.08,100493474.3,104381482.4,NA,104710250.3,NA,NA,NA
"Feature0171",NA,74459560.23,NA,NA,NA,NA,NA,NA,NA,86203343.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51132095.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67422181.05,59521769.71,NA,NA,NA,NA,56246033.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,80019424.56,NA,NA,53389718.59,NA,NA
"Feature0172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80997252.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,60522307.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79375471.56,NA,NA,NA,NA,NA,NA
"Feature0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114411875.7,NA,NA,NA,NA,NA
"Feature0174",579556912.9,727406948.3,257637437.9,595282607.4,216729327.8,771003190.8,759575027.6,1372835250,1314226416,622484194.2,343812847.2,1278613841,789637211,859551031.1,590163612.9,659031396.9,1282563214,267260000.2,563448936.1,1031769305,342723165.9,959071680.8,684144990.7,1166077759,1376905495,533879380.3,206847984.1,392395246.5,1321977144,292919016.7,587375043.1,678365218.6,229809097.1,1238431112,1339360118,740654561.3,940181476.6,994668117.9,927877755.4,819212886.8,1144832125,988043723.7,359446315.9,904149566.3,969604191.7,279121286.8,432449623.4,542058579.2,1086376388,1284389227,444811649.1,316244825.5,831353487.9,931545575.9,877070553,291431982.5,999651639.7,318789962.9,608358153.5
"Feature0175",371510108.2,178990212,1007861538,416397348.1,1257072616,359647106.6,393716949.9,NA,NA,164274341.4,2186992951,NA,598227872.5,772389842.8,NA,375743840.9,NA,1353116018,338637155.7,NA,1715282023,317884876,422523911.2,NA,NA,375573148.2,212634664.6,1877988196,NA,1243907377,287451036.2,441313379.9,1391225586,NA,NA,246825850,314452046.2,268906141.1,279342039,393549382.5,1020637501,NA,1269334478,299320563,662296662.3,1100458695,1768420305,226951963.6,NA,114131442.1,2461190587,1619512205,535229853.8,285798075.9,415978904.6,1525379297,419918145.5,1542135949,287381148.7
"Feature0176",NA,NA,1265977592,NA,1254785278,NA,NA,1673972569,NA,NA,1720577752,1409250941,NA,NA,NA,NA,1614432522,1593450524,NA,1216892323,1805389925,NA,NA,1137135597,1606521448,NA,NA,1777083755,1662975698,1372966966,NA,NA,1484013074,1395331159,1586335388,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425998515,NA,1818037479,NA,1100103187,1580277621,1788675087,1541436117,NA,NA,NA,1402724382,NA,1313401420,NA
"Feature0177",83792211.19,248503789.3,164830417.8,111651643.9,134658254,252723444.3,274064961.6,238111565.2,198454312.3,326388528.4,210986836.7,208324126.5,152378294.1,265293860.5,126730519.3,148489539,225331058,195328795.4,310936854.6,180461504.7,235658507.3,252686663.7,124687841.3,160326302,234159255,271219003.5,173741474.5,247707341.2,226917943.3,171062109.6,294532563.1,154325503.4,202204632.6,199189840.7,233352783.7,101663584.1,144205830.1,290568944.5,267760429.6,221419572.3,248413885.9,121679412,126595126.2,241385910.2,211762020.9,131440070.8,245359526.8,169540699.2,142797075.8,253746385,255400795.2,222417247.4,182454119.9,298183674.6,223788976.5,181189886.1,273766784.5,143590178.6,88532892.14
"Feature0178",81687443.16,172343404,118683895.7,120062759.3,113325545.7,189618852.1,203449625,165245037.6,139358127.2,228372775.6,189460908.9,142742279.5,119979984.4,195991409.5,96232897.06,126796725.5,153001521.2,147633654.8,226585012.7,119280259.3,184573253.7,174600393.8,94477017.26,111301124.2,171215750,196202193.7,127296198.6,203146189.5,154563047,139889415.2,206433136.3,137276479.4,147990085.5,141540634.4,169014001,78306817.93,111029854.2,201856679.4,192710688.7,159754664.5,183557274.1,80155760.06,103194865,177115600.7,145457766,100314150.6,194340068.7,127452231.7,92532805.05,146135569.5,206555201,164599669.1,131965090.4,210400310.1,159947446.6,146028497.5,196333570.3,117264107.8,NA
"Feature0179",NA,NA,NA,NA,NA,NA,NA,190632912.2,NA,NA,NA,77865864.1,NA,NA,NA,NA,155447782.8,NA,NA,100333000.2,NA,NA,NA,79540990.06,168649435.5,NA,NA,95309211.73,125246591.6,NA,NA,NA,NA,85235979.88,95685916.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70669165.14,197076939.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34495200.76,NA,NA,NA,NA,NA,NA,36202782.37,NA,NA,NA,NA,31724250.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0181",NA,NA,554484383.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142365665,NA,NA,NA,NA,NA,NA,583520597.7,NA,NA,NA,NA,537319617.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670197616.8,NA,NA,NA,NA,561534865.4,NA,NA,NA,NA,NA,NA,896281075.4,NA
"Feature0182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923923306.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115963237.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0184",NA,NA,95350603.09,NA,116923509.7,NA,NA,103085417.1,110676945.6,NA,132237031.4,103748954.4,NA,NA,68780582.45,NA,135092820.5,152655275.3,NA,88824288.63,167039724,NA,NA,89223873.49,112935799.6,NA,NA,144883183.5,115436506.2,84021234.74,NA,NA,142906043.2,102097448.1,117077954.5,NA,NA,NA,NA,NA,NA,69335690.89,72782814.8,NA,82375402.13,77710011.69,171450987.1,NA,84852131.06,110278655.6,140144761.4,137447420.3,NA,NA,NA,92931714.49,NA,107424562.7,NA
"Feature0185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52063153.32,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0186",NA,NA,NA,NA,NA,NA,NA,72217156.07,NA,NA,52373236.57,52559228.32,NA,NA,NA,NA,64368212.1,NA,NA,NA,NA,NA,NA,NA,71383818.83,NA,NA,69418756.73,67217249.16,59617509.96,NA,NA,NA,NA,66852963.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53920896.22,NA,NA,66380814.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139264457.1,NA,NA,NA,NA,NA,NA,120973285.1,NA,NA,NA,NA,125501693.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78227800.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0188",NA,NA,NA,NA,NA,NA,67010415.55,NA,NA,NA,NA,NA,NA,NA,NA,52986133.28,NA,NA,59381823.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53276757.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0189",NA,NA,NA,NA,NA,NA,NA,NA,77431167.36,NA,NA,NA,NA,NA,NA,NA,48836851.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0190",170640990.4,177960896.7,180311606.5,181290636,194114531.1,168599798,172457536.5,165278202.5,193552114.6,192737333.1,198379466.8,173342889.9,196496014.6,193629473.5,198162130,188852116.8,178134840.6,208426896.9,182907621.3,180477171.3,194501807.1,166854449.9,192816106.1,184549623.4,180180987.8,186002678.2,179291288.2,198711632.1,192018590.5,200836053.4,176324912.3,194739143.9,184100476.1,188085059.7,193475079,203080252.9,203639022.1,191150174.9,206661453.8,195672882.6,183398102.6,197954271.1,211515908,176026179.7,199892650.9,212126550.6,203428550.8,189150355.9,202935571.9,197177168,NA,NA,NA,NA,175548468.1,NA,172215429.8,189324677.4,184548831.6
"Feature0191",25219352.09,55254234.28,128291805.4,27649792.98,66559409.56,NA,62710029.23,NA,NA,41244506.13,186046547.3,NA,35776997.53,37372250.02,NA,31433949.65,NA,77315134.64,60778311.65,NA,100259743.7,30314726.29,22878044.53,NA,NA,53915647.91,49023276.74,NA,NA,143247477.2,47629355.73,38738274.65,121703855.4,NA,NA,NA,23990976.2,42035309.86,29878214.78,NA,46889365.24,NA,100107759.7,NA,77859515.82,107508058.5,117039501.6,29878363.31,NA,NA,194724793.7,151836895.4,30670174.23,60608990.77,NA,160061101.5,41515856.92,129768068.9,NA
"Feature0192",362384345.7,1165554707,605117892.8,552822237.3,629039663,1106605452,1163599147,341090404.6,449053778,1341079602,1104043864,297011949.2,496010640.4,1053295893,255461393.7,707413571.2,339178039.2,920072767.8,1168259943,245436739.1,1260192798,1178233805,340295766.2,226105637.7,368025826.4,1035990362,706275915,1310646530,370171031.7,715098550.8,1113366055,812561840.2,868564068.7,277628727.7,344277542.3,300589391,440366840,1144283862,1135024892,886226712.1,1087830968,190835002.1,510640758.2,992923607.6,634990502.5,454868549.8,1201062057,717137003.1,202412552.5,350552869,1274803430,962333707.5,550768047.8,1351696336,844602763.7,802558590.3,1166783279,705171307.3,267073064.1
"Feature0193",465721051.2,1048473265,318981619.6,573566428.7,281503076.2,750317697.7,681129632.7,NA,NA,880202170.5,403557008.3,NA,706652214.4,915911265.3,NA,672941138,NA,NA,544098049,NA,NA,1020301768,648242528.1,NA,NA,564736678.6,334291337.4,403910700,NA,345656525.1,583165693.1,705890072.3,268035305.8,NA,NA,564120587.1,740700244.5,1069876339,950068110.1,834976834.5,970829882.1,NA,375955765.8,1057034908,267870592.3,334708734.7,350068360.3,656511898.8,NA,NA,482333456,382888638.5,799119709.8,1060727058,808360991.2,385218994.9,1092349791,385266859.4,493279392.6
"Feature0194",494454015.5,64426175.17,NA,497798411,NA,131059612.8,72995427.19,NA,NA,41808285.59,NA,NA,416359448.8,423237193.1,NA,624678606.3,NA,NA,NA,NA,NA,NA,301140995.1,NA,NA,NA,90176730.25,NA,NA,NA,NA,607477544.9,NA,NA,NA,370920487.4,338504820.9,91924399.42,120850071.2,103800428.7,546788539.4,NA,NA,97928983.69,NA,NA,NA,NA,NA,NA,NA,NA,307206973.7,103734012.1,46778404.06,NA,NA,NA,225052015.1
"Feature0195",NA,NA,110772465.3,NA,111325822.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596795535,NA,708739321.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0196",NA,NA,210593797.3,NA,208404515.2,NA,NA,NA,NA,NA,252742903.7,NA,NA,NA,NA,NA,NA,223854245.4,NA,NA,373997201.7,NA,NA,NA,NA,NA,NA,362438491.8,NA,226597323.1,NA,NA,227314833.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,197827510.8,NA,NA,175470248.9,283820295.5,NA,NA,NA,335303033.4,192640103.1,NA,NA,NA,118757031.4,NA,268640585.3,NA
"Feature0197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47096016.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38298787.24,48338864.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0198",NA,58994951.36,NA,33954563.16,NA,56234149.9,58371730.75,43148581.48,NA,NA,NA,NA,65996944.32,64259303.86,NA,39972344.98,47312916.58,NA,NA,NA,NA,50180378.02,44801549.08,NA,NA,NA,NA,NA,53674575.76,NA,NA,35515678.71,NA,NA,NA,38151988.08,41608159.33,55855243.3,71375675.15,57209760.83,74259231.11,NA,NA,49109703.51,140289757.9,NA,NA,NA,NA,NA,NA,NA,61814761.09,62906212.75,80336262.81,NA,64517519.01,NA,36434246.18
"Feature0199",NA,NA,NA,NA,NA,63081016.38,75880390.14,NA,NA,NA,58843338.7,NA,NA,61048823.23,NA,NA,NA,47207380.99,64438649.09,NA,51935490.48,NA,NA,NA,NA,65838162.33,45544203.19,63969543.44,NA,NA,66694545.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,60831285.45,NA,NA,NA,NA,NA,70477218.74,NA,NA,NA,58156451.59,52922201.86,NA,NA,54210512.12,46379627.61,NA,NA,NA
"Feature0200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182316308.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0201",63056493.27,33781016.27,NA,60221318.64,NA,87440605,NA,NA,NA,35823909.27,NA,NA,55668062.31,86142622.45,NA,65952042.85,NA,NA,NA,NA,NA,88826904.72,45766682.92,NA,NA,NA,NA,NA,NA,NA,NA,74022690.83,NA,NA,NA,68181967.07,92001346.79,83724950.8,66270146.82,66240040.64,154258886.2,NA,NA,91684251.13,NA,NA,NA,NA,NA,NA,NA,NA,69435490.22,59206992.75,NA,NA,91459753.55,NA,52662883.7
"Feature0202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35819527.16,NA,NA,191248210.1,NA,NA,NA,NA,NA,NA,208746651.1,NA,NA,NA,NA,183176696.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49507726.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47418742.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61714938.3,NA,NA,NA,69809780.12,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49191271.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,66954549.14,NA,NA,NA,46474054.94,NA,NA,82290712.96,NA,52296118.67,NA,NA,NA,NA,NA,NA,NA,NA,52176136.62,NA,78265616.66,NA,52505105.97,NA,NA,NA,81910813.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95183305.51,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0207",NA,NA,NA,NA,NA,NA,NA,96281737.3,200593508.2,NA,NA,NA,NA,NA,NA,NA,139924012.4,NA,NA,NA,NA,NA,NA,NA,98511568.16,NA,NA,NA,137566411.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111405158.2,121731053.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26791944.31,NA,NA,NA,NA,NA,NA,30381810.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23938639.02,NA,29678808.74,NA,NA,NA,38171545.2,NA,NA,NA,36228708.57,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40340853.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31371047.01,NA,NA,NA,NA,NA,NA,NA
"Feature0210",NA,NA,NA,NA,72012792.02,NA,NA,181299352,151418267.1,NA,91775549.21,166508118.4,NA,NA,65929048.61,NA,171722222.4,107695111,NA,132187778.2,135561541.6,NA,NA,129518365.3,187257979.7,NA,NA,120817215.9,189996908.6,67241628.18,NA,NA,112904509.4,162988548.7,193838066.3,NA,NA,NA,NA,NA,NA,91239554.26,NA,NA,140314854.8,66789234.94,185391470.5,NA,104497426,177369285.2,82003713.49,NA,NA,NA,NA,NA,NA,75876906.34,NA
"Feature0211",NA,NA,NA,NA,NA,NA,NA,80320384.89,NA,NA,NA,51188933.42,NA,NA,NA,NA,61488869.6,NA,NA,66276912.33,NA,NA,NA,49746736.63,75061197.73,NA,NA,NA,68293053.74,NA,NA,NA,NA,49871183.79,63107609.43,NA,NA,NA,NA,NA,NA,49079724.99,NA,NA,NA,NA,NA,NA,43739857,111026817.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125392831.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0213",NA,NA,NA,NA,NA,NA,NA,162869031.4,346510470.2,NA,NA,NA,NA,NA,NA,NA,200001697.5,NA,NA,NA,NA,NA,NA,NA,167221778.8,NA,NA,NA,189215708.9,NA,NA,NA,NA,NA,156572268.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145352179.9,176029517.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73836172.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66787484.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94855385.89,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0216",NA,28875966.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31986763.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28838637.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0217",NA,NA,NA,NA,NA,NA,NA,NA,NA,55482749.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0218",NA,NA,NA,NA,NA,NA,NA,176187089.7,NA,NA,NA,112257722.1,NA,NA,NA,NA,178536569.3,NA,NA,160255808.3,NA,NA,NA,123011499.7,171388561.2,NA,NA,NA,149161598.6,NA,NA,NA,NA,108319191.6,120594724,NA,NA,NA,NA,NA,NA,138252508.5,NA,NA,NA,NA,NA,NA,107614492.4,236430515.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87043144.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74468619.85,NA,NA,NA,NA,NA,NA,NA,NA,79365815.84,102605441.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0220",NA,NA,NA,NA,NA,NA,73697716.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112998598.6,NA,NA,NA,NA,NA,NA,88523359.8,NA,NA,NA,NA,80509852.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277059389.5,NA,198059966.9,349405509.3,NA,NA,NA,NA,NA
"Feature0222",110293800.3,222664526.6,NA,88265209.01,NA,134066124,342763802.2,333174424.7,116494389.9,271933337.4,95382445.27,262081070.4,142275401.7,373698847.3,88163451.58,128990388.6,308093567.5,85491219.05,266447562.9,214937160.5,186016781.8,387707639.4,140804656.9,200336971.2,338759314.2,250418074,222341119.5,193574172.6,342534054.4,86012516.83,284429651.4,107075760.5,89569645.08,255490185.1,323404595.2,107613957.3,148458637.5,388476230.4,478478824.6,208585834.5,554864127.2,120365776.1,163624099.2,321909301.6,102373811,NA,254778507.1,98443460.23,188056555.9,326957067.5,NA,NA,NA,NA,417507616.1,NA,285790038.3,117931127.1,89225840.42
