"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0281",0,0,0,0,0,0,0,29.0103707273605,29.2522575524563,0,0,29.2421967056644,0,0,0,0,29.3072294886283,0,0,28.8639215733354,0,0,0,0,29.2958189351724,0,0,0,29.2635356650747,0,0,0,0,29.1065946737279,29.3757362058206,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8433281911438,29.1815352472955,0,0,0,0,0,0,0,0,0
"Feature0282",0,0,27.4018191726722,0,0,0,0,0,0,0,27.2617999403375,0,0,0,0,0,0,26.7441697161785,0,0,26.9662173649748,0,0,0,0,0,0,27.0228968001091,0,0,0,0,27.1670334440458,0,0,0,0,0,0,0,0,0,27.3154331853764,0,0,0,27.1846534820729,0,0,0,0,27.3487426074508,0,0,0,0,0,27.3437589562485,0
"Feature0283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.013370799677,0,0,0,0,0,0,26.8019604981825,26.5084762211735,0,0,0,26.81356041809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0284",0,0,0,0,0,25.908460370625,0,26.993825685773,26.1274795618455,0,25.7970140250067,26.7804259039616,0,0,0,0,26.9847750397333,25.7732094943156,26.2347346478157,26.5659068938905,25.569558465723,0,0,26.1053243764263,27.007266570115,25.9329905671971,0,26.3837742367211,26.9428082721907,26.0724378548832,25.8223335403074,25.550338427344,0,26.6753284697556,26.9313280165226,0,0,0,0,0,0,0,0,0,26.1152747630292,0,25.9419729032795,0,26.394223986366,26.9612177704672,0,0,0,0,0,0,0,0,0
"Feature0285",0,0,0,0,0,0,0,0,0,0,25.2171351915467,0,0,0,0,0,0,25.6656684009533,0,0,25.6286661104674,0,0,0,0,0,0,25.7890635749735,0,25.4709309178507,0,0,25.0525344599591,0,0,0,0,0,0,0,0,0,0,0,0,0,25.882764627826,0,0,0,25.8012533942773,25.4623698503838,0,0,0,0,0,0,0
"Feature0286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3353552626129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3611954821783,0,0,0,0,0,0,0,0
"Feature0288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8824514547392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.592154117142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4170479625729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0290",0,0,0,0,0,0,0,28.4832002694267,28.0129409128881,0,0,28.3965454540633,0,0,28.2607669748118,0,28.41297595971,0,0,28.2974564433999,0,0,0,28.6841505070209,28.4003045111033,0,27.6789810401236,0,28.4780837985669,0,0,0,0,28.4020517335462,28.4913270555158,0,0,0,0,0,0,28.0599166830041,0,0,28.9669761214767,0,0,0,28.2482843728177,28.3837200993082,0,0,0,0,0,0,0,0,0
