"","10plus_RP_pos_MS2","18plus_RP_pos_MS2","20plus_RP_pos_MS2","30plus_RP_pos_MS2","3plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","7plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0275",22675377.04,27713570.41,11921607.18,10738653.78,39310973.31,5399870.769,11967346.85,40164861.71,30708160.15,31137735.84,18354377.86,34507219.9,35374858.85,39361401.18,7725330.901
"Feature0276",968863.5412,6098266.757,1004917.186,2638062.043,3630703.205,1101973.628,812913.4458,1234416.72,1623982.453,1348652.595,4264182.861,1434242.577,1666456.549,3551393.803,1946841.681
"Feature0277",717960.2607,2585443.898,432180.0483,803656.9937,1278070.952,427733.2052,1005064.611,1384552.892,1181854.373,1324780.944,982189.9836,1818580.696,798355.0828,584843.9769,486900.9727
"Feature0278",27113013.78,39422129.2,2236636.787,2210461.691,3807228.77,1282985.36,1515146.287,3078838.644,3007247.241,2836738.207,2630469.356,25943781.45,3021139.617,3515879.208,1188011.278
"Feature0279",61907353.23,75312738.98,33475340.6,23786043.22,60792837.02,15501193.5,28829539.82,58478678.65,51729397.44,39543233.07,42183074.99,72074836.46,52255310.72,57346087.41,13223722.97
"Feature0280",75354939.13,43663499.48,106639431.2,86522190.66,123661324.4,102533606.4,112070686.6,149124323.9,143007218.8,136780242.7,127532923.9,155666416.3,126877063.9,175709462.6,87578962.64
"Feature0281",112878755.5,81335745.41,4784337.786,1845352.477,86571113.35,5718589.067,1746830.243,83367508.07,110299036.7,61612131.17,10498192.69,133340722.9,112854044.2,33065014.34,3023229.42
"Feature0282",25079485.52,31078181.94,33029234.29,38017219.93,69773487.22,27565665.34,50426382.59,88308544.88,55761858.52,47808364.73,39135501.95,46359963.05,62414616.97,96639789.6,26534891.34
"Feature0283",178766.3747,189571.5193,186149.4658,182113.0978,187854.7562,187136.6778,179602.179,190160.9294,184880.7106,181524.984,174402.8679,179223.4172,183719.6596,178080.1275,173643.2869
"Feature0284",730274.5974,1177096.515,3095378.514,502200.3541,1055076.189,309213.9762,454934.0899,936467.6931,714604.181,823998.0637,600312.6926,889836.1573,834533.509,1051333.446,309645.6193
"Feature0285",1178455.498,2480959.572,297074.1383,336841.9443,575077.2105,126634.4642,183866.3147,926641.9585,1433012.569,470478.2205,481204.0683,861566.7528,778111.003,461179.0927,135177.9519
"Feature0286",3366199.366,3259903.44,2169582.349,2174176.184,4224773.392,1647023.868,2183559.022,3992428.233,7211529.748,2517588.844,3897761.116,4579809.188,2443758.49,3499009.726,1551847.597
"Feature0287",104478.7551,129782.6356,181916.2912,213905.4679,276665.6931,72708.77514,623322.2291,327286.8019,557506.8118,298670.611,20733341.64,9885742.767,96059.68109,335238.0901,129075.1763
"Feature0288",5275135.287,11639890.93,16965866.86,13303706.58,8049812.147,9784611.915,11892760.78,14914033.46,14564869,7940291.743,472765.7144,704806.4087,4586802.781,8377072.704,7088643.118
"Feature0289",366087.9466,355107.8874,333756.6537,319719.5528,308749.6974,384825.5436,310543.9444,266524.3451,326347.3139,313773.8913,307608.562,299316.2625,450863.659,372251.2027,340620.7943
"Feature0290",366439.8242,361720.1596,377563.8219,385086.1195,376233.1574,383259.9591,392622.0834,430768.8081,452604.2476,407621.8227,659490.9651,891350.1291,365875.5981,387716.652,386082.3092
"Feature0291",1346343.956,1522616.682,1229905.643,851358.5388,1462031.999,572525.5672,1286064.948,1693075.156,1858831.101,1942131.991,1393324.984,1159855.754,1594265.323,1455890.109,1325545.342
"Feature0292",1827765.918,1576508.557,664952.3222,674114.9425,1434667.815,484307.627,510268.6947,1612095.556,1515055.395,1173099.972,791229.189,1598561.419,1263476.468,1218709.117,378055.1413
"Feature0293",389754475.2,346537108.5,64644953.67,77869126.07,501475510.5,56646416.65,47767059.42,937982399.9,473113969,488185815.9,96295998.58,624899771.4,619219002.2,929422942.3,52264883.78
"Feature0294",1939735.451,1733521.044,2641173.593,4363870.655,1650819.487,5352943.951,4069157.93,8544900.738,3437132.99,5526368.096,256963715.3,250069102.1,1661900.749,3516090.731,1948518.153
"Feature0295",307462.1218,549845.6535,315104.2445,354202.6421,386444.8008,360565.1573,350396.4213,544072.9067,292924.9136,374978.4692,383454.21,504234.4769,308961.1901,409010.0463,414910.1622
"Feature0296",1127198.113,1108472.825,1509074.055,1174634.493,996901.0558,1054937.645,1040326.621,1283509.621,1199260.734,1261147.879,2128535.33,2361801.099,974252.2973,1176931.261,1668754.432
"Feature0297",1305465.157,3647752.842,3195587.33,871602.3959,615883.8026,902667.1231,648127.4755,697837.7978,572980.1675,579289.1779,2880171.836,1614604.486,2670983.71,967814.8318,4475060.612
"Feature0298",21178031.78,24729881.82,5623049.244,2727233.646,14488838.43,7540644.881,6696546.308,17424560.08,15538444.9,15675924,11218027.58,23115241.26,17092461.83,11251832.06,9755774.868
"Feature0299",343063.2189,573980.5212,182279.5937,583853.2772,717437.4306,271885.6638,286552.135,436158.0682,604257.6114,782135.9987,326155.8808,1083997.88,800099.9989,797952.0695,106217.3192
"Feature0300",131010.6094,450595.423,127320.0386,124520.2587,130485.6295,127908.9464,127722.6724,126437.0827,130716.26,130165.6387,154193.2804,120444.9356,125911.1915,129525.3859,121261.755
"Feature0301",78791992.12,88614439.35,70121002.4,56982905.04,125944218,43704989.01,62130054.08,118385019.5,147125649.4,67432516.47,6909230.18,3851171.055,98451576.72,96179626.15,35507233.53
"Feature0302",681481.4518,710659.0307,706969.1443,682699.1633,704223.29,701531.3828,673286.3191,712868.5906,693074.2926,680179.8238,642461.0692,671866.4303,676081.0391,667153.5685,680722.0453
"Feature0303",1246764.581,2757977.986,2493722.519,3071768.16,754111.9826,2045577.706,1828000.351,893987.1237,1530231.198,716763.9068,2995574.837,1013677.927,767123.1642,2103453.821,1210307.9
"Feature0304",39489605.65,30826416.5,119831259.5,54070543.8,138802853.9,36219809.42,36608989.23,174439344.4,112506428.9,110729122.3,75284281.32,79661274.74,65917464.51,106779127.4,29337981.79
"Feature0305",35025153.89,25767675.3,51299388.39,52704354.17,59175190.01,48988138.83,58478689.41,46258172.18,59920325.71,38874445.34,55766744.16,12557157.44,42407096.26,44011863.75,46873720.17
"Feature0306",106728.6247,70607.67838,55004.23418,44753.39397,63187.92509,42169.21415,67916.1827,280794.9856,68545.32766,98992.93618,40364.95514,223886.886,68945.27327,249115.835,41728.48013
"Feature0307",1658184.929,11879484.61,9364070.222,6607197.386,1591822.68,3627129.798,3466821.008,2855643.574,2166625.928,2532458.461,236076.1948,76236.10677,1497638.929,2990872.852,2550223.315
"Feature0308",32493208.66,39961557.61,1093164.586,590758.5441,20737560.61,5250839.772,5181264.083,25951864.82,25789763.2,16052188.76,1813264.502,33233406.3,23039445.15,17899742.48,1735298.385
"Feature0309",91123558.37,112047025.5,62318674.61,49305495.82,96288687.27,38002492.91,55039532.75,100106038,96178755.71,78919591.46,66652246.11,107332854.3,96118185.55,111588099.9,32433667.59
"Feature0310",62434821.05,80218257.76,44980728.87,35850761.19,64696580.5,25252683.03,41363428.4,76200921.39,69542800.8,61622105.33,47967005.21,74593470.47,67075289.21,74881702.47,25038795.06
"Feature0311",6840942.064,143496876.1,136807778,5713572.589,7131426.055,86642515.69,6219318.909,11975947.61,8033887.077,5207169.037,148011596.8,247056734.7,1886271.296,7343516.64,3555897.577
"Feature0312",233772046.1,175949729.1,189493031.8,155189434.3,236900194.9,135527711.5,166766540.2,269490525.7,261679342.1,207018507,7333402.369,8218707.089,228890317.1,241428947,125034610.4
"Feature0313",56993158.5,5977100.701,28702112.62,21823789.26,29967204.23,17395536.36,18387942.16,29750774.81,34313612.02,30411097.9,28959076.36,42629047.6,29716412.42,37037754.93,20683478.94
"Feature0314",11249051.11,6504353.089,6839812.625,5772034.266,18465646.17,4266087.068,6747148.521,18629019.42,27554808.25,7857465.019,11366315.49,17654167.7,9432835.257,9911869.006,3799118.569
"Feature0315",204336.7424,206545.3421,208504.6609,219802.176,224735.7662,214403.3102,217596.9929,221221.0871,220913.4457,201351.9661,209428.5688,213710.0094,207931.1838,204407.6005,215020.7222
"Feature0316",931946.2033,12166608.39,597488.236,685419.456,440258.3321,629509.1003,326687.4174,568722.9391,403342.2766,350157.9562,336905.0558,494539.5197,438103.8006,519722.3817,481918.287
"Feature0317",27291808.91,45284062.49,19207185.78,14451424.47,29941242.9,11721173.75,18519014.54,33951963.56,30110140.09,25737372.39,20452893.49,34387441.73,29216465.34,33287846.43,11156108.62
"Feature0318",82863665.98,88357342.6,82321490.81,88019068.45,81676384.9,90667088.92,92942188.77,89910237.31,95770080.3,90139046.28,28878231.84,28803407.37,83992827.13,84893982.09,79112999
"Feature0319",8139042.293,180305.2596,491867.2706,7472473.767,687996.2391,4472987.318,1864835.297,2703035.211,11387672.34,1356788.226,218931296.3,211565050,3035260.598,1182995.578,1286389.203
"Feature0320",8080869.992,238946881.6,242534857.2,254163960.2,683078.9131,238624328.9,248139755.6,244656553.5,246086639.2,241718588.6,1508402.146,198107.5816,4564082.809,5559620.517,6776912.692
"Feature0321",6010646.111,19281488.27,4226079.277,3022760.497,4922680.587,5735281.283,2570292.188,7748362.762,9358463.6,6101483.971,4716871.763,6934666.429,5688166.2,4300343.962,2259672.089
"Feature0322",25198301.3,24684924,14067301.27,6191600.038,17655597.39,6408057.393,7581571.995,19221663.67,20834946.05,15486844.53,12433627.33,28929728.85,18284538.22,19305214.43,6228361.021
"Feature0323",29402652.45,34191763.58,59430680.73,29210916.1,172377404.5,20510324.39,34625459.24,125883243.2,131536333.5,190686286,61778094.27,61675063.31,127712418.7,141935315.2,23941883.66
"Feature0324",2686367.616,2584635.978,3488331.204,2749332.305,1625660.235,2108037.135,2587521.957,2638636.045,2369785.418,2245447.159,3395348.855,2946492.085,1331882.539,2533158.196,1764767.578
"Feature0325",5042706.485,3896343.299,5716339.531,5411976.668,6741548.171,4920399.692,4967043.641,5446880.722,6196741.59,753728.1464,7435807.401,5535204.678,5837398.926,5254973.523,3932543.747
"Feature0326",1532943.402,1413803.79,445781.5402,601651.9002,416238.1254,1414043.834,1246020.833,213540.5835,190789.5311,158943.5798,453507.0183,352336.8179,359226.5731,744605.6558,942941.8971
"Feature0327",837259.8111,793320.1193,1188543.023,907850.249,1116645.144,778914.5085,1002349.719,868699.5719,891793.9647,1115708.715,1116129.829,886512.478,586038.172,1527450.722,722129.115
"Feature0328",104946203.8,172007101,6975288.935,5922816.932,23365034.73,6965661.751,15737079.09,25105095.94,43245433.21,12786384.86,9679191.161,9652997.17,16382832.64,17335652.03,4084576.086
"Feature0329",158664738.1,173779352.3,15798103.99,24018351.78,31539438.28,36772199.69,37159905.96,58840038.97,94313564.93,11836525.9,22537476.66,140317939.3,36650669.87,25096824.09,14914309.67
"Feature0330",67125.73164,67591.3985,61466.3032,59015.69137,167944912.1,57253.31465,60023.67137,91049.52048,52718940.71,65191.23697,55631.14689,60032.48815,93658.52779,67418.13311,56579.3886
"Feature0331",628122.6137,123723.5619,687426.3103,961209.5523,832145.6907,466126.6484,547184.7253,117188.2145,569700.1872,346367.956,942009.7461,544315.542,479418.1617,625337.5589,389755.5753
"Feature0332",45643388.45,54185343.48,46332809.49,44773277.59,46453814.1,49344233.36,49213168.3,52274342.34,50567677.58,50056562.4,25067243.38,29368251.28,49305460.59,46583311.4,42338421.42
"Feature0333",81817616.62,533686192,5137373.753,12323229.96,71591303.11,9701730.732,4776812.338,94537672.09,81940850.16,10926744.9,5186075.953,98728679.2,12919434.44,14970012.4,1870342.113
"Feature0334",3297099.085,20233174.9,334189.0669,375304.633,589571.1245,345491.915,418142.8464,639226.1088,599886.2585,508486.7706,314864.243,5830849.04,502679.8775,247302.7511,415599.7929
"Feature0335",708994.4459,981144.1406,759613.6476,632961.9409,834282.2732,685749.4843,699377.077,1183077.035,1124636.921,854207.5717,638115.6173,917516.2595,1001593.699,1088826.621,522326.1431
"Feature0336",450209.8029,395303.1725,455781.6108,408172.3007,430041.632,421251.3438,402660.9196,416044.614,432043.3138,428335.0378,387344.5406,392033.9716,410516.4694,418203.2242,408287.1742
"Feature0337",65379470.5,14371781.19,69762790.35,58048518.08,59927599.3,43012213.5,45698843.27,60997314.63,59260783.89,69435491.76,74384186.65,74865102.43,53979244.59,69416237.68,42811429.01
"Feature0338",1681443.332,1103438.015,1055019.863,1574165.272,825325.756,285245.4634,319522.1515,683677.488,981304.4207,363167.4833,988411.6827,1778681.665,986656.574,882090.7331,367414.4993
"Feature0339",42562104.15,94385063.89,71169.96674,71163.09825,193281.2111,66508.03998,70361.93141,1018110.054,629014.6125,88576.66199,81769.71965,31993957.98,193131.2444,243141.8789,60058.69857
"Feature0340",576470297.9,987076632.1,2654111.077,3706079.205,12993912.64,2525659.502,3452661.704,53193263.13,42578458.89,2653319.352,3087506.011,434368353,27080372.65,20927443.35,829598.7582
"Feature0341",40113404.41,40188080.09,649680.0115,582608.1093,1470617.322,571197.7522,793983.6359,1954837.367,2975670.552,814472.3148,491217.7895,28137749.07,1846502.523,1111893.478,427254.4704
"Feature0342",3114934.562,4575391.808,949580.4647,1113566.155,2080241.993,879880.0061,864898.1613,2517670.073,2138843.364,2002077.2,1639123.924,2950992.257,1805874.584,2373609.675,771036.2749
"Feature0343",115346662,150006126.7,97196240.48,93589864.69,132748182.3,81156250.65,91263497.98,126600709.7,136851060.7,121668721.2,87824341.46,117405460.9,124512983.2,113832763.8,60956699.89
"Feature0344",31854834.33,32361351.31,76304824.55,62151261.6,34307756.19,51828973.64,69499723.35,40203755.73,60374475.36,45069567.9,65245320.14,32461950.77,42480729.9,47219775.62,72913833.75
"Feature0345",1521820.82,1318707.264,624732.2712,836484.6369,959558.3117,774639.3379,745631.4338,1097601.589,959016.5268,1001937.177,660188.4825,1646068.21,1021930.486,1287467.575,488998.5462
"Feature0346",1756645.541,1806554.636,1837786.712,1733739.814,1666153.539,1818176.922,1767668.33,1939413.018,1866051.352,1835200.355,3642933.243,4013048.325,1741097.426,1783254.794,1807283.799
"Feature0347",19773096.51,15336290.17,93731244.92,85293333.16,82977510.32,52746605.26,89488169.61,91861665.63,62971246.85,90537533.88,107637667.5,40031618.94,74968326.2,114079224.5,48104031.23
"Feature0348",15336134.06,770882.7509,3691713.268,4120821.857,1794820.316,724890.9123,1409235.314,2561273.6,1769132.14,1292563.806,3039392.326,6865112.522,1386625.616,3974353.224,1149970.955
"Feature0349",7228978.608,203983.3517,1593728.132,2646295.907,208494.506,339736.4559,621771.7578,1090761.26,1045500.203,399928.9491,1799639.847,3852659.648,757299.4202,932879.0253,676320.4654
"Feature0350",51011925.79,61425488.86,11372888.35,8328048.6,36172145.98,17148998.09,18620811.35,39679612.91,44758772.09,25554116.66,10652801.24,41737739.25,30507629.56,25880980.9,7041154.528
"Feature0351",14257128.15,27873102.27,15315228.96,14468663.65,15711176.08,8582602.598,10377961.64,22327549.09,18194810.2,17710980.3,15069764.19,17251800.33,13657735.69,18767478.13,9493449.814
"Feature0352",50278733.54,5143707.868,23830299.67,18817115.92,41944610.94,24849199.83,39262675.63,40709476.59,63570661.37,37714392.85,19024278.52,39780861.06,54238639.72,26477274.81,18919297.02
"Feature0353",578534.909,304580.2343,720992.3163,1264318.997,1978777.564,446304.4245,969968.7119,382009.6802,332828.995,499294.5555,901616.3499,2060618.291,2385654.943,335903.1839,247028.3585
"Feature0354",2549048.293,4943340.058,684797.1138,2028124.395,1870571.692,1176112.128,1225041.965,2695408.504,2577189.887,4252566.302,2028328.154,3642198.506,2770511.112,2345923.052,590600.8072
"Feature0355",1646092.057,4518818.946,980196.8107,926962.5631,2339957.912,1118347.784,1594936.788,4083172.463,2140449.623,1729607.184,1200094.372,4537963.014,1928823.377,2091481.49,738936.296
"Feature0356",129646.9386,132995.0981,114374.7532,116354.657,131430.7044,111529.3086,117903.1922,135124.2192,132070.2954,130760.8032,116261.5203,133534.0259,132204.3279,143426.908,112770.3233
"Feature0357",333014.1304,311297.1914,379411.7302,536677.1154,482449.6004,281408.6581,626379.5703,679845.0583,459828.05,499090.4834,310611.632,400360.4361,317878.0489,435617.4362,294074.2423
"Feature0358",201064.0108,200923.1582,206648.2692,193018.1228,199103.5946,198342.5172,190356.8488,201547.8625,195951.4616,192394.7924,184846.2004,189955.4066,191146.9942,188743.6561,194851.7565
"Feature0359",220847.0557,234401.2413,111643.4692,70476.13491,151329.6727,90982.62354,102644.6668,195003.1409,126328.1231,108030.8013,72464.1607,286116.7615,86000.63969,178813.8367,54923.5677
"Feature0360",4895524.496,14387659.35,17533945.97,14485155.07,5074078.921,8820515.55,9993133.9,10792168.37,7592871.275,6759987.541,17005574.83,9076923.493,4007165.99,8057154.886,6258131.816
"Feature0361",24483713.72,22820828.97,68319594.56,33041591.02,97351604.74,23031727.17,22954436.55,119866086.6,75199779.47,75257261.21,42390722.85,48643941.48,47700839.47,71951913.15,17836462.89
"Feature0362",1419436.954,1655288.782,853487.3074,529008.9277,1877900.38,619858.8543,704488.4773,1978858.12,1990777.032,1253350.619,979592.3189,1989614.861,1533830.317,1840884.187,469409.6296
"Feature0363",949754.7693,1106553.048,502358.4815,529008.9277,1877900.38,33418.04106,704488.4773,1074384.885,1990777.032,1253350.619,419068.0208,825057.2649,1533830.317,1840884.187,305766.657
"Feature0364",97947.33255,160172.7777,60247.39655,55792.09626,69357.34724,54492.16986,57940.34677,79190.0747,71458.34741,67699.28124,400868.4946,142266.8286,70096.62865,77557.09904,51481.88918
"Feature0365",8910579.75,2373996.377,1365671.884,967115.7864,6347376.793,1039696.988,2145836.859,6740999.358,6562757.941,6114734.105,2488548.111,12029177.57,3887359.836,6140792.897,740996.5929
"Feature0366",12759326.77,5948444.068,9571450.42,4192036.629,8080618.707,4110170.883,2723784.36,11750916.74,8615115.041,7716173.086,5908616.997,10981068.81,6013854.39,4437556.03,1024020.096
"Feature0367",30011088.13,8315060.103,5562650.537,3145254.276,23160235,3323923.605,4185310.985,24437600.93,22099907.11,19571700.31,7157775.085,40565079.72,10256020.85,23246085.41,2378624.036
"Feature0368",12337570.56,3364028.392,3126113.343,2488005.612,16399480.19,1562562.154,1806538.842,12556201.19,9305368.644,12159493.82,4402457.407,14517108.25,7108191.779,13101127.54,1268482.214
"Feature0369",1154069.002,10761950.3,815578.885,706005.729,731394.5357,187512.0959,757451.1156,388790.7595,8435968.72,1467850.421,622677.589,7687570.105,1341156.183,930752.639,164416.5518
"Feature0370",2033243.719,2778217.714,1239813.018,1978174.599,1865554.81,737199.4405,864793.5486,1773607.572,2686559.812,1856121.662,1213949.449,2103597.42,1487944.733,1731041.067,785263.0537
"Feature0371",108588421.4,237941311.7,182538.2625,345022.7908,1277385.449,73705.27615,254898.3443,6437954.801,4643835.483,856022.7639,404927.952,95731065.1,3075459.801,1494845.144,144077.9879
"Feature0372",111176927.2,19072526.06,115508707.6,99733180.66,94748567.33,68536419.33,77999889.76,103745781.5,96205456.38,114312963.6,127592937,121011139.2,89141400.51,113543643.7,68686242.73
"Feature0373",26471244.04,6837135.799,5593492.299,6374012.055,25469806.76,10290693.69,4270051.514,33704340.31,54427743.3,21498011.47,9693474.692,41672159.79,37929304.42,39383221.26,6714549.76
"Feature0374",324066.1805,4796463.738,1156704.903,13770756.18,20383780.77,1383554.454,18198354.13,250898.6617,35818832.71,12006848.12,29347305.72,16527137.07,508279.6125,13242499.53,320844.9229
"Feature0375",8856418.537,5963029.295,18833244.79,13633963.36,20312377.74,11816457.74,18243115.36,30048276.55,35704466.65,11738967.28,28451240.4,16527242.02,8728315.082,13218502.23,9767675.49
"Feature0376",2547279.782,14797583.71,10421164.59,7515191.761,4171364.243,4724401.722,4986126.993,6278130.886,4055704.735,5774092.161,6224184.766,3738738.867,4685154.266,5684979.683,3100553.135
"Feature0377",5221361.591,21827805.55,27513668.77,22920584.91,5815249.468,11898650.13,12046896.24,11079189.22,9511848.753,7567826.816,20411294.33,7789921.306,6364121.786,9220041.863,7432079.154
"Feature0378",5221361.591,21490476.07,30107277.91,23007451.84,5815249.468,12266392.68,12055950.13,10790068.23,9925497.929,7567826.816,20569234.99,7789921.306,5569238.954,9145731.743,7432079.154
"Feature0379",1673601.085,12973802.82,10746317.35,7857766.616,2334675.936,3971614.968,4258577.803,3823686.402,2603608.145,3651022.863,292308.8622,208051.9596,2155949.597,4026614.79,2272672.358
"Feature0380",690243.3153,829503.6485,107416.2747,848710.1476,680900.5413,50179.73937,436651.1018,281594.3474,626087.6252,150517.2119,25809661.04,12612352.02,484019.5693,328441.4782,623334.4759
"Feature0381",7843657.754,18483538.92,29196186.1,21633139.44,6466036.386,14135832.37,16949107.85,14379521.47,10205278.1,9014472.512,1084432.297,176837.2085,5322828.643,12074259.34,10041340.64
"Feature0382",217934695.7,152325011.8,316970557.4,210961738.6,188066515,178076513.9,234594606.3,172264273.2,249125867,82851226.35,218302792,232856074,150088284.9,141754389.6,135408136.6
"Feature0383",803730.2704,6215236.233,6335098.157,67992.41149,15438966.62,2727874.317,361250.0199,8534712.647,19684980.48,4673312.065,198059966.9,349405509.3,8633803.546,9142468.891,492415.7782
"Feature0384",222664526.6,271933337.4,142275401.7,140804656.9,387707639.4,107613957.3,148458637.5,388476230.4,478478824.6,208585834.5,1653176.983,17679215.81,321909301.6,285790038.3,89225840.42
"Feature0385",10750696.31,11231215.01,15291505.77,10224941.28,19192057.32,5615373.085,9748504.67,22589406.6,15504962.7,14864298.97,14194119.92,20955447.33,22899068.17,23383870.41,7403466.001
"Feature0386",4830029.795,819598.8728,10048093.01,2060771.857,34262918.72,2586102.068,2139495.412,11172075.09,35289753.35,8739997.536,2182262.987,6920454.268,45575503.39,11048552.91,1439633.552
"Feature0387",599875.7483,2519013.249,603505.3056,632092.6612,1043688.685,680276.2169,466020.3211,578741.6963,526402.5139,1788422.691,1212668.404,527174.7627,715521.8923,618159.0101,586282.6105
"Feature0388",7435470.692,6295871.233,13241907.17,10701175.74,7640362.155,8313431.762,10197705.65,13019676.11,15552822.06,6445045.554,18136344.75,11351249.46,4248019.797,8547054.333,6228437.998
"Feature0389",9956526.617,10782896.06,14328480.03,6605146.342,14061076.15,10751983.12,15339251.75,23518539.98,8148470.223,20315317.48,12771054.41,22189233.07,16206595.77,34927608.46,5586165.904
"Feature0390",62416790.6,43570567.39,63824339.46,48920999.65,52709236.06,31046627.17,43386224.04,64363575.08,69578411.01,48709210.85,62890969.08,74213480.62,41752512.34,61743230,27910748.69
"Feature0391",149654094,99142405.76,133109748.9,109274836.1,115146498.2,70455661.97,96652305.5,132295785.8,145061423.1,109003061.8,136020944.7,161244897.2,94287577.8,136381519.1,65971995.33
"Feature0392",5273019.512,18127322.77,1835865.739,1323745.886,25323510.44,5165603.649,11486925.41,6118916.422,25686164.67,29831154.41,9993531.592,29073774.35,20907249.01,22561074.43,4248343.142
"Feature0393",55297216.78,63441016.65,16597706.3,19226006.4,39187635.16,14609796.48,20714123.3,39728795.45,40226088.52,34517170.72,21921287.51,51604991.62,31850077.36,41260784.44,11601791.76
"Feature0394",1096736.538,5385496.628,1101144.087,1179307.614,1780317.581,329993.7018,561978.7474,1478323.432,1742149.056,1268502.518,773680.6707,1147975.253,1072376.51,1781108.565,310963.9191
"Feature0395",192628479.9,25894068.07,1446192.361,7464009.421,3192417.891,5471876.798,7349594.105,6727845.921,1696424.313,17311564.68,6848525.191,19412389.29,390567.807,10776779.84,4402048.53
"Feature0396",5659428.386,3650180.37,3556092.616,2646619.959,4805102.787,1877841.181,2426465.06,9567490.401,5987285.553,4975752.545,830146.0484,7930112.432,4610218.4,6064344.814,1736478.046
"Feature0397",55175037.3,129152954.7,44452.85876,106898.7927,271049.6234,50573.28925,45272.22178,3186945.195,2158396.952,48900.68033,49938.71232,39045340.21,1609783.892,651477.6966,42437.34612
"Feature0398",6062970.522,6123985.843,6487345.115,5554398.971,7008314.406,2859439.621,3369767.272,10033200.77,7233518.859,6931033.317,6874147.802,8974703.896,5291286.451,8834847.348,2908266.509
"Feature0399",1020557.468,318352.2919,1798967.062,1897563.624,1298086.427,2625026.292,1228829.699,925653.14,459330.5315,1581937.177,1006089.856,259299.8897,826941.0737,1363466.199,1616484.18
"Feature0400",310465486.6,26407866.49,396063868.3,337693580.2,216523119.9,241233640.8,293563141.8,222806731,282328889.4,215677143.8,423569417.7,305290998.1,136069505.7,245547180.2,213740915.4
"Feature0401",364260.5302,294383.0573,2045100.074,1026307.785,477030.1641,1979733.274,2730235.108,532731.2733,389855.6728,461585.7031,1982066.921,550011.1519,631360.966,551947.5261,447126.9952
"Feature0402",853858.8244,866199.3567,4665620.165,2743789.194,1381539.525,4037706.374,5717388.082,1669040.078,1217044.859,1212843.261,4672090.94,1383323.888,1471518.09,1277364.432,1167111.377
"Feature0403",6672391.674,383868.726,5831781.7,2658592.045,6142162.945,3270182.594,2026298.016,1877438.066,3073361.209,10084664.53,123920692,184398284.7,14936702.83,4923140.133,2448168.579
"Feature0404",442444.654,2140387.719,1392552.291,773794.7262,3029143.863,691620.6889,298725.4883,3057524.604,1299129.926,1520841.662,831522.346,682945.1182,906254.5647,5949148.489,1018147.792
"Feature0405",172484.5988,145020.8427,153813.7685,211212.5348,90339.51383,87609.59837,76010.63066,64043.37878,253931.629,115950.392,50110.84702,258113.863,78833.79223,92384.55413,93391.56989
"Feature0406",388055.5632,12436648.44,10780198.62,10234438.18,4117482.74,9471322.773,14937604.56,1258288.77,8709911.287,3884627.484,8919011.725,5266895.297,2404018.548,3093146.5,8062418.51
"Feature0407",10950691.68,58538017.56,48046581.44,68645080.83,9455899.979,66562737.56,47984149.41,14096088.32,10806849.27,13003396.41,45824765.6,7022488.933,9387641.06,10645147.08,40271661.83
"Feature0408",1174946.146,2921789.613,901372.5747,787532.5498,325865.7115,605147.8391,534476.5867,1200916.92,667104.578,826212.4224,125590.8062,145164.3811,175820.161,1091653.83,383715.9889
"Feature0409",183290.2322,290338.3109,124035.227,102114.5425,736510.9184,85229.90224,179590.2232,185773.8629,218319.8773,138038.0513,898894.3779,1429952.516,173610.4827,177917.5322,94402.24858
"Feature0410",10481041.12,14330342.94,5520842.237,3956029.201,5422228.176,5805922.624,7861556.477,7352739.554,8250702.413,3913604.515,5153164.942,15492539.99,7584163.55,5925430.577,3182018.016
"Feature0411",311689.7035,1772930.162,494930.5022,405105.6359,424913.236,364445.4498,475794.5963,532222.6137,486665.3739,516867.2895,297154.6579,568248.6142,515485.6845,528305.0884,362598.7317
"Feature0412",739087.8845,528983.7766,1252192.165,1350593.547,1015935.838,1837983.704,909885.6738,913657.3985,555485.4449,624118.6101,845004.7558,668316.371,826592.2755,562887.5311,924805.4394
"Feature0413",1608912.34,2690167.098,756080.1429,697313.1443,2341678.355,1686721.987,694127.8895,2036382.9,1960930.567,2333035.533,726075.0765,1698500.126,1239902.939,2010759.224,382982.3161
"Feature0414",156980.5538,1198162.525,261174.7887,199751.0152,106617.0142,149431.4638,77169.7678,184064.5566,190549.826,168978.878,158830.7486,150258.2165,139563.2383,184233.0963,50377.67776
"Feature0415",907018.4959,2153385.292,819232.0983,474782.4752,1174431.871,489057.013,367485.3814,1406552.234,1183366.538,841971.5947,364722.6556,806390.1713,663774.2651,933794.8753,187065.7166
"Feature0416",2803262.966,10598483.29,50243.12473,80434.32255,89850.55431,47980.63413,51063.42857,61601.16462,148556.9771,59357.87842,194618.0485,215346.6335,91811.36138,130194.2638,53641.51483
"Feature0417",3847949.776,4291211.609,2323765.546,5019019.639,6385638.527,4778888.844,3790795.805,4672564.166,3444275.187,4527316.487,4998726.225,5336052.506,3612777.007,2929402.728,4352753.958
