"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","60plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0106",23.5543700557368,23.3013912283409,24.7797241898745,23.3931131231319,24.3174184622151,23.7169667571919,22.5569390315445,22.9685273684421,24.4814283515016,26.0114536259341,24.4343776904025,25.2206292893969,23.7258832647733,23.5493663242195,24.564062089291,22.1405553633879,24.6671023657553,27.3769678215735,22.9110437387842,25.3306867180452,22.7378495669873,25.8882387248688,22.9573862145752,22.6326803381024,27.7690637898623,27.0206415370101,24.6134918320166,22.4936673134386,24.1528550907514,26.7727774454826,24.4000381367614,23.9175488489831,22.8243220726106,22.7066462708781,25.9610462179012,25.0595091958439,23.9111690265219,23.8066219032464,23.8560813487836,23.7915156144369,23.9453091556952,23.6984220669987,25.0275844128726,24.7557454283924,24.1861734962875,26.0633215570489,24.0951172225283,23.1186694893819,22.6942984646008,26.431817906551,25.5705779991611,25.0886404067082,23.1721777200383,23.992211043215,26.288949222831,23.8822716774344,24.2359126270325,25.1167025583999,25.5547409266581
"Feature0107",24.9146509890358,22.5749699786001,23.6356999465377,22.6001871239769,24.2419709625169,23.5327692952782,22.1085248862376,22.3221574618873,23.2600302554978,21.7057748604735,24.1548142824134,26.2220618029406,25.7099100986443,22.8598576814422,26.1426790828633,22.1689299362752,23.0753887509356,25.8772672485077,22.5521672221471,23.5990978743667,22.2047365023316,25.7439254883514,22.4560724854563,21.8172794072858,26.7965864775824,24.9159097679304,22.3981817398146,22.0617854730639,22.6763922941789,25.5856030314729,25.8454496547334,26.0283214271751,22.107112514567,21.8904088525608,26.2419490398887,26.7573229482816,25.3868875681127,25.0408922176548,23.7368964103284,24.6599915268304,21.9296378084672,23.1816634120842,23.1029554183403,21.9740251145561,22.2939791948436,22.2764212282857,24.1361263053978,22.4313238627612,21.0443504999905,22.3449628870966,22.4007516265135,26.029934956676,24.5039028154485,26.2504031083896,22.6324741702923,24.3378065471562,23.3422099786417,23.286520833381,25.8973266115244
"Feature0108",20.8330358396064,21.0278666099341,20.0089837669663,26.8657774179165,20.1545702088455,20.5614510664736,28.6937330614096,28.2714886897713,21.4468818989546,26.7599110798351,21.9518668915106,21.5785406032016,20.8930488266025,28.2066069291162,20.8293682288604,27.6643477399513,26.8294640518086,20.9407936046434,28.4508270068062,25.0646984355048,28.277065747777,21.5515859036901,28.1483432180822,28.638801095741,20.7235652551734,20.6689594667119,26.6826748885419,28.422233839686,21.9028514196823,20.5614398503404,20.095334417884,22.8685261769941,28.22276650135,28.1108664325318,21.8662740817796,20.7489232062998,20.9141286928379,24.2906817474504,20.7807201710436,19.4494296541616,26.6736134078275,20.2275658109228,27.8288126899332,27.4706111049084,21.627449245002,27.0835248413299,20.683584709533,28.3796202522362,27.5825746392416,26.7474541189271,26.3820851858491,20.9750082338581,20.5447424423827,20.884417995329,25.9599066728882,20.5824374540712,20.862878855315,24.4101906252971,21.1764804242003
"Feature0109",21.3646630674384,22.9746650875499,19.884999840995,28.8961921103126,21.2305376578618,21.2810152121102,28.8137032336651,28.3391454601083,22.229666429984,23.5074711572196,22.2157942820742,21.814209383333,21.7111897215918,24.3126610947571,20.5092859634697,28.9975418160157,28.514032388801,21.5824150116331,25.5307975808456,28.444580821741,24.3689263772239,21.7525241685899,24.0752273254572,28.7611836944535,21.5198045929004,21.7336836279863,28.4533559033245,28.5329767545104,27.4167995361938,19.7493807885811,21.0303179676902,22.2046788832799,24.3587531909342,24.2594743901982,21.8635498911791,21.0630600027482,21.6677324053982,22.1655803274131,21.4070935485948,20.8985606821856,29.0919121864117,23.4587198202405,27.926048871346,24.3404134737868,25.4829581608392,24.7260920479466,21.5524360398732,24.2688900389064,28.8553274802988,23.1430217292989,23.2545414956153,21.567816652238,21.4510444779696,21.7425773695322,22.2770542657013,21.49614397648,21.7446717146835,27.3042085786844,21.2821382961367
"Feature0110",26.5745390098314,26.2524548173118,26.6077049218648,26.0960284594525,26.9103495849556,26.7066115620634,26.0861230047438,26.4332742425717,26.9588562580026,26.2109318528032,26.5978727699912,26.4418677202026,26.674454968016,26.0664749490916,26.7133606057679,25.9405706864324,26.276427477477,26.9657314795684,25.7904349673695,26.1787108252523,26.031521207814,26.2973341893502,25.8295524161075,25.9412622217969,26.9663981256826,26.6273775743689,26.2459823670322,25.9248117974103,26.2461880342482,26.9006212120849,26.6343333409672,26.8237950109089,25.8234766244892,25.8276379749348,26.3689071812135,26.3879295480777,26.7418868301254,26.6336982730272,26.7705220862249,26.2972636834606,25.7879990233921,25.7893735320517,26.3981760823022,26.0449968308239,26.1771529508296,26.1217427874821,26.8828961969482,25.7376617451497,26.0101202887083,26.4944722931051,26.6467279501812,27.0175577172092,27.2249150923585,26.9527134140074,26.8331143365846,26.5984334884111,26.8941674569272,26.1100479029787,26.4263341139817
"Feature0111",20.3600157413651,19.4956791684237,19.718634631487,19.5208338535591,21.0649448083296,20.1727597566339,19.9572485750468,20.8402961776712,20.3717104663559,19.3627253686915,19.2195130824701,20.2586814526108,20.4343525572894,19.5856763212716,19.680170513983,20.0413433150912,26.9553097189212,19.6020424131721,19.5668439511479,26.3404375978957,20.3908453438416,20.0708081130739,19.4919247361786,19.7590257150565,19.9136795171426,20.2567668131369,27.4585035152278,19.8741035926774,18.9459006816845,20.7805358639993,19.9223262826796,26.142465875423,20.2198366422493,19.869696282777,19.7891744317746,19.8723328724495,20.539520973268,24.7316684412182,20.4800734816122,19.9125491146259,24.140508771794,20.1645763592392,19.385190916295,19.5450053416356,19.0598553435841,19.2725673141066,20.9595430404533,22.6490563388448,24.2516458732982,17.8557941131354,18.2342463985099,20.4886760931645,20.2005587134959,20.9156776652953,18.2282264585499,19.8452477780675,20.2896279442467,19.8542232855151,19.7624306322449
"Feature0112",22.6751566293373,26.5352599822189,21.7327429560021,25.8212779327958,23.7226158394616,24.6538695036843,20.8145081435856,21.3455349629277,22.3578639913235,26.3978508903013,22.3188630175456,21.6054347341275,23.9941060131933,21.1660766532474,22.4490144108029,20.5698198346868,25.644891570949,23.7080388177019,20.6645200921553,26.1958699829729,21.2186527664553,22.447304379765,22.6023270296732,20.5390282863251,23.8468069470495,22.4442766177079,26.2533543828444,20.9507407807323,26.2223956862474,23.3441987918024,21.2321246381235,22.5843065450552,19.2083834862481,20.7992726776673,22.234779512788,22.13549267805,23.2903008678848,22.580667580959,22.988456270562,22.7480893665458,21.1384545456092,26.9607737736404,26.2118565856125,20.5520099175046,26.3860923373281,26.0046878608025,22.7057921434395,21.3941008654866,19.0746339354873,25.2752263995085,25.5326228047696,21.5171377920772,22.5170741833017,22.921106755329,25.9442884857038,24.9049558292649,23.1348119660019,26.7333514296543,22.6208652831336
"Feature0113",22.6213140539815,20.9132614204483,25.4017731373857,21.0064730890555,28.7219761007929,30.0542450118533,21.6084987632156,21.5197916226189,21.8489276833088,20.4470360695516,25.369717642656,22.2345058885312,29.1923593761686,22.2296217956932,27.942873689049,22.3716257079281,21.0391680606714,28.6463742475,22.9238315852457,21.1169658547862,22.3141748624454,23.5951187428818,22.3008703945273,21.9040290428409,28.7447609353952,27.4367669006192,20.285408472578,21.960847553239,21.2600109591276,28.3956629271254,26.5035012184509,22.9851191680922,22.6950341844023,22.4113560461132,22.9010573391259,23.3129931218284,22.3092189584663,22.101159022139,23.0290293066318,27.106833719943,22.2536326830866,22.1064605880024,20.8296084458736,21.9163201467974,22.0572596949821,19.7252613581959,28.5261809563254,22.3603904343983,21.2214916879719,19.334089186677,20.2324659781669,22.7001440702128,22.1698834658097,22.6897841004718,20.2786462155072,30.4585888253607,22.3412406008012,20.9996300547697,23.680983136598
"Feature0114",22.6570184846428,26.1278887342104,22.8050404519318,25.5213386163995,22.1522782315978,22.2067219876208,22.4266580631267,22.5783083871164,22.4888865846113,24.1823252554154,23.4064786997571,23.3260769430663,22.4302882158813,22.9868121937135,23.2247150562042,22.5188503964779,24.1900947092181,21.4956557708487,22.6158761951752,23.7311385952663,22.6764944134642,23.4980888478886,22.7727531277802,22.3075825507956,21.7903673262234,22.350919006178,24.2082965527521,22.4488918667445,26.1749820037898,21.8534494035886,23.0556557534056,22.9646128591041,22.5564019207223,22.4413318017282,23.5348286157112,23.4485071391818,23.0801419936371,22.875447490161,23.3040960859578,22.067534814249,22.8179434538918,26.5495959103694,25.2438044690315,21.9060065703364,26.1670638918605,23.9773560313563,22.9762586859119,22.8454092009695,22.1009758915636,24.1720047955487,24.3299467220501,22.9781731723812,21.9442148822359,23.2881225399842,24.3168855666163,22.3545121104552,23.1194508743714,25.7324338189534,23.8629869593659
"Feature0115",26.9671618229318,20.0145290432464,20.7535327002796,20.0229878480656,22.7861315909824,20.5847038757279,21.7655952148859,21.7337656191655,26.7880608696023,20.7596856535682,20.9765922134383,25.9424620455189,21.332717227563,21.9905874905072,21.5278410799614,21.2701342418375,19.0552755393871,23.1753532508091,21.7354139198625,18.3595828449414,22.2416969106498,25.9854539207256,22.0185944531961,20.9724600950028,22.8140725155151,22.336340827795,20.135799103345,21.3070459459623,19.0849733387381,22.7329403283647,21.3537438079031,28.5233562210899,20.8778915833287,21.1125242205265,25.3224128441091,26.1003638522328,28.3792386103893,27.9124651651718,28.2073355648704,21.8852136951644,20.2351850119192,20.2289724372996,18.7040836050456,21.5439863008437,19.0876245225941,18.7731733702097,22.8119941206913,21.0014963389582,20.6383924857336,17.5845435297287,18.0718934629315,26.440455689761,27.0725054091292,28.2679543569523,18.3245894782278,21.9892245067855,28.0153760508663,20.2310651280644,26.1096081863199
"Feature0116",24.7263833472827,22.9136569256737,24.0053393631724,23.4393798882583,24.030888757903,24.6636879219711,24.9002695510234,24.5334329261123,23.1580523808545,23.6618171765142,24.1603626308957,24.7434950099093,24.8009630809788,24.3477270282056,24.4022549852669,24.7912239481285,23.2951223265654,21.5268255857464,24.6660170646851,23.9355518310444,24.9106839188731,24.5282772257284,24.4434235222756,24.912469785587,21.8127475064356,22.8023369536421,23.8627838045428,24.7543342795367,23.2894804637411,21.3643759758057,24.0036589779524,24.8821752993013,24.818979142742,24.8048114707188,24.8332881915439,24.9101303270827,24.7226318768318,24.7408736473939,24.5214977663412,25.0145259458946,24.4141068224818,24.1359134816229,24.1338063659283,24.7413480839699,22.912069188766,24.2137585933539,24.2509788481622,24.6760897531906,24.7722784337268,24.4982799143271,23.4152561431033,24.740852759815,24.6464033428831,25.2186751584071,23.4179942846499,25.0195286247661,24.8400114338198,23.9262239622815,24.6882766617208
"Feature0117",19.6368793304237,26.0127162183382,25.0373806637183,25.2339835965874,25.5307981842127,20.6341265591076,25.4531229955881,23.9869872543332,26.582011986328,25.1869619929098,23.2978667483501,20.8547496740318,18.7741953262155,24.2703745128363,24.2014739827113,25.674882421469,24.2976721824861,26.6542765005579,25.13225987499,21.9740740319037,25.4965011482613,20.7717800859991,24.7232003688204,25.2738634328211,26.7993914796025,24.6690904315598,21.2624100588558,25.5287927066728,25.8513978956742,26.5088818638678,25.3298223144552,19.5105512375803,25.4933331736906,25.7527003749329,20.0815388482341,20.0596136044447,19.7196402883083,19.8111404874381,21.0194591375147,20.2716088059979,23.731542916024,21.6655568405191,24.1311912443354,24.8517474175968,25.9986542478125,20.6632761386838,21.2387374991486,24.8604239629409,25.0569631218385,17.2441377940106,18.9650871697547,20.5874169079008,19.7373254731559,19.2912024144076,19.3039140290393,18.9255647579611,19.6230483591706,26.0399237266068,21.3505495638788
"Feature0118",24.1928805102109,20.5277488559159,20.8143327391754,20.3338912240151,23.7696555222339,23.2381571698539,20.8710268161412,22.6323433749497,24.8495299598065,20.4370417710862,20.0560134689873,20.7873986058239,21.383241055289,21.1514121724227,20.9196599766276,20.9071420623487,18.9758163491568,26.5683713874741,20.6750135325044,20.9658697928136,20.6682471296775,20.6422199716456,21.1172255632189,21.1537797931224,27.0146162074676,24.5112883019896,19.6066339204646,21.02636140629,19.6662524150987,26.6945886945587,20.9750607388647,21.5500286164811,20.423817276248,21.210713121936,20.2387394633403,21.0876863255524,21.3427105389451,21.142328270072,20.7977042544589,23.6316118032426,20.7626651381155,20.9662849673627,19.9112872037553,24.5271956476263,19.9992191714603,20.5216419946971,21.2690124967457,20.7550767531434,20.9633448483653,20.2547685855513,18.6611920773051,21.4640269382615,24.2404351328833,21.2787311247345,18.5702191896435,22.3896162387186,21.4907990202758,21.219867561315,20.9708285406609
"Feature0119",26.0559953732925,21.3952626366105,25.2496719845085,20.5867614074744,26.0964260575961,25.7201407207742,24.1774387682037,24.7509225775601,26.3833073932292,21.8651645549909,25.3880679815223,24.7843963634935,24.9178002982991,23.8045409657416,25.0091079513812,24.0438056598791,22.5380252411113,27.3670962426943,23.9168919395159,23.1006799859293,24.8193422960051,25.2130974136586,24.4544583528115,24.1678667749926,27.6299424388776,26.7205215177418,22.8758148578142,24.3431186193609,21.2113068649158,26.8972301728435,24.7094223170983,25.0115243306996,24.4203716151681,24.2938824397337,24.7629040063777,24.7935102240386,25.3770054104832,25.1673430293824,24.3327957777017,25.5021243202863,24.3016041764133,21.755915112255,22.0623994384293,23.2158919635744,21.2879259990477,21.8521658619395,24.8140542664437,24.1864561042472,24.18745615288,22.3682542251244,22.0327980238404,25.2450421947746,25.7297487714366,25.3022842594931,21.622569993339,26.0060641559528,24.717942682572,21.3998610524745,25.1174538349528
"Feature0120",23.9658435673038,21.174313576776,19.6292107824389,21.9838781443978,21.9423083746772,22.3197584527684,29.0078744530339,28.720377079548,24.0160775073091,21.1655496406205,21.08182679941,20.5279781942149,21.2026443840069,28.3129613600032,19.9042549695656,29.1288941740012,21.3260094680981,24.0399497279261,28.6828271861789,21.9733475302864,28.951875157004,21.7541882810368,28.8149196024003,29.4251314031796,24.682532059755,23.6893048654196,21.7009617514356,29.092257539667,21.6323178880246,24.3629869314643,19.7445298505548,22.038772047174,28.9124363787221,29.0222879951898,21.1997973645774,21.6287913380748,22.1673927856894,22.188190466629,21.9612759852636,20.4466533729988,28.7468428438664,20.7781773957888,21.53763571026,21.5211777298429,21.7179966397778,21.5269064517166,20.7002441208532,29.0095683886701,28.7350441676562,20.2261834924502,20.7580003187535,21.4943538069343,23.439362819964,22.2048995340956,21.2994067396317,22.8791970376965,22.1068135704236,21.1370087174741,21.4302831332312
"Feature0121",20.5874539379235,24.6901236629502,20.3801509271867,25.9623528047343,20.9489213629054,18.913034969356,22.7595017971715,22.9548006292859,22.1280187879938,24.7593405169961,19.8252941136773,20.7201358743643,19.0450653749689,22.8581295896107,20.4867009312256,22.8273558666778,24.5120946202306,22.707841032091,22.3898724838845,24.7791666977932,22.6914304304868,20.260984424811,25.9094923956386,22.872761050818,22.9081846343264,23.1869003877909,25.1599003966325,23.3000971255944,24.4111782328948,22.4891004308644,20.9323024441184,19.9105906933591,23.0203577000615,23.424847398119,20.4599242763696,19.2595278413882,19.0434117999475,19.3752463905528,19.7055482244573,20.0810261890553,22.1704445199245,24.9845180252407,24.4179946657867,29.4105793186438,24.309128601885,24.845249301745,19.2914547371204,22.5030979645989,22.5917559602478,23.0210613326554,22.7940103432828,20.7512036577733,20.0824593825527,19.0878742695995,22.496531348037,19.1122479634169,19.2193935714288,25.9037318032067,19.662754098956
"Feature0122",25.5610825123581,21.9800488459849,26.7947446272101,22.6013103196385,26.9043856356976,26.7844301599848,18.4241985150785,18.2165994048236,27.0222420325635,23.1804025271418,26.8683396968457,25.843197723505,27.0904172835287,20.3981386289755,27.2591909599002,18.9340399015539,22.9307638519412,26.698293640131,18.0190760813399,22.9819649369213,18.247302487906,25.4336088740404,18.6065865653889,18.3504006713306,26.6584530278454,26.6918350914925,23.017655734561,18.4405919331837,22.1269834748181,26.6366562965692,27.3053159241514,25.6850861480361,19.4377270021424,18.1553076330381,25.4451253164609,25.9571989291757,25.6073722025183,24.7662017444185,25.9241740390038,26.6682375094432,17.9787540932709,22.5402315476061,22.9840516818165,22.2337047131368,21.747575797792,23.4728555918296,27.269111467075,18.1277381553426,18.9697736718249,22.5701319837896,22.6041909442647,25.5797809369297,24.9736335942415,26.205742532199,22.8106873750494,26.4006595602671,26.2881297202026,22.8877602024903,25.4275451398559
"Feature0123",18.6663275377288,29.3377809844962,21.8052399844774,28.8783301762579,21.3262243074005,20.6037591198988,24.1926824790418,24.2720842577541,22.0020407789028,28.7888327008695,18.6925996116295,19.3202088062516,18.705355090018,23.1216373786091,18.4697722608911,24.4285143464905,28.6412944185328,25.3059978902133,24.0319963075737,27.8513322646438,18.9441779388504,22.288382593403,24.6560263431734,24.2516803853289,25.7184388073682,24.3887764563064,28.5191225752896,24.2279259099756,29.342618268082,25.2044107030911,19.3126780642818,19.3219403808252,24.1642005054881,24.2972561865395,19.3453564983412,19.0402746260755,19.2375835799766,19.1644027030132,18.8481953389213,19.134342837555,23.8757585602482,29.6311821502263,28.6445572926853,25.128543540067,29.3602991014656,28.4951890605197,18.4950559629775,23.9879620571441,24.0303426110287,23.2674825760584,23.3869997803567,19.0213208670581,18.6579396127283,19.0625257965367,22.7517679139311,19.5207314924172,19.1277114086491,29.0352492012353,21.4849351077145
"Feature0124",20.2756830999305,19.4884725871305,25.3443207449533,19.2584806403983,29.4764296585063,30.374414491428,19.9762602659812,20.0200090806883,21.3568077061928,18.8081799651551,23.5803134682936,20.6299476620078,27.4361742876603,20.4598346184772,25.6545117319914,20.1209396814548,18.3397052193868,29.0379407182491,21.2827953032874,17.9069984998873,19.9857295518884,20.5133381357069,20.2452603800688,19.9408264917731,29.807168126353,28.802898285472,18.3216706857052,20.1068094735169,18.8391547673138,29.4410509918526,25.2254447413961,20.420889297576,21.6338955691622,20.1297153383992,20.7030772535281,20.4448449868365,20.3123405222701,20.2656347231213,20.3840336465434,26.6610342542851,20.1140904930498,20.0211537903524,18.6649440521016,19.9452286483365,19.2746717842988,18.4888878255104,27.4930439355261,20.1304077521923,19.7121961210352,16.5762128132804,17.5208553382524,20.5142685592345,19.8777088925038,20.7893423266564,17.8596073142193,29.8442878807603,20.4060423074899,19.4281742315611,20.8611962824748
"Feature0125",26.0091007927299,25.1048197467392,24.3531257852184,24.9377772922877,25.0329810195179,25.161997331424,23.8002616725441,24.2629265781676,26.0863639565314,24.7690308928404,24.3877553183502,25.4043850608269,25.2865409923546,23.9117433427071,24.0860081073789,23.6172334474646,24.8011832417265,25.8332993940396,24.0579295481287,24.5948292055049,23.985889614393,25.3462657692489,23.9036422023594,23.7173903441714,25.903099579022,24.2431826544734,24.7471394320753,23.9686240736484,24.809135812972,25.6567649428485,23.9251223924633,25.8102554717782,23.888642603543,23.7925264111198,25.3396732142354,25.7119477090186,25.531472754192,25.6907513224911,25.5891935043346,25.0039217278792,24.1079137497212,24.7795906868874,24.9980717364895,25.3611487036434,24.9230036031524,24.6943644738458,23.2597514668847,23.861336401957,23.9135649919013,24.8890604781875,25.1227282455361,25.7276318154439,26.1926567986988,26.0274858015674,25.4520119622019,25.6829510496078,25.8529955300863,24.8975107866712,25.4034382351376
"Feature0126",25.5366770027474,26.1342421268039,21.9519224943915,26.0248284702209,24.2502503362582,24.2262377745725,26.13180297361,26.1196834310256,25.2225581761066,26.2491712268196,21.3235015264723,23.1501713996103,23.347451097734,25.7391484441419,22.3649164860858,25.8783911454337,26.113662728672,25.0673301116856,25.8505001406244,26.0476816060473,26.358308201955,22.1008346701887,25.8923742441736,25.9995990310866,25.0299942452159,23.5097522826274,26.1240674754806,26.0264525194033,26.152156507615,24.810544721793,21.8881453023327,24.9113813054707,26.0542996514218,26.1877118101619,22.7279614282082,22.8358816877048,25.0577176161323,24.9686441321672,24.5802915936112,23.7766525438343,25.8383024650522,25.7845817424682,26.320100390319,25.0046385048572,25.919823355044,26.0198180825038,23.4015557780738,25.7254819614431,26.0261706603518,26.4063179026504,26.6165478329038,23.0042518843469,25.7705330963866,24.8931662986406,26.705039356893,24.7939294890469,24.8398242891668,26.1967296670368,22.5453321702666
"Feature0127",20.3331499634703,20.1014247585168,27.9476830873595,20.0413375325627,21.3761466152215,21.6006687565362,21.3470267134431,20.5976556805386,22.2642242588416,19.5756909439979,27.0895611956821,26.131199466763,24.4149896839914,21.4174836970616,26.6943629591446,21.063860213483,19.1121368584685,19.4830169049783,20.9324477437939,19.4639777973586,20.9081904315479,26.092995034159,20.9800851501857,21.2536084494039,19.3798437065717,22.0164632792802,19.2006833049945,21.0093253084303,19.5069075950954,19.5592525794417,27.6508468782045,23.6374317843688,21.0137470761116,21.5077649492389,24.6396384806404,24.7605203093362,23.3976099219599,20.9488083664864,24.1632331980889,24.2562448068933,20.7057009882084,23.0793101408265,19.3840244096722,20.9614940095043,19.8828535258062,19.2261794256802,25.3938152527852,21.2644473720619,20.992892605274,17.6486217534731,18.4008825223986,26.3584247976836,22.0680372916861,24.0948158167779,18.6053289983157,21.938764982732,24.338297295048,20.2686656347852,25.216625943689
"Feature0128",24.1519859617295,22.2859735389206,23.0527845723168,21.7523733663556,23.8975804362308,24.2526074074987,23.0331613957329,23.4531584691709,25.7801721931727,21.9894983811161,23.8033380102966,23.2078867715691,23.5773321666621,23.1569163347864,23.8116274963248,23.7453507420429,21.2589407924223,25.122589953111,23.3344188092523,21.1263054316001,23.5596997206791,23.2125694498796,23.6093936100622,23.2137148703308,25.3966171156656,24.0402975592209,21.5055493176694,23.4892761941013,22.3163801418039,24.7453487459734,23.9962826750406,24.4270799217419,23.5911021006618,23.6110562885637,23.1963809758647,23.4367756665822,24.4010742402776,24.1373468190884,24.5787921746868,23.0762822577336,24.5134745149023,22.3042682948114,21.5261720279719,22.5926189661445,22.3713949095227,21.5134607130694,24.1384781716895,23.2085036964398,23.2106179627541,20.8257659594952,21.554264484734,23.4168948851623,23.8888979333933,24.3462153414329,21.8523932437381,24.2858571648428,24.5524323823531,22.052854479137,23.4864891617033
"Feature0129",24.606373142834,22.3675912512711,25.4701293702285,22.4076129152218,24.2257622080575,24.6054897418414,22.8418456663321,22.7901782738406,24.3721845149355,21.9202671488529,25.6073913354864,24.6247804352406,25.1274465569855,22.6417760534216,25.4342039120167,22.6142274927663,22.3132467372792,23.9692967683525,22.5989339878349,22.6423372062041,23.1989762024967,24.6188184346656,23.1942769353151,22.6748609492918,23.9139588168518,25.5380858556607,22.5065559652721,22.7380725257933,22.5392589637117,24.1336749288051,25.2624596960314,25.4918722854071,22.8239425966098,22.220730741381,24.1659281266143,24.1423855789967,25.2977761480199,25.3155980732697,24.9640781657767,25.2067829542743,22.5935706931036,22.4887514271167,22.514196748128,22.5440472229544,22.0624101141613,22.2643726107814,24.6930791178127,22.7295435115457,22.636743852636,22.3230449638826,22.5398078662448,24.8424202466176,24.589167235899,25.3489149556412,22.0023347240496,24.844004616482,25.2004619123265,22.419505263632,23.97082513056
"Feature0130",24.9014426018098,25.8986251537764,23.5080562073821,26.8445974438477,24.5044409150238,23.8935200110136,25.9932007517065,25.9022150005091,25.9344295752535,26.4519569752204,23.878882859644,23.8477230425498,23.4572292740196,25.8807396544041,23.3973212200775,25.9543196783346,26.698733313825,24.4428580450028,25.7682459922294,26.5423033677296,26.0656231436501,23.5704923061093,25.8119645819594,25.9559169727802,24.4641548723248,26.6348650451566,26.4962254470413,25.9075483855783,25.8529515333288,24.6877944775067,23.6154510162641,24.4498221624836,25.7573149989219,25.9626699562287,23.6817423323866,23.6345826206461,24.8668772009763,24.7827480292864,23.9831016899822,24.3210671181175,25.8543253578622,25.3835011642296,26.5772768103677,26.8048195657907,25.8877872599246,26.7462745243533,23.7097288768171,25.7917989265311,26.0646352899618,26.5875108987632,27.0882787059798,24.3148040789279,25.3206223854276,24.2340189094346,27.1159711177777,23.6937271698651,24.8370613138215,26.2419098850059,23.9471144298637
"Feature0131",24.530137216061,25.1598233131901,23.147969210806,26.1429288094203,23.8083008434664,23.6133232758526,25.3875007530894,25.2504202561614,25.4064092120256,25.697221406275,23.6490837827295,23.4951578308886,23.3853563733822,25.3371124902502,23.4131670065329,25.3759973506949,25.9351873222116,23.8900158647174,25.207625735009,25.7739501744645,25.4166781630712,23.2949059266575,25.1878041555827,25.3591555169078,24.0487142639825,26.2444935689669,25.7511370782306,25.2965796155597,25.1652936898995,24.0901864569616,23.5687891150347,24.3136346984325,25.2431219750975,25.4029167436639,23.3207628040251,23.7422745757563,24.227472768414,24.2614919204044,23.6865861637705,23.6832964407701,25.318975082983,24.7147941638797,25.8847958037216,26.0947034418463,25.0966032245794,26.0942842832892,23.6788471335293,25.2025684852496,25.5035006852507,25.8861128776394,26.3381113221489,23.859977815852,24.5905301040281,23.8969266520827,26.2736978031341,23.7556947801735,23.9836190766079,25.5515508662843,23.687207774528
"Feature0132",23.2673331906672,22.8593001331984,25.7439803020056,21.2418668297958,22.482199491541,23.2434005210436,22.2164066353987,21.724798572772,23.1672158269742,22.0198945228704,25.4596363022753,25.2696906168904,23.9703519063039,21.8644812271421,25.7823548121791,22.0774274973132,22.4229124013845,22.9146100248393,22.1329123324889,21.9647333809984,22.1968668663395,24.5552996231595,21.9617766165893,22.3303001639491,22.7781492193232,26.0675294277829,22.4930296972181,22.0562002951731,22.7171082396959,22.9121202834067,25.7484195592283,25.6028206185395,22.1656746111848,22.4035264926814,24.0984447693052,23.7182867462446,25.3871080690071,25.5741882819675,24.8487437023497,25.0419822624604,21.8949159969838,22.6521970690999,22.2911391910542,22.8049186863649,22.7139126403641,21.7173252653441,24.7041351326872,22.4911285406247,22.2344390098007,21.3810731259627,21.8117147941868,24.9586879626755,23.7740628754414,24.853739640251,21.1866402917727,23.5386618540182,24.7978115976407,22.7963930656208,24.7119038823893
