"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","60plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0289",366087.9466,128849549.3,314671.1762,70085965.82,311078.5642,429445.485,279182.951,307027.0975,355107.8874,132363667.2,271941.7635,333756.6537,331915.5218,301559.0428,310998.6459,271537.5178,96673704.12,418114.9219,301374.03,258828523.4,287387.2375,319719.5528,304191.8132,376168.8017,414572.2654,382366.1061,120920152.6,251246.9198,127802400.9,313538.8579,308681.6282,308749.6974,270596.8698,305374.5058,384825.5436,310543.9444,266524.3451,326347.3139,313773.8913,347733.2568,310053.5633,68130604.95,136268964.9,316671.1216,151443187.9,105796176,421459.9992,356382.0925,282638.7857,123721538.3,60410739.85,307608.562,299316.2625,450863.659,59917764.52,482507.734,372251.2027,199767703.5,340620.7943
"Feature0290",366439.8242,110492209.8,401992.8228,54155129.74,369625.0963,411943.5552,371985.2175,351596.7105,361720.1596,90133221.95,390316.5972,377563.8219,403869.5139,430733.6278,434062.1857,416985.8659,57470998.27,435059.253,416977.8192,88116019.25,383254.7025,385086.1195,430696.432,391346.0003,391002.6376,376581.3212,69466718.05,386108.7166,108765151.2,387780.8513,440332.6107,376233.1574,400326.5761,415784.442,383259.9591,392622.0834,430768.8081,452604.2476,407621.8227,407317.3966,410330.1873,87146679.67,81403897.19,440165.0634,99907329.59,83338828.31,366250.0647,405734.0844,401543.6914,78385430.92,83015571.69,659490.9651,891350.1291,365875.5981,105160726.8,388682.808,387716.652,88483290.31,386082.3092
"Feature0291",1346343.956,2584870.694,918734.8602,2030364.495,18647695.67,52469601.47,1294799.205,1276127.085,1522616.682,1274645.289,1765327.556,1229905.643,20080509.63,1180408.609,5267714.62,1491383.627,828537.94,22933029.41,1313624.966,2018909.646,1764755.193,851358.5388,1055002.701,1283657.735,20826883.45,3139998.111,1335194.551,960307.9697,1670126.702,16914782.03,1601863.625,1462031.999,1102992.983,1473065.598,572525.5672,1286064.948,1693075.156,1858831.101,1942131.991,6041270.864,1275644.998,1772856.48,1185641.757,1345926.04,1408138.8,1927564.796,8674102.124,1297655.384,942806.5664,1520223.958,776533.5318,1393324.984,1159855.754,1594265.323,1685032.979,49127437.18,1455890.109,1333311.515,1325545.342
"Feature0292",1827765.918,1252253.25,504101.1441,1315658.268,1705611.399,1393727.325,898873.9003,695888.7254,1576508.557,2314221.649,301189.197,664952.3222,919597.7415,214722.9656,477620.1371,851367.7291,1420488.159,1732317.85,716320.8873,2102506.598,705880.5527,674114.9425,471854.5337,821156.5981,1484222.533,1175690.118,2329401.218,944267.4922,1557713.235,1713756.998,409195.4524,1434667.815,878167.3465,595182.0539,484307.627,510268.6947,1612095.556,1515055.395,1173099.972,854987.0939,646415.4213,1018460.319,1507343.544,51656450.88,957602.2365,1705466.216,870019.0044,579607.8427,978889.4923,2410931.798,1480962.549,791229.189,1598561.419,1263476.468,1130657.348,1256307.087,1218709.117,1668259.263,378055.1413
"Feature0293",389754475.2,98101.63357,119411.7843,95782.25478,179747755.4,258172605.5,116388.9867,111728.9067,346537108.5,261346.2088,111279.5582,64644953.67,26598768.51,101448.2865,119973.3682,113995.4845,96971.32773,107760721,107405.6565,104990.3885,113156.7877,77869126.07,110126.8531,123359.9384,82079082.57,23139492.98,103257.3775,117108.7156,105813.7266,120412228.9,125910.6904,501475510.5,110537.6974,123705.5711,56646416.65,47767059.42,937982399.9,473113969,488185815.9,54620662.42,108043.8519,97385.33916,98786.53222,106555.5963,102423.6833,103721.0512,16048508.96,110543.7032,120237.2466,99824.63703,86474.71703,96295998.58,624899771.4,619219002.2,88271.09736,194354003,929422942.3,98720.76875,52264883.78
"Feature0294",1939735.451,2485651.349,3151760.979,2581354.09,2488083.326,3648893.863,2186775.85,2119211.142,1733521.044,1596605.001,1829959.539,2641173.593,2663378.406,3285278.638,2091067.623,2768659.403,2073793.539,3229138.32,2864823.575,5423056.066,1718251.685,4363870.655,2701111.22,17856010.5,13883431.75,3191252.954,5005758.748,9333346.144,11721826.69,11947097.95,2134881.887,1650819.487,3010336.152,11166842.08,5352943.951,4069157.93,8544900.738,3437132.99,5526368.096,9097429.377,2912383.695,27080923.94,2365785.362,6021539.5,20626915.05,13269457.17,3916208.664,1439702.649,3067363.37,258569616.3,269126735.9,256963715.3,250069102.1,1661900.749,253299883.6,2113985.516,3516090.731,5497116.029,1948518.153
"Feature0295",307462.1218,296640006.5,806315.9305,149338206.2,312521.3446,593785.5265,377076.2494,385778.0475,549845.6535,603085549.1,402997.227,315104.2445,314040.7259,307697.2097,491582.7945,448185.6901,361357169.4,390218.9377,648490.3718,521588672.8,606532.3761,354202.6421,649722.1104,454311.9172,322678.6015,323253.7741,508638930.3,394023.4628,266887512,719719.2334,354969.9505,386444.8008,631745.9872,679195.6543,360565.1573,350396.4213,544072.9067,292924.9136,374978.4692,407794.2234,321460.3522,219771874.2,328490695.9,310802.6098,211148172.4,589689786.1,625530.4458,303447.6181,580469.5872,555797710.9,507952448.5,383454.21,504234.4769,308961.1901,433407697.6,517305.5596,409010.0463,302622768.5,414910.1622
"Feature0296",1127198.113,1556403646,4802654.785,735506880.8,1441597.036,2021341.469,1346579.738,1017054.283,1108472.825,1196645362,1297244.672,1509074.055,1186088.281,1445604.966,1156886.455,1104883.081,792926468.2,1237489.773,1104861.759,1202534315,1015505.97,1174634.493,1459296.537,1124883.635,1045080.197,1007946.552,966666481,1918765.952,1683572121,3190914.438,1166744.706,996901.0558,2137437.193,1101699.68,1054937.645,1040326.621,1283509.621,1199260.734,1261147.879,1329006.954,1105873.838,1284911620,1256374436,1401969.722,1566966984,1238095147,1018771.852,1301436.279,1177721.728,1116353562,1329224965,2128535.33,2361801.099,974252.2973,1574124796,1063214.173,1176931.261,1384189213,1668754.432
"Feature0297",1305465.157,4382066975,25721137.84,3589901834,4058229.373,11406336.07,982495.9408,518737.5543,3647752.842,3928078940,581972.2324,3195587.33,937314.8639,1648498.081,680195.9039,510880.0197,3425858942,4874598.493,1639665.966,4859799029,626787.4145,871602.3959,832300.3795,754913.1738,943750.7434,876710.392,3696207831,3862881.055,4521309772,11198310.79,1775994.197,615883.8026,10110314.06,1031202.939,902667.1231,648127.4755,697837.7978,572980.1675,579289.1779,715446.7598,613854.342,3851894862,4260793451,3607445.944,5111991431,4266507970,3790618.314,1445476.498,7739186.373,3996904413,3699154049,2880171.836,1614604.486,2670983.71,3884259664,1037135.491,967814.8318,4801706751,4475060.612
"Feature0298",21178031.78,29377450.9,11548788.85,27282674.48,43005901.08,30610393.81,18049358.47,12977973.31,24729881.82,26181047.2,7866900.762,5623049.244,30075535.14,10809892.24,15088556.64,12543843.29,27399896.38,40237461.12,12224631.58,25074590.67,13713599.88,2727233.646,9346465.733,15138426.18,37097929.36,19932606.69,34500730.57,17259313.46,18159221.08,39099720.71,13966372.65,14488838.43,13242937.56,14021964.99,7540644.881,6696546.308,17424560.08,15538444.9,15675924,20286757.66,8891973.107,21773614.27,22696485.19,15651958.74,26189870.02,25254008.65,18530615.6,9898529.888,14972626.56,28675597.27,22622590.75,11218027.58,23115241.26,17092461.83,22187204.75,10693927.17,11251832.06,20517484.98,9755774.868
"Feature0299",343063.2189,1837938.419,190525.2381,8434266.484,461639.1695,621531.7391,65178964.8,73788161.62,573980.5212,24324495.33,237001.9338,182279.5937,1221616.399,50061590.3,216009.0671,63340908.83,33511498.87,754397.3234,48566511.76,54386694.72,59004774.41,583853.2772,56139872.84,60530477.18,646019.0456,1132004.411,39768449.87,63542447.05,2690516.003,674478.7063,281206.0685,717437.4306,56254266.7,61701405.71,271885.6638,286552.135,436158.0682,604257.6114,782135.9987,312580.0298,43079272.47,1594963.512,37495255.22,48986242.4,1815503.994,26671139.37,378348.8214,48741139.01,68714811.14,31437803.03,9536808.409,326155.8808,1083997.88,800099.9989,3842507.615,442803.1131,797952.0695,7052466.535,106217.3192
"Feature0300",131010.6094,126583.5182,15404754.78,129107.0601,204511552.8,203952117.1,131023.2135,134521.1599,450595.423,197184.0945,6824768.78,127320.0386,81908601.89,123421.0099,28178175.8,132636.353,129628.2494,23694210.38,132291.838,128591.7755,123907.7896,124520.2587,126764.9966,130273.2391,43373828.82,141279790,151949.1704,132416.2098,131657.7892,38008859.56,30310424.44,130485.6295,180606.4131,133603.6271,127908.9464,127722.6724,126437.0827,130716.26,130165.6387,81868570.91,127624.829,128685.1796,129629.7059,127014.9619,127188.0668,136668.3434,42439903.84,128732.6364,129983.4253,126677.9174,120228.6495,154193.2804,120444.9356,125911.1915,118159.9589,98798436.08,129525.3859,132811.3116,121261.755
"Feature0301",78791992.12,28528009.5,49942880.46,28977448.69,66916209.06,99774107.69,122869515.8,36330194.15,88614439.35,50352439.41,48514678.18,70121002.4,122567649.6,33439589.84,57258757.89,113124526,37066990.93,72983374.07,84039053.52,72167453.89,96258731.53,56982905.04,72475165.9,123258458.4,72025032.63,68021868.76,85561038.52,112916927.5,47007178.44,79749650.33,60931797.31,125944218,97437591.7,111989171.5,43704989.01,62130054.08,118385019.5,147125649.4,67432516.47,181291876.6,46355377.92,71537248.76,40556652.27,50259685.15,25425052.44,99011604.52,48972760.67,69340663.72,125558898.9,1582065.255,473532.1994,6909230.18,3851171.055,98451576.72,285658.591,112196963.4,96179626.15,52335742.03,35507233.53
"Feature0302",681481.4518,377751833.2,866399.0435,188625527,749537.8791,696858.2675,669050.9592,724460.2106,710659.0307,436545553.5,758436.2273,706969.1443,710510.1682,763007.8186,716665.6368,732848.0777,256786950.1,686223.162,664261.4821,360442023.5,731621.0241,682699.1633,704835.3441,668141.9036,682380.6288,746881.3844,379475886.2,683457.017,475986217.9,703173.1175,717360.9707,704223.29,708441.0906,687572.1814,701531.3828,673286.3191,712868.5906,693074.2926,680179.8238,741603.0184,741683.185,340427765.2,297574978.8,718781.3544,348076138,372511086.2,705937.7076,721682.105,745937.6212,405597750.2,460374444.9,642461.0692,671866.4303,676081.0391,498996248.6,680415.6454,667153.5685,368766475.3,680722.0453
"Feature0303",1246764.581,9160940.985,4884175.354,3012840.025,2879158.587,1966283.839,5360306.003,3136882.691,2757977.986,2720498.736,5157022.116,2493722.519,2250919.319,9038426.225,15790237.99,741078.8036,2007523.521,2521159.35,14283775.76,2120431.12,1219940.798,3071768.16,2937601.454,5521212.382,3420834.354,7866364.808,2958318.925,1072098.396,4310661.793,2144546.389,6133238.822,754111.9826,85422.16632,662498.9073,2045577.706,1828000.351,893987.1237,1530231.198,716763.9068,1552318.95,7110762.408,9564880.866,2206870.761,5960656.54,6478776.836,2766150.392,13105119.39,2599523.045,6585819.37,2802515.229,2065768.198,2995574.837,1013677.927,767123.1642,1219816.918,45459579.94,2103453.821,15575427.47,1210307.9
"Feature0304",39489605.65,40496690.73,248104198.1,28023190.77,40007427.51,34905479.31,770247.2104,501045.1341,30826416.5,33284757.05,82209829.13,119831259.5,85494478.69,402820.7139,176297665.3,600341.6365,50045615.11,30858104.53,622375.2286,69214871.04,464149.31,54070543.8,412568.752,647779.299,24614240.29,21068101.46,143936760.6,705692.976,15411791.38,42077591.78,174986653.4,138802853.9,610671.6469,618004.614,36219809.42,36608989.23,174439344.4,112506428.9,110729122.3,221915981.6,436519.885,19534570,39998211.92,60850261.61,18384136.89,32567228.24,82434893.58,566330.3324,705352.8139,45981643.64,11472395.37,75284281.32,79661274.74,65917464.51,26675784.68,47337759.04,106779127.4,27014003.22,29337981.79
"Feature0305",35025153.89,308546443.8,90926657.52,670750438.5,67162907.55,58363189.54,1277548008,852061504.2,25767675.3,901012028.2,90766608.12,51299388.39,70725554.57,838946068.2,76871902.48,905715897.3,1095040796,53658960.44,883684445.5,1275448565,1049730560,52704354.17,941466615.3,1325051075,37415652.51,13087937.74,1070549546,978929814.4,476069826.6,41668811.6,102684659.1,59175190.01,789104165.2,1249718157,48988138.83,58478689.41,46258172.18,59920325.71,38874445.34,116215686.4,767560184.3,396752231.4,964982098.5,1016013643,260871378,1311754748,42783436.8,1021200180,1148333873,954506252.4,806504324.1,55766744.16,12557157.44,42407096.26,668775672.8,53072380.48,44011863.75,618331212,46873720.17
"Feature0306",106728.6247,19993683.11,106011.0173,19754988.86,88846.47889,85597.12442,182279.3807,193618.8652,70607.67838,47696547.9,39920.39581,55004.23418,74066.75836,174819.632,66765.98195,360607.7432,29005134.34,76636.03454,174707.5218,47574065.8,198408.449,44753.39397,179633.681,200775.9578,88325.44315,63175.79482,70711373.52,208606.6082,24939951.71,111050.522,81164.08671,63187.92509,196843.3139,206513.4791,42169.21415,67916.1827,280794.9856,68545.32766,98992.93618,104244.8096,170604.5725,18609250.32,21055197.28,7539143.705,14128412.01,35999430.26,57162.67618,136331.2976,164796.7878,59571861.71,34326390.42,40364.95514,223886.886,68945.27327,29077714.22,67373.54457,249115.835,28163731.27,41728.48013
"Feature0307",1658184.929,19701877.28,17919595.21,16258737.14,21614220.94,5858640.556,54216598.72,24131852.56,11879484.61,26410384.73,7960600.063,9364070.222,3770355.961,13910530.96,11174882.7,49286746.24,21998072.97,26746659.38,36649598.83,19753698.62,43575977.23,6607197.386,23226749.55,54756081.87,22551018.43,5845653.259,33732879,54655963.19,31097412.9,23864251.51,22397941.67,1591822.68,41881817.22,51476144.92,3627129.798,3466821.008,2855643.574,2166625.928,2532458.461,7244334.644,14270746.17,12477914.47,16472211.51,15816375.09,18636149.78,24788661.79,11143546.02,31923351.68,54485938.2,882963.4658,1494065.816,236076.1948,76236.10677,1497638.929,757287.1146,2050697.308,2990872.852,12790991.22,2550223.315
"Feature0308",32493208.66,23339916.98,22325665.53,22656303.95,41027607.17,45866395.02,37031668.4,32767335.08,39961557.61,40100582.26,12537587.86,1093164.586,40280436.74,22342063.45,20631578,35081555.84,31632378.28,50004252.08,25431235.57,39976489.01,35208616.13,590758.5441,24778900.36,37796386.49,43936759.68,28346892.84,43614910.23,35780394.59,23419217.29,43444504.85,23740367.97,20737560.61,31163641.23,37730835.66,5250839.772,5181264.083,25951864.82,25789763.2,16052188.76,37623818.43,18759062.53,21514276.6,31912819.04,33013113.17,18347292.83,49320203.87,27019005.68,21106264.16,34706151.25,43816637.25,36745927.23,1813264.502,33233406.3,23039445.15,30908198.88,34004682.4,17899742.48,26324628.37,1735298.385
"Feature0309",91123558.37,47355725.41,54862320.97,48047559.33,97869577.35,101179063.3,80430817.29,68922593.88,112047025.5,70775293.32,40760218.39,62318674.61,94519291.54,46945300.71,63519925.98,81985723.99,64290269.12,109634221.7,61748506.08,69032993.34,69118287.63,49305495.82,55766310.1,84951640.63,97729067.44,68551202.13,77930255.2,82540512.66,57543614.09,109648785.5,73540363.2,96288687.27,65141269.31,78605038.48,38002492.91,55039532.75,100106038,96178755.71,78919591.46,95829168.24,45063525.82,41596347.46,53709438.09,76757934.64,40570553.18,76709752.55,63330585.3,54052534.55,85492292.13,76173800.8,63382716.57,66652246.11,107332854.3,96118185.55,54354980.13,82377249.65,111588099.9,49352239.58,32433667.59
"Feature0310",62434821.05,42134231.17,41336705.38,42050692.72,69389081.35,76504661.64,56215000.64,47465104.73,80218257.76,64946688.71,27108205.85,44980728.87,71994527.51,33000441.93,45390673.68,53803292.81,54035226.32,84537390.37,41517168.16,68986431.47,50925025.39,35850761.19,44043185.96,54581751.28,76809465.75,51423001.66,73116173.12,54821366.63,49091303.48,76470046.23,48788778.41,64696580.5,47095178.26,56851447.48,25252683.03,41363428.4,76200921.39,69542800.8,61622105.33,72647980.29,30723874.33,35888885.59,55717993.54,54482378.97,34725171.65,76199260.84,49590558.96,35038733.95,59422064.52,74459950.85,59709117.25,47967005.21,74593470.47,67075289.21,51182809.86,56146664.66,74881702.47,45932211.05,25038795.06
"Feature0311",6840942.064,2995433.217,6283027.91,3341952.827,3979393.622,3205413.696,97862860.96,2477301.274,143496876.1,6656948.524,2505688.346,136807778,5405848.151,1428455.611,3438317.136,4157175.608,7059403.541,52763698.4,4727961.633,10568342.8,144143.0203,5713572.589,4003788.185,5867722.252,1367147.387,1802971.023,14632721.37,2553539.008,4620346.461,2103048.228,3928919.589,7131426.055,5080868.846,3481594.807,86642515.69,6219318.909,11975947.61,8033887.077,5207169.037,12895182.06,2091183.299,4655403.368,4917410.306,5642645.747,1932493.894,11659362.3,2477619.473,1599388.815,3583992.708,209587581.5,83580813.86,148011596.8,247056734.7,1886271.296,64745105.84,3725299.999,7343516.64,3761860.064,3555897.577
"Feature0312",233772046.1,87493253.28,134288857,84525283.18,167501542.4,115123232.6,99754846.11,32362263.04,175949729.1,143355374,100451595.4,189493031.8,190923624.6,29185725.52,150185884.4,79710950.14,119973068.5,61046765.89,74084542.7,144887520.1,95450058.96,155189434.3,50130000.84,103511644.6,25457472.82,72496419.96,201905643.2,88691956.3,131123820.5,40891218.08,152158249.8,236900194.9,75153738.28,93528346.73,135527711.5,166766540.2,269490525.7,261679342.1,207018507,259939670.3,46545103.06,116363236.2,122172606.7,83373118.97,82206269.13,165595057.1,115004700.5,33030641.83,73695785.24,4947449.126,1991364.906,7333402.369,8218707.089,228890317.1,1138987.482,156387176.7,241428947,108560886.2,125034610.4
"Feature0313",56993158.5,7007795.119,14970418.71,4902074.128,61800396.59,44806756.66,10382261.81,11129489.21,5977100.701,9035602.3,7507057.206,28702112.62,68484172.86,7710258.291,14969622.93,21601048.35,9853402.627,7643473.846,15892710.85,3526103.267,10844410.9,21823789.26,11847949.22,2894304.703,6506883.084,5895766.635,11943245.72,16221573.72,4078412.671,7871668.338,15496800.21,29967204.23,11764770.6,18285518.22,17395536.36,18387942.16,29750774.81,34313612.02,30411097.9,63315132.38,7669649.069,5460687.348,7792949.187,41180353.05,6252002.391,10998140.1,8384756.854,14742996.29,21070747.99,7467037.499,3851293.526,28959076.36,42629047.6,29716412.42,8902443.975,47098388.37,37037754.93,4863611.638,20683478.94
"Feature0314",11249051.11,26026061.38,7393758.555,28109897.38,10715523.5,22688350.85,16914327.09,8441296.528,6504353.089,47846196.93,6616973.908,6839812.625,15454393.22,6341017.217,8706827.13,18166802.48,35647719.77,12705664.95,12328986.3,59525459.53,14153222.85,5772034.266,9737312.947,19294270.63,10320939.52,6685466.117,70239449.41,17280625.59,46979415.32,12189106.99,10338344.09,18465646.17,13742464.22,16385399.59,4266087.068,6747148.521,18629019.42,27554808.25,7857465.019,27195527.15,8349486.155,39285018.26,32923630.85,32615028.57,22536343.7,80475371.04,6379303.576,10782962.02,17710307.77,89466800.26,36258046.29,11366315.49,17654167.7,9432835.257,14750944.05,13354382.43,9911869.006,36991981.34,3799118.569
"Feature0315",204336.7424,89511216.25,279392.3002,54432413.42,212716.236,216954.878,206457.3467,207088.7647,206545.3421,89219347.64,242325.7228,208504.6609,221664.9679,201689.1838,201616.9418,209662.6245,57891060.24,243050.8978,210452.7511,83354920.67,216955.8949,219802.176,211632.6842,209147.8778,271486.6499,251456.1592,86759478.56,205211.8369,95465437.65,280684.5589,221040.5259,224735.7662,216761.501,247753.0505,214403.3102,217596.9929,221221.0871,220913.4457,201351.9661,223763.3565,223934.0907,93696126.31,73100980.1,209780.2725,79570859.23,77926678.36,225304.8115,214361.075,208703.4425,78849769.54,81185991.57,209428.5688,213710.0094,207931.1838,88861939.05,220557.0366,204407.6005,87650504.07,215020.7222
"Feature0316",931946.2033,8831193.58,1735966.188,8746486.776,4370958.592,2462480.983,3540180.816,1910229.801,12166608.39,14151105.96,1688679.336,597488.236,1354742.409,1222962.767,2822067.276,3035268.07,11821049.88,30306560.31,919161.3461,11089946.87,2987802.459,685419.456,1298586.761,3423042.957,35683986.77,17423687.26,15008130.12,3106829.959,10661030.52,35091469.38,2207390.41,440258.3321,2731361.074,2411965.566,629509.1003,326687.4174,568722.9391,403342.2766,350157.9562,2596453.594,916366.8661,9590965.503,11904324.99,23043132.12,9241475.124,13811930.67,1649781.614,2333714.502,4343796.491,15850606.11,13058528.23,336905.0558,494539.5197,438103.8006,10732302.76,1525106.335,519722.3817,13122040.26,481918.287
"Feature0317",27291808.91,13630510.37,19507345.96,14268229.73,37917412.59,42746521.34,27728683.45,22184988.43,45284062.49,24450480.38,15152964.45,19207185.78,38560583.03,14086125.39,27576363.93,27926526.13,18893011.14,74313103.78,17797607,24134066.63,22164573.03,14451424.47,15975757.08,27221629,63513961.13,27943803.79,30488624.89,25780380.46,16263216.7,86586152.03,27685498.55,29941242.9,22051631.79,25429914.03,11721173.75,18519014.54,33951963.56,30110140.09,25737372.39,35275171.26,13175899.4,11243234.22,17594919.99,21851752.3,10681384.11,28447275.21,23393878.71,18023549.78,27927538.24,27794331.39,20352885.57,20452893.49,34387441.73,29216465.34,17945400.13,32315719.46,33287846.43,15179712.37,11156108.62
"Feature0318",82863665.98,81092391.91,96716015.46,85675273.54,90470131.94,86663336.28,92177135.94,81819861.54,88357342.6,84991648.65,75604132.47,82321490.81,101002879.1,80129889.42,93031018.99,88171035.03,84191695.47,100597552.3,86131401.21,94292012.9,77793536.09,88019068.45,74455579.87,87557067.14,95742137.29,106228389.5,92908854.69,88351625.39,82612235.17,92577548.11,92294852.01,81676384.9,88208921.64,93378956.93,90667088.92,92942188.77,89910237.31,95770080.3,90139046.28,98724271.76,80577864.95,89456102.65,82643083.34,92751027.47,93401859.79,93491026.34,94772048,94168420.26,89159863.39,32990643.38,28365912.15,28878231.84,28803407.37,83992827.13,26968634.75,87908715.66,84893982.09,81444412.64,79112999
"Feature0319",8139042.293,5494662.475,1265587.266,4005863.604,4946515.209,4039314.999,1810360.223,2273255.577,180305.2596,337594.4326,2400643.26,491867.2706,2575749.97,1811915.855,1642390.275,1793662.825,2869158.301,2589879.76,1838050.907,5523597.375,641220.2545,7472473.767,504956.0328,13857095.92,3665548.935,1871772.682,11022529.66,3278891.706,461398.8954,1223334.51,684005.4345,687996.2391,156796.7797,26386040.56,4472987.318,1864835.297,2703035.211,11387672.34,1356788.226,6528718.669,9849487.974,1025353.588,5169980.904,2395428.57,238411361.4,2061292.18,603384.1504,1182602.94,219529448.4,237947087.7,223124025.9,218931296.3,211565050,3035260.598,211526532.3,3865162.329,1182995.578,4239800.498,1286389.203
"Feature0320",8080869.992,12214884.64,247141532.9,252227143.4,4911160.906,247780516.6,244167019.1,246828554.9,238946881.6,252884209.8,4036687.074,242534857.2,250520486.1,242948615.5,253872066.8,237126685.9,252021599.8,251727119.1,246186913.8,239819109.1,7449005.946,254163960.2,245569953.9,245769494.2,233019765.2,237980899.2,239653768.5,226216576.4,238856370.9,237203473.7,234161102,683078.9131,231344581.5,233511401.7,238624328.9,248139755.6,244656553.5,246086639.2,241718588.6,229718667,226602212.3,245050207.3,5133029.421,235878947.1,238411361.4,235114321.1,230871170.3,238969556.6,219529448.4,166350.7114,223124025.9,1508402.146,198107.5816,4564082.809,242459.2962,8604386.344,5559620.517,4209497.307,6776912.692
"Feature0321",6010646.111,96298488.81,1704284.483,129756722.6,4898098.747,3497624.143,43296336.58,42798254.81,19281488.27,136326064.6,2947557.587,4226079.277,4822347.47,34563130.94,3968972.599,49457518.72,136013291.9,6634438.96,43265193.97,134878055.5,46293405.93,3022760.497,39000637.65,53116994.3,5069230.304,72772333.63,127160964.7,45971012.03,127169545.2,7171096.133,7634618.225,4922680.587,40448894.35,51587754.12,5735281.283,2570292.188,7748362.762,9358463.6,6101483.971,16149094.22,35583225.85,114062683.5,109399929.5,77150878.29,104779347.5,170791868.1,2406675.492,42595426,49579272.95,103188404.5,127445015.5,4716871.763,6934666.429,5688166.2,129192682.1,4644394.02,4300343.962,99523359.15,2259672.089
"Feature0322",25198301.3,2524666.364,31477279.12,2916198.58,84545387.52,125651149.7,220989.6891,190930.8974,24684924,3523890.867,24846134.4,14067301.27,108923738.7,1104513.907,53324946.45,258402.126,2801326.662,64493473.62,211546.5848,2903065.237,167707.1493,6191600.038,191035.9159,252424.5437,62062475.7,29433594.99,3734839.285,301211.0599,2897328.622,66643531.04,44315911.64,17655597.39,474893.9921,181447.6341,6408057.393,7581571.995,19221663.67,20834946.05,15486844.53,89561734.24,297446.2901,2925035.024,1929718.133,2342341.43,2110103.863,2909488.885,52873588.64,128261.1644,315055.6729,2713961.122,3413524.494,12433627.33,28929728.85,18284538.22,2911575.983,86271975.1,19305214.43,1937227.561,6228361.021
"Feature0323",29402652.45,8083632.691,7113979.604,7065001.495,9332203.984,10784498.04,7486465.338,7383633.487,34191763.58,7049307.549,8179691.183,59430680.73,9555872.041,5770951.82,9624206.702,7874703.514,8241234.345,8376125.582,7891178.593,7091993.087,7239567.004,29210916.1,7401191.033,7853814.437,4805538.531,7297497.621,7665128.432,7550507.721,7342070.868,9028896.971,9066823.071,172377404.5,8383452.96,7614832.775,20510324.39,34625459.24,125883243.2,131536333.5,190686286,9812330.552,7898813.424,8504247.81,6988725.423,7902440.993,7847375.939,7470387.481,8581991.86,8481940.097,5354196.056,6812739.261,6449029.184,61778094.27,61675063.31,127712418.7,6586445.032,9576898.334,141935315.2,7464151.869,23941883.66
"Feature0324",2686367.616,24301771.54,14312667.02,22665997,10674062.84,6556323.673,26326100.34,23030076.91,2584635.978,36979169.45,7579424.461,3488331.204,4669565.198,6765048.756,9060586.987,24320695.07,27115587.89,6500170.136,18423039.15,37004358.35,24028121.84,2749332.305,11898719.27,28048908.6,5142795.258,1886852.088,58018126.34,25276946.07,36109601.49,5317711.175,13633671.59,1625660.235,22164895.54,25691497.45,2108037.135,2587521.957,2638636.045,2369785.418,2245447.159,10138123.67,10061743.38,16068074.43,30671171.62,28632273.19,19609611.23,45593277.52,6746338.393,14600716.53,23973293.12,39491485.85,24781328.82,3395348.855,2946492.085,1331882.539,12966698.48,2225317.695,2533158.196,21649032.59,1764767.578
