"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0038",0,0,23.845701757698,0,0,0,0,0,0,0,0,0,23.8042124636748,0,0,0,0,0,23.1152564629643,0,23.5647432944318,0,23.5601493211237,0,0,0,0,0,0,23.0810436506488
"Feature0039",0,0,0,23.2766161730361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2130467989097,0,0,0,0,17.6581055759079,0,0,0,0
"Feature0040",26.1878574896862,0,23.2178821533017,0,24.8322890560457,21.765559843988,0,22.3828338409955,0,27.2046281613166,0,0,23.4029932404481,22.9222814341499,0,0,0,0,24.6225037875773,24.4277815875533,0,23.644876866867,24.8343654313202,22.9440766564898,0,0,0,25.7313782581837,27.4816008079474,22.7247197050449
"Feature0041",0,24.5191052842712,25.5497070657151,25.898424361528,25.4222365956908,25.4852243151152,26.215956515917,24.8898781960967,0,26.6836540122426,28.3664540854987,25.0518694355186,25.3120850033602,0,24.8966340728863,0,24.9683165836139,25.6236726542306,25.4031475335225,25.3750265135093,25.6624817315046,0,25.3761501026709,0,24.944024739295,0,25.1128189312917,0,0,25.5282972329444
"Feature0042",24.968285363768,0,0,0,0,26.0381432595212,0,0,0,0,0,0,0,0,0,23.5841099327517,23.7604316876432,0,0,0,0,19.9963632041928,24.4056154398704,0,0,0,0,0,0,0
"Feature0043",22.7215145398619,0,0,0,0,0,0,22.2477728408402,22.1730120365355,23.4689087202428,0,0,0,0,0,0,0,0,0,0,0,22.5253963097431,0,0,0,22.2651197596391,0,0,23.6498896871331,0
"Feature0044",0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333371738475,0,0,0,0,0,0,0,18.8529310973711,0,18.133924811031,0,0,0,0,0,0
"Feature0046",0,0,0,0,0,22.2583810110504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0047",0,0,0,0,0,0,0,0,0,0,0,0,21.0565868069031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0048",0,0,23.4379612904304,0,0,0,0,0,0,0,0,0,24.5653916314946,0,22.449580452008,0,0,18.3073216918225,0,0,23.6169023969001,0,23.8701912370797,0,0,0,18.1171165011405,0,0,0
"Feature0049",0,0,24.8152746764354,25.627384166533,0,0,0,22.1902202286676,21.693111846421,0,0,0,0,21.8458714731268,0,0,0,0,0,0,0,0,0,0,0,22.2547575499883,0,0,23.8426532843064,0
"Feature0050",0,0,0,0,0,0,0,0,0,0,0,25.3780977846255,0,0,25.6273520632706,0,0,0,0,0,0,0,0,0,25.3783057161583,0,0,0,0,0
"Feature0051",18.3953335649568,0,0,18.1703619749635,0,0,0,0,0,0,0,0,0,18.6000511461512,0,0,0,0,0,0,0,0,0,18.6895689607392,0,19.0992522978585,0,18.6482900082677,19.2400917498616,0
"Feature0052",0,0,0,0,22.8085660453095,0,0,0,0,0,0,0,0,0,0,26.3162007319335,25.3016958596725,26.3828567958338,0,23.4844096130295,0,0,0,0,0,0,0,0,0,0
"Feature0053",0,0,0,23.4363268376612,0,0,0,0,0,0,0,0,22.0752114635813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0054",0,26.2361659128581,0,0,26.818992639552,25.9220954805101,0,0,0,0,27.8962602179989,26.2716534006913,0,0,26.469655799124,0,0,25.9444868396883,26.2318693271292,26.0952744293686,26.194937501056,0,26.1084947016256,0,26.3547840114444,0,25.7032107529964,0,0,25.5646729105754
"Feature0055",0,0,0,0,0,0,0,0,0,0,0,0,19.8184415533018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
