"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0147",25.6839071057867,25.2858777910785,25.4707161711796,24.7624691282273,24.064790032287,25.8695847174818,24.6856155292749,24.570992361473,26.2546980162243,27.2166730417295,27.4278800748566
"Feature0148",22.6582542700286,28.0083529091291,28.1838072860471,24.2598885216295,25.3914671296204,19.9673175396104,22.4041889213803,26.1743815650927,18.2194540093432,17.6490280950865,17.5350469479226
"Feature0149",26.5721128451054,25.9978643579968,25.762294334124,20.9921181188755,21.1707120185638,21.4715924862299,23.4026639091754,22.301129489689,25.5256357672356,26.5796700599591,26.9345286763474
"Feature0150",25.4153426419796,20.8754756294006,22.4432028974002,21.2724747327404,17.5684531498103,26.3101872468065,25.9079305370798,21.9344058172394,20.8516889539071,27.1326605860203,27.9707057203496
"Feature0151",21.8432362232052,23.4091754456138,23.4568857390148,25.49175417906,25.2534769194786,19.8674446333548,24.9391808311846,26.3581790985558,26.6634290753688,23.0280434902792,22.404668035937
"Feature0152",28.3449299939631,23.634942142996,20.5729739117864,18.5315131966884,18.5294135530196,22.4347523848215,18.3449049111719,21.8003652009185,19.7049482979436,25.2776621188432,25.4235507845775
"Feature0153",26.4407337273692,26.1933042790789,26.1134073896606,25.7162329224692,25.4423392969355,26.7320351060774,25.6812962717792,25.3422738353043,26.2676375940589,27.0696396733067,27.4109927215727
"Feature0154",23.1977021080041,27.7543442417844,27.798776331462,22.3289131906431,22.1249997501022,17.1033801526367,21.855464793813,20.7232834113004,26.8980801195914,20.9469123579816,21.3402765599919
"Feature0155",23.3761549105444,28.3362160410893,28.5902712841579,22.0936867090993,23.2626182627741,20.1645497438535,22.2207120235275,21.713177186788,18.9078487833298,20.0836643783833,20.0551247482302
"Feature0156",23.2607088097287,22.2653386075498,22.6318893257162,25.0876167544337,26.4881806920567,26.6284191129445,26.6003735989481,27.0751629158293,22.8403100665443,23.3574433815702,23.4413674497346
"Feature0157",26.9554647842326,26.48705747081,26.625867866803,21.5924780954794,19.5037781226409,21.977976725257,22.1653956380237,22.2769058408991,23.5953265558263,23.8047695580672,23.9765350223548
"Feature0158",21.0208882989416,22.2582692274441,22.8288850260174,21.7841240852884,21.1379799112477,21.4305517321682,21.7204789232787,20.9970465425386,27.2711041325462,20.812786920527,20.5864945493685
"Feature0159",26.2542173359113,25.9057925862231,25.8676668916812,26.5525094225864,26.861008776079,27.5766353300231,26.976834377513,26.4968193134705,26.135206463477,26.8563742986914,27.306045023806
"Feature0160",29.1425088485796,22.7510608948441,24.2048472560426,19.2709646912392,19.9541647424259,18.9965927213597,20.1170449573349,18.5923239903213,18.0581693503809,23.5258686270802,24.2940409832749
"Feature0161",26.8886991307014,26.7777888241752,27.0212850965593,25.8500620894636,25.504214775057,26.2624429887764,20.7948916927669,19.3995866811309,21.9059506088408,18.3080250431765,18.6404408713052
"Feature0162",24.3864769808872,23.9697982457427,24.1613963800169,26.1173534493815,26.4067119586675,27.4832423187216,25.9212487528435,27.1516884402615,22.7969475988124,21.3134808782741,23.5087685969495
"Feature0163",25.4510184068191,24.7424217948393,24.9578703393981,25.7425811970492,21.470261924148,21.833853145495,25.7316539955757,27.2713538360577,26.2396552464711,26.6348830984537,21.509977526266
"Feature0164",26.7805161710447,21.9099384713972,24.1116589127867,24.1755512191009,23.738706117524,22.8800551566205,24.2125976143572,27.7492314982946,20.5847595400061,18.4611449987714,18.7632404898374
"Feature0165",25.9327603303527,25.6919963546268,25.6591370963652,26.3940861001445,26.6404780579848,27.2925550048609,26.0660544317514,27.0753263607962,24.6453453678434,25.2467553138637,25.6685122778464
"Feature0166",23.2641837743341,23.2195131919601,22.8872885944269,25.5697114738555,24.3248262191907,26.4874313639624,25.7472210539569,25.2237489599167,26.8412936608574,27.3612849738437,27.9995294520844
"Feature0167",22.4563389878992,21.9897969512732,21.7891830318787,25.2819562672627,28.2277561994199,27.1598572423009,23.4746413359941,23.0991173597346,22.2577179613903,23.2481576102899,23.8153624323208
"Feature0168",23.3335443567962,18.606996558725,19.0750129762736,21.4501188583284,23.6200540919058,28.6184765490307,20.3801775735331,22.8166723643875,21.922945249695,27.4186430009217,27.797430204332
"Feature0169",26.7417932563163,26.4350962011896,26.4363897855418,26.6384898452872,26.4729150534038,27.6750242767618,26.774063553074,27.0852739662263,24.9892097196552,25.1678798286379,25.1594744815296
"Feature0170",23.7443851036683,29.323140729295,29.522375606983,19.2143168825548,20.113969200328,18.2820141879098,19.6038951374352,18.9170386728713,26.2868904657762,19.1971812028114,20.1716463691657
"Feature0171",20.284601485347,21.3229776429189,21.0711141789866,21.649046901621,22.2459848759237,21.1677842901638,21.9857491340795,20.5482149345958,26.9777428455086,26.3953246359371,26.47388970382
"Feature0172",20.2067859870126,26.5153279231293,26.1722570179843,27.405970066148,28.026313861817,19.9441468183806,27.5270006783194,27.2020544188051,26.7955325908756,19.7187274302149,21.6127004561058
"Feature0173",27.052089878314,20.1155466242262,19.0871693468628,24.3268148241769,24.4900555812339,23.714109932687,20.3419857796208,27.7435165400685,23.208774445844,22.1881165791205,22.4434749017289
"Feature0174",20.0581407538314,20.8047151628419,20.4160146243739,25.2250367851389,24.4221380085113,25.4486012942824,29.0008649752699,28.5323771973089,19.1615907546967,17.2088602189585,18.0799144497474
"Feature0175",22.8102665194884,26.3465610212988,26.3929921618227,26.8919593308349,26.9196060255031,23.1497196873166,27.2715762441531,22.8919226225229,26.1858329357711,26.4794608726866,18.8130362097252
"Feature0176",19.3939989033555,20.4895055164211,20.1400584157119,20.939425754273,20.6530827159558,19.5663112905345,31.6203488198029,28.9505964415603,18.2131967499085,15.0588607863335,15.5900635629245
"Feature0177",20.1361449763503,20.7986392935309,20.7667710340048,21.7464267693164,21.8771179118195,21.7121983368236,21.295473045615,20.2030610191351,26.9227114134972,25.7355455081467,26.3870444110536
"Feature0178",20.9915067865625,25.8133798971623,25.8617328159317,27.2200096759159,27.5486194413334,23.2445554371374,27.4102462097716,27.359484904043,27.0326860166637,20.9092717487009,22.9154400444003
"Feature0179",27.2334774283562,22.2183094913339,20.7579312551205,22.3959277626737,22.676860004094,23.09468843851,22.928963921892,28.4311835648678,21.0285465022226,19.5299526748789,19.4384311473956
"Feature0180",26.8328747158953,26.5391977617848,26.571702792135,26.9014805570952,27.1949618467561,27.8001764958356,27.3071378074554,26.9260402830021,26.6507570113703,27.2236522802685,27.7439384378718
"Feature0181",27.1054753029954,26.9331904487573,26.7500457083224,26.9546779533798,27.4919731690805,26.8600999565595,27.1461860864859,26.9322325754865,26.716008448055,26.7289561335859,27.3739371570895
"Feature0182",19.7658274928343,19.576344003416,19.9499610865713,23.7987854730504,21.3873790121592,23.8483532487887,21.1760377852991,19.7185097971998,27.3430320903817,26.3359150418898,26.5190963445336
"Feature0183",26.4998984255043,25.9371824103751,26.1088614516932,26.6127841668786,26.8241699170262,23.555605270463,26.3278908350991,27.570619905127,24.9978252985796,17.3885122533847,17.8084793684684
"Feature0184",19.2777784412813,20.0358881625514,19.9650121317457,20.6320111446026,20.7676618883646,19.4225679868904,21.0890688147582,19.3275563038164,27.8065270061298,25.7784015921523,26.3228486527723
"Feature0185",27.0524911146637,26.6872205466209,26.5020537332527,24.0908050870154,24.0399307761209,24.9792152144958,24.3781603133711,23.9458980928205,25.5008545542964,26.0386623982764,26.2289242490543
"Feature0186",18.5401906685553,18.9382146407387,18.6669654374367,25.6107967058386,27.3930958128887,27.4840522156935,25.560497463169,27.6173329000763,24.5000120699681,24.0834247318956,25.8559303931085
"Feature0187",19.6239456967896,17.9436887772761,21.7117706291722,24.6809321337944,22.3432627693036,28.8910171074274,21.6489658567889,23.0146829520562,18.1465639198987,27.2003122896816,27.5955357950328
"Feature0188",19.4003488848184,20.9656325342583,20.0646205948364,21.2573869007461,20.9133300443867,20.3471500119908,21.4797763666243,19.5036693119262,27.4633363253073,25.9209700040853,26.0055463102904
"Feature0189",20.0333241752069,20.7519940211044,20.7214486968703,21.678703107124,21.8380461746782,21.2892522041051,21.5155313812892,20.1668794031684,27.2275759950372,25.9408683959851,26.6088499255471
"Feature0190",19.4197894535988,20.918299473621,20.1356668923321,20.879560412145,21.1328082463064,19.6939044381807,20.8484549330786,19.5850483603969,27.7306871342796,25.7856066429911,26.3906250517978
"Feature0191",27.0170846709965,26.8060470970589,26.5302919398566,23.667025077102,23.0114183121554,24.2150780599181,23.9536274988175,23.2339867150384,24.4455067683488,25.2624979421791,25.7363029854959
"Feature0192",27.3082275586734,26.9415377860329,27.0700141635933,26.7205394492918,26.6037821087912,27.4250451615608,27.1440682205316,26.9757993393345,26.55198048826,27.0626700418623,27.3210984517774
"Feature0193",18.862944658414,16.2683191207653,23.4596279710031,23.2099779403045,28.4403309262004,28.8218633819462,20.4572776050902,27.6683260923865,21.1413342464711,28.3365271574317,28.8179698651129
"Feature0194",27.2619447119702,26.6802689083653,26.6270698435801,22.1915325175456,22.822748930751,22.9509833369602,21.8748987840177,21.7696128964921,26.7563197461479,27.423699766446,27.7116914744296
"Feature0195",26.9891115202593,26.2907557166737,26.6532130625064,23.8406611293161,24.4673263357898,22.0634698021428,24.2248046846253,20.0728562174608,26.4200257916616,27.0625587256765,27.3762651818283
"Feature0196",26.4939595106908,25.5499503303838,25.8647686888904,22.9336383167521,23.6615911880884,24.0344896477539,22.6132260513086,22.4050956365451,26.6476553096854,28.103828250779,28.509748577798
"Feature0197",19.4791900213322,20.368407808793,20.8005667344215,23.2217572462544,21.7951938700939,22.1586372695798,22.0753555496072,20.8585083043998,27.6359607763573,26.7138582585177,26.4819400221084
"Feature0198",18.6925701783406,21.3118167859915,20.0981912273657,21.8593570629676,22.3991356033957,20.5590604549161,21.5906909202025,18.6939421472338,27.5910062180149,25.9733402233282,26.5052578587253
"Feature0199",27.2849111853709,26.743422937552,26.5801308792032,23.1173772076868,22.942458432607,23.8431740973391,23.4583598858158,23.3735894145379,25.8533517027309,26.5297814871608,26.8936104361207
"Feature0200",21.7690283956534,20.6649120983456,20.9892722772875,27.3614778305025,27.7945854704842,28.5922515390872,28.1361620720095,27.830702654332,21.5636664120543,22.3911919156124,22.9207967555396
"Feature0201",27.5706100239481,27.1800146872162,27.1245901242426,26.324707378509,25.1415610606221,26.9187515086389,27.2121276636958,26.2752836848013,26.4469324083046,26.804865486224,26.8635098134464
"Feature0202",20.3904604900003,20.675089679756,22.524461484525,21.5328116243915,23.2101736156174,29.1860628581043,21.6863269071911,21.7730427974904,22.3853125471626,28.6049453631443,29.0789331305424
"Feature0203",25.9338617412477,25.5173524285888,25.4661644559236,23.5579754219418,23.5530001413802,24.0554131846165,23.5162561430556,22.485685142077,27.3961274658804,27.7152063461237,28.1661102648955
"Feature0204",26.8529254465101,26.7718054111445,26.7813507720585,24.7562722595911,24.6047298995741,25.9339223873063,23.8420593683343,23.8363088088379,24.5171846891184,24.0944515127736,24.055612773273
"Feature0205",17.6391539069957,25.2814719675122,25.3760420662575,27.4511026622937,27.7521463467582,28.5548309873057,27.2442388838787,27.5639414714183,26.2768529308561,26.5389263918887,26.7823851057645
"Feature0206",22.8347310046851,22.6450891435019,22.2645612334121,27.1161524037428,23.8716399995253,27.7415500566465,28.2331910667133,27.0358085073065,23.4832736995405,23.918498019813,24.329969839996
"Feature0207",27.7054046380833,27.1736996666589,27.2684838634278,23.5511617173312,24.0176168126821,24.2041798988426,22.0737762442266,23.7715100249789,19.7219104211301,20.3169624315725,20.6991949485848
"Feature0208",27.4287130262242,27.1295676433003,27.1430338383265,27.4181473242845,27.6504774835266,28.1973472668692,27.6756054278987,27.2990552041228,26.8116071921349,27.6148854870584,28.0077259330616
"Feature0209",27.5889050171156,27.5961213527401,27.8428493469795,23.6496320178169,21.3981948075213,23.6425881796434,21.8555123635873,19.6661607416287,21.2795318452605,21.2541403260091,21.9486405251897
"Feature0210",27.6381974909907,26.699404689883,27.0416244592096,20.8960149806334,21.3306386323306,23.2780735625511,20.3511785979395,20.2337388498074,25.4847731681333,26.4148724553481,26.6441167981694
"Feature0211",26.0432833259677,25.6387170810158,25.6336925732083,25.6000943349457,26.1144025523473,27.2547685065197,22.7204029990085,27.9179532945973,25.9465113617792,26.7784115675754,25.0123490811806
"Feature0212",22.8528706119026,26.8448033551156,27.0951391286651,28.0028738555399,28.2376923672127,21.8564211565777,27.2553217780092,17.0129229429987,25.9778793008999,20.6295900709152,19.7325932018778
"Feature0213",19.8075879423149,18.4747156347455,20.4742004541023,25.7415004115312,30.9544545477508,26.414020350318,26.8737453767337,27.9084107348454,18.6807323627034,16.5739472926264,16.2580062120776
"Feature0214",27.3550618106819,27.1333780661705,27.1330296018197,27.0728748177158,27.122257779588,27.8703717593642,27.4537409419867,27.8262241292868,26.3367325171298,26.6818336360691,27.0470947142953
"Feature0215",23.9738168400693,22.2055878603915,22.1153557102336,21.6741216185055,21.9494602323804,29.7309273364209,18.676444134389,22.5607676181763,19.0053454180337,24.4936594515987,23.485102065076
"Feature0216",21.0830506258515,21.07220368452,18.91373325208,27.2645387115156,26.6471050138645,28.0931715087108,27.377297024514,28.1766205572044,26.006778371689,26.0955966621136,26.942971152282
"Feature0217",27.5136299834762,27.1888218160462,27.2043571786071,24.9811445465992,24.1208762712824,26.0433265855606,23.4782108747949,24.0411501649483,25.017979940198,24.4298156091834,23.7839831015953
"Feature0218",28.6412539562883,22.5600424765698,25.2228062337828,24.337164949614,20.9346885287635,21.6427673401834,22.5633150072339,24.2515974622638,22.6213869316657,21.5152385868053,19.7262828344287
"Feature0219",27.8188097078002,27.3628392001598,27.3599664878452,26.3046191400978,19.5261002790227,26.8501534053025,27.4880074941711,23.7194160564107,27.6265061507032,28.2225833160237,28.7159844577542
"Feature0220",20.8045573156168,22.490057185968,21.6529982680343,23.1672638227884,22.7923533295695,22.3963765082716,29.9822161143643,28.4561210054987,20.4825793961661,20.1062736574502,20.3867208008521
"Feature0221",22.76493806394,20.0800761979739,19.5872023718205,23.5789302871605,21.785868364839,30.0996319170167,20.0189917813825,21.4109623111319,17.6471848226956,24.5758068292483,24.5737996236197
"Feature0222",20.247463721548,21.5355684764452,21.5710930536968,20.901565141189,21.8991637598263,21.158545689964,21.2796570634511,18.9315244572433,28.2978501565734,25.6903167820474,26.0012739164341
"Feature0223",28.0994551786031,27.0576744628658,27.5013077810309,22.327574258678,21.4655922569878,22.5864320637451,22.8066826704954,22.6817582430902,25.0364118716381,25.7619319213379,26.197749039258
"Feature0224",18.702396319832,24.7076214596399,24.9106855204426,19.7846881224794,19.8302773731295,18.8755836415014,23.069081447505,19.7408334148793,28.8070115999045,20.5274643514367,20.9843542246583
"Feature0225",20.0289345892429,20.5676896237052,20.4572844813503,21.3175628772049,21.5672732075066,20.4013274031082,21.1835630006605,20.0594665020709,28.1750655610037,27.141286627608,27.6551740166428
"Feature0226",21.165768984228,27.376602901249,27.5468656857484,27.9933448235041,28.126162513349,20.7058620786268,27.6744650620335,23.8261828218861,26.7704687356911,21.1825464122677,20.2435095469604
"Feature0227",28.1183425373398,27.8281793288641,27.8031640673295,27.4406628771284,27.46115667898,28.4517553551951,26.9076372929457,28.2516485160016,26.2100818604046,25.903778214986,25.4180546922122
"Feature0228",24.3907258109768,21.1175063725137,19.248827363791,19.9065986945855,19.7178147594706,19.4182920138155,19.9448099836264,18.7694056369631,18.6723036598843,27.036936340918,27.4722791421975
"Feature0229",21.5102686409593,21.6595455253075,21.3334881813964,28.7717549886818,27.8827014699465,29.5971482790428,28.479898997264,26.1602393790472,24.2768329446106,24.2192600310578,25.836990241203
"Feature0230",28.3885310430165,23.0427862252945,22.7571581256906,19.3019479026574,20.6238055935487,24.4037589622148,19.2542132133201,23.747495211125,23.6301024797176,29.6069673893312,29.9800068748808
"Feature0231",28.6850433951704,24.1807723839679,24.0511029769548,21.6030099684385,21.0960789144338,21.7565076427632,20.7778741714489,20.4818519280875,27.0203165215456,26.6246825876022,24.8933520328943
"Feature0232",21.5718112192683,27.3638413509981,27.5226865502629,27.9581361115747,28.1038377773879,21.191116434052,27.6484625159618,28.8443053308938,22.2417494081441,21.2253690585268,20.3690737326924
"Feature0233",21.0735677297502,20.6506475592369,20.732614779757,26.1419341420228,27.1994737527865,27.6929288354927,27.2050145454876,28.9272196152233,21.5931339760605,22.4658488351681,23.0767615693496
"Feature0234",27.3210440947666,26.9260468810849,27.0543664874456,27.5713520424452,27.968802664102,20.9522431666003,27.0584149620671,28.7827655495506,25.8616114478739,20.2011452950267,19.3129660633124
"Feature0235",28.2502819564094,27.7442328403716,27.884800482219,26.5540443768956,23.993123537762,22.8343727347527,22.2453438166172,23.1015938837799,25.7533331819186,22.3219915391118,24.4264356402646
"Feature0236",23.3410287515693,26.9322691837443,26.9834343826556,28.532730837704,28.8942750212195,25.4431035845652,29.0120286079421,24.5348365285633,28.2432844019578,24.6311886115463,24.1853397174441
"Feature0237",23.5727888295569,27.0683193506938,27.1212962093,28.4942744651385,28.826015709897,25.4728369028064,28.9660601511367,28.6352221880854,28.2438297274143,24.7481873053261,24.2240455827036
"Feature0238",27.0987784331074,23.4788522049395,18.8795344980422,24.6618215222928,24.5531934822431,29.8179437487056,24.9975881953087,24.8338102134243,23.8584786676111,29.1801850760024,29.5806548178288
"Feature0239",17.4802795075317,17.9469694357732,17.9697898772509,30.6398541914385,31.2092505389132,30.5606883848862,29.2170586450367,26.4217849195915,17.6608502998065,15.3688626585321,15.7587737345102
"Feature0240",19.0956147731623,21.974430446897,19.7316913303202,20.5588018911715,20.9046585485285,19.4711472196743,21.4533578715775,19.2806731336082,28.9470090316085,27.3241958743246,27.8645474418982
"Feature0241",28.8348704536176,28.4827665557969,28.5345126216299,27.7971150514564,26.2522969402067,28.0088900401314,26.2544331221695,25.314658111762,28.4484313719267,28.9198684878828,29.1124900526525
"Feature0242",24.560012854964,28.1075931313991,28.4764351172925,21.847565160588,21.8567754449537,22.5321851313819,21.8621732485504,21.3488811059716,23.7244784468722,23.2975944969988,22.8025803495161
"Feature0243",21.5667825799609,28.2322281948295,28.2079294649621,28.527695703703,28.8655556514285,23.6821170131768,28.5630853252059,25.4038626917626,27.3864027098539,21.8210841427584,21.9242865675963
"Feature0244",28.9851380137271,28.6023323671131,28.419999790464,24.2373620030006,24.0356338996055,25.2674773870436,24.291418637977,26.2691133890758,26.1554220331698,27.0106923911705,27.1379883633284
"Feature0245",23.9905619788319,27.8522341730952,28.007494268678,23.3219601352311,23.5199164894022,20.2081162249569,23.7555319549745,23.8713342343691,28.8364051167415,22.6159504878728,22.3048248608594
"Feature0246",22.4146265546362,22.2463786070599,22.3366395033426,22.5773222220921,22.5309849757191,30.2910107465324,22.6612496990364,24.9681038633983,23.5617897198876,27.8479553867685,27.1717461806023
"Feature0247",27.9232128166734,27.6093474399314,27.6325570275335,27.7677550555356,28.1082411003652,23.5615373236917,27.6504681815811,28.9302078573674,25.7484802858486,26.9816910592511,19.9552816323672
"Feature0248",28.8602583615555,28.2537123617901,28.3294342556751,21.8394941931109,21.6288403281232,20.1849942123898,21.0458171287694,20.8414432209358,27.2126481570071,26.8664371145072,25.1012233914174
"Feature0249",29.0065419349361,21.8555103690911,21.1365928267476,21.3232078281001,22.5230452475087,28.9131939078305,20.8503766914407,22.4081123482995,22.7654793154745,29.9925615336689,30.4021546982014
"Feature0250",29.2984269419147,29.1866441325119,29.1341514153023,26.8082235006061,26.7092978871338,27.6289441823349,27.4245279380658,27.7345526721688,26.9440143221871,27.1133173819816,27.6309829094328
"Feature0251",29.1151328130825,28.7180854883808,28.7101913330033,27.8225855161081,27.7128025882302,22.9695090742215,26.8632389708867,27.3427002248227,29.0086316444883,18.3243018228109,24.2014647580324
"Feature0252",22.9890344368377,23.1724807236832,22.6827880676336,29.5143186757754,29.5909314889273,30.0339320030609,29.2669955288574,29.3117862224635,27.7658408269155,28.4035191464715,29.094208629765
"Feature0253",19.0061088596759,19.0735390551445,20.0039940944442,24.0027678216201,24.0731528737507,24.3103169165625,21.0619096341804,22.0306550255891,22.4374713550416,30.2033466140565,30.5853133177889
"Feature0254",28.8592155752103,28.5510928494974,28.5223457814842,28.384662811423,28.6349062595823,23.3412033206427,28.4373698824069,29.5162346003764,27.3079494124286,21.6673532876653,21.1984507358299
"Feature0255",24.6816196990173,24.4054693106769,24.2325669479698,29.3986803714994,29.9002501005579,30.1402318722446,29.1434171662795,29.5459557679379,23.9857895944984,24.6162013254103,25.4548516197672
"Feature0256",29.3409585790705,23.7060193934401,23.9456827719833,23.8293231228842,24.0404768211132,30.6817880308202,24.0808471478913,25.011249892308,22.7092567342655,27.7227275384849,27.1641168390299
"Feature0257",22.7750231227865,26.8446474763089,26.9149479368641,28.7866609249506,28.8890607207617,29.5820827773888,28.9147532424082,25.2674575579968,29.2591159377332,29.4524320549347,30.017936652605
"Feature0258",28.1811614180597,27.9285161512073,28.0424615372166,29.5857961239161,29.5854187863549,29.7060987070955,29.6543836101856,29.3605328461256,29.1537035463144,29.5543808793041,26.4231505901913
"Feature0259",29.2257887279327,29.1939828736149,29.4400696491968,28.360314846785,28.9588172849077,28.6856308563767,27.9185763202399,29.1433105508163,29.2383196253133,28.661352885885,29.4502279379797
"Feature0260",29.7917176264968,29.3997185552817,29.2172775059044,23.9266206069402,22.8176948831063,24.0845833520186,24.62637653619,24.5089032587874,26.9964848746395,27.7204022789791,27.8835826185656
"Feature0261",29.8750659480427,29.4886997555138,29.3041525458978,23.9849110788313,22.919215290212,24.6461424389054,24.8506131388699,24.5544759741305,27.0134303508656,27.7255650178582,27.9418987034496
"Feature0262",19.9314450234864,20.4800567601276,19.8718343072489,20.8909171477269,21.0378939664071,20.4696417529568,20.8235108468347,19.6180412803251,30.0324367593546,29.6110014725247,30.1918035318031
"Feature0263",29.6737490596573,28.9564556111964,29.3974053516099,24.7315433910548,23.6799291131421,23.3553172339893,22.5151730838455,23.7047289806132,28.9132698974673,29.5523915892707,29.9547693096121
"Feature0264",30.3424156485432,30.1608683182034,30.0852813690213,28.9050306425788,29.4610283335072,29.4438289224567,29.1000281839664,29.390287251908,27.4704960974266,27.9030696696604,28.4817347434616
"Feature0265",18.8045951035002,20.1781360628911,19.0732361517131,23.0898785214797,23.393435308882,24.3716740276596,23.2090789693178,21.9953151256607,29.7748310601601,30.6022537003397,31.034949203167
"Feature0266",28.2654912724734,28.0179511424545,28.1426135655064,29.5699754995656,29.5612637998761,29.9971990835487,29.6141799759943,29.3300921756627,29.1367204379136,29.5054856572645,29.9506088152789
"Feature0267",27.3783444876413,27.0796939290026,27.1594925833133,28.9477659144979,29.0718163718586,29.5455378768135,28.9973790531747,29.6873604925134,29.2506380480517,29.3779457824692,29.9513815715247
"Feature0268",28.6870793260628,28.5904010672156,28.324359413477,25.7824735982049,24.5897298860954,26.6502380542586,24.242194518257,24.451552168152,29.587102851962,29.9263012736429,30.4667793328633
"Feature0269",29.9967087436873,23.7329269083208,21.6760985261039,23.7424405748208,23.9097452542496,29.4870248843194,22.2169383322121,28.3516477221876,24.7617840689728,30.5417463693655,31.029405783989
"Feature0270",30.2419040345584,29.9795657815337,29.8334398320487,29.9306263437279,29.5059420331443,30.1519099074638,29.500543513106,28.7671872482153,29.5830389989265,29.9615241087158,29.9604338256333
"Feature0271",18.6179852925297,21.6582471824127,19.7257560557938,20.6110834968423,20.3975784020489,21.0547761249623,20.7615323485271,20.1440951284263,30.0035689266151,30.0433885120557,30.7938429628886
"Feature0272",26.2384131951569,29.9731344178358,29.9471818639618,28.781993234969,28.6105919129403,23.197259954586,27.6726087743006,28.2220106330078,29.8666126277505,25.2061038471028,25.4207524758729
"Feature0273",29.9416504676027,29.7341182692397,29.7907154486841,29.1240253876864,29.2892437047511,25.2172286121691,28.8067896539959,30.1482625222773,27.7115145145572,27.304790712448,22.1230650881258
"Feature0274",19.5341739773601,20.4688623705678,19.6105678845385,20.8392582193552,21.1439665394346,20.8728892524235,20.6060814059123,19.6946892272794,30.8555621574891,30.8537047890871,31.542964821559
"Feature0275",31.2662146604182,31.1444660244899,31.1413268677744,29.8015069846264,28.6949800319439,29.6359428087166,30.3520965552908,30.0087758210822,30.0981153116015,30.5725742295416,31.0614081512724
"Feature0276",23.9491808575485,23.722440581038,23.4208883306784,26.8999683200414,28.4615333731585,28.0427965514768,28.1691535306245,29.3535222108002,30.2492182687236,30.4615586656609,31.0501879558053
"Feature0277",20.6683923216019,21.9079172749636,21.3524213000448,21.8933030215691,22.0023916342123,22.3080286807201,32.4125250299028,29.319668329998,21.3158375432356,21.3348299789003,21.4379518927224
"Feature0278",19.3654929403535,22.2232225500427,19.1198185030756,20.4089940534347,19.1175752597698,21.9509043582503,21.6829921258289,19.6620158658119,31.1866398861036,31.8172120490985,32.4575167846169
"Feature0279",21.3397296013723,21.8029636943661,21.5274502869447,22.7011416517183,22.2226787893232,22.4750376265384,28.014474278472,31.9383963088688,20.7763233207676,21.503138100541,21.6314448015925
