"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","<NA>"
"Feature0175",98453.25342,1281763.957,506179.6483,96415.48941,406844.0943,415453.6311,276516.4107,91162.81526,126784.7338,141464.7066,92894.20717,91292.151,94278.89833,92602.61666,210554.225,3289884.548,6435415.428,91201.63223,97063.39735,92803.50525,219250.188,405227.1475,99008.17308,196165.5939,2916400.39,142534.1599,95612.9033,1171788.684,90668.59695,234447.3085,1003534.934,2267523.581,95531.70484,91210.48553,98942.31829,5121849.199,95986.10599,96518.05608,96703.21214,1527351.896,1844966.02,91584.92334,98438.43295,160682.5525,148849.6798,403173.9309,347786.059,1701096.027,91945.24874,105339.5065,91798.34538,96006.42985,266582.9302,2970880.221,4588066.024,97566.94722,91606.20266,124858.227,105164.4207,96522.26363,74989.17483
"Feature0176",4941260.31,9767892.837,17324672.54,7698011.586,13300626.69,13525047.97,11595771.85,3627276.441,5228219.837,12653550.83,1524217.288,5814920.254,2464580.519,6459813.469,9822081.227,11178072.04,3803105.806,11840191.08,4109861.908,10599145.74,7898880.362,2997948.951,1072732.821,6420743.351,7362723.697,6634878.224,1824204.632,5221426.901,8080324.89,7646577.053,5513235.272,9633194.145,1283759.705,3031247.745,14826050.63,10810695.11,4940844.421,3173094.293,9940644.68,11390820.55,14592026.5,6738894.117,8550602.324,24341434.91,21101179.11,16831468.17,25804660.06,5847340.572,5000324.64,3297117.533,2817569.753,8070607.599,4072534.315,8161863.565,13422029.9,9659830.948,3706442.795,15109346.47,26363808.52,2663058.019,97860.03026
"Feature0177",687049.9637,795313.4193,937723.2792,5078310.153,1160577.005,1087538.499,1105152.52,6677333.448,882986.1223,1431800.925,8601806.231,7987043.385,10453800.24,806327.7115,7140740.506,1184820.754,1056953.886,1627074.963,15064235.9,798474.5816,877192.8747,1680534.995,1055858.802,1065691.305,864832.0617,6303387.609,1480411.004,687009.4343,6961732.335,775950.1949,1162186.877,779816.5613,1787182.236,1221321.438,10674673.72,839155.3229,8023501.927,1647422.78,979732.155,2496318.342,1083519.06,618075.2177,912103.192,3896517.807,597790.1561,581817.933,793534.3216,1057296.08,6174940.085,934363.4314,6037118.089,6954367.001,879523.5722,841921.0774,2809818.996,8673614.391,6427360.247,1609865.365,1074180.197,7174037.309,756119.9055
"Feature0178",24802.18647,361696.1407,687622.0821,4104002.387,435318.3221,366863.9614,271208.2243,4691253.723,125327.5476,178833.0371,4783924.424,250360.838,2239130.867,533008.6293,37062.1481,327996.4732,197565.2399,454472.2756,4627345.119,190404.4771,200193.3454,220991.8143,635569.8788,430715.2214,126118.6173,2309172.697,105589.7956,151871.0368,1870067.496,132767.4298,242748.9099,367752.9121,43097.65588,30635.54995,3035036.351,387398.5036,7343476.677,453104.5936,276673.0657,393763.2929,441818.2808,195469.7408,168551.8226,444172.0226,492022.9927,372281.3506,753262.0284,243338.2872,3919130.478,345703.7284,4977435.917,2910756.424,353323.3724,231545.0061,490129.6115,3387872.113,5051458.807,431398.1752,830127.2764,6864608.103,24962.48007
"Feature0179",51967.26304,361365.2724,37010.47533,83413.67719,108497.4353,133634.2577,35372.86948,97158.04147,32945.14632,523007.8345,324961.4805,315535.0335,103025.75,636160.247,128376.1992,343716.386,223655.0743,1323329.392,96876.99581,65856.31591,370334.8159,260141.9508,1036774.49,36461.0889,209921.3867,158456.6888,6607728.545,220273.7139,341789.7284,177375.7361,340952.1329,294175.2095,11727957.27,4650122.751,435432.5238,257192.1535,354302.611,6957700.079,438733.8796,469993.8739,506871.0763,202252.467,216230.3639,156884.6074,104372.4272,193130.8777,668756.4387,139972.7413,662654.8765,7996171.778,205801.5659,474626.7458,361321.383,204925.5113,529178.4182,447362.4624,381580.1586,205793.8092,742528.5635,698987.0581,35781.17506
"Feature0180",178738.935,2938511.244,116891.8819,488095.4424,110743.7569,117448.1096,112753.4213,6895560.971,112212.2301,114748.7016,2387916.45,113921.0197,3667901.898,188902.2875,115978.0077,1034354.48,874899.0301,192685.5818,3987564.559,114906.449,113650.8575,360970.7501,272691.949,163018.6664,821101.2397,363663.5812,220993.4586,413022.1814,196643.7919,116793.9189,667045.3362,1358260.75,375137.444,119250.9482,347239.4903,2165021.904,4038677.034,376132.1667,151396.6304,3623164.604,4239751.058,117633.9066,256578.879,118665.2294,119443.3563,141028.4804,150268.9297,116239.5238,1717689.726,556724.1471,5036389.915,2292777.491,151028.8946,1557829.701,183894.3875,4800828.405,3745063.336,111940.4644,115289.8078,5344445.061,112200.8845
"Feature0181",1100839.675,3063404.512,585877.7328,4594935.276,370679.5921,595022.0357,296471.0867,551386.626,1102000.138,348584.1547,984310.0757,1305136.544,377342.156,323527.8301,484964.5521,3466433.447,8946584.277,318792.6622,4346201.593,121035.8916,270279.2351,6405213.92,489609.5354,633997.2391,2802721.468,3295492.54,299147.301,1294289.785,2131667.37,84913.95827,4947964.226,2937528.612,469920.3461,253986.207,4529402.203,5127293.917,2389524.424,493397.7546,281254.1799,3514717.519,4137083.602,917491.6428,143718.2444,638672.8013,420620.7915,447509.6263,452548.9973,1931761.217,631793.2613,3365269.388,484604.3787,4398703.769,365124.9381,3989232.807,6011505.401,5249004.548,3243081.094,346076.5161,690087.0136,505760.5424,277922.7657
"Feature0182",60598.95806,28898.81658,5596305.255,39132.21353,3909552.491,6220816.607,3635176.115,51196.77473,466821.1533,2806425.352,43354.22886,37014.86377,37943.72201,5253066.456,5298013.748,27162.26404,31463.70692,3877103.317,42731.47569,696566.1194,1328433.954,27289.53125,2218208.879,78098.25587,27668.73518,41492.03296,2213333.417,25455.29636,42077.28482,530700.0469,28535.76233,29113.77823,4352808.549,294136.6668,74855.14822,28432.16749,81632.93655,3940387.653,72021.91966,31194.79692,29413.77846,459946.2267,722062.5738,5959793.221,5606379.741,4343991.226,4652418.506,27520.61798,35133.62259,33414.59259,46260.13274,66394.54948,297053.9215,27904.56386,29620.633,57093.36117,41968.51706,1247912.745,5229097.926,55505.35861,31245.48968
"Feature0183",2295954.269,1826660.95,971379.0486,3406814.767,189599.0984,762517.7735,488786.4551,2525597.039,662116.6054,244648.7468,1318487.765,2138423.856,2534859.547,2037633.584,2752319.981,2601596.685,2055414.782,853206.9876,5007941.589,1640941.492,346906.4276,723360.5701,1523796.665,1844264.944,1276779.996,3028098.142,1019989.856,1031647.843,2238117.881,1081472.457,1046710.042,1837048.547,1568736.656,272592.0092,5348678.776,3000625.84,6015852.393,2177978.522,4103450.186,2315033.456,2841033.14,970098.3763,1350755.79,1482747.318,1354012.293,721291.9002,2746317.013,1028410.216,2038839.684,1686918.331,2354134.888,5762859.41,1602894.402,1467496.349,2472405.62,4450788.633,4130195.765,2208106.172,851939.2971,1320863.452,64263.22754
"Feature0184",1628806.791,139236.2575,3084486.733,128837.9742,1174468.197,5547513.094,839425.516,110025.0472,371383.4945,1515241.675,106719.843,354955.0908,112484.3629,1613707.849,4661774.733,169857.7044,126523.6369,1787670.182,122769.6215,451535.7669,666091.0157,118393.2334,5957051.294,875252.023,125115.9605,117195.5462,1563410.17,118444.9208,124518.8016,225787.8183,132065.5697,142678.3391,3255680.247,269858.2519,133343.1554,179528.4694,124605.276,2611364.491,981296.7396,143420.1747,156078.543,267092.7002,815536.2223,1786234.41,1945636.606,924229.2062,1950123.62,127367.2107,109101.6809,179150.8552,109462.4084,139785.4422,1109520.403,135626.8518,181737.3873,137782.7453,131095.7472,340997.2727,2146693.265,123386.9835,76506.4638
"Feature0185",825013.9089,420671.6964,1186870.042,473586.8467,524381.5504,792478.9695,2372148.901,3132368.761,460711.9189,1137081.29,6377310.131,39299713.78,3281827.728,993796.4464,1283541.656,618175.3257,756239.4188,1197317.038,1184783.128,2060553.705,585615.3034,876869.1617,457157.9911,566154.1297,731512.2877,3584122.266,1065424.369,3917544.276,5310452.59,2922525.873,811309.7516,585014.8883,1245907.248,671073.7151,7219612.357,506253.7371,4541253.191,1382812.006,599343.4832,754209.3089,684494.4347,676966.4215,1927276.749,4653421.476,601476.5095,489196.8235,792357.3388,2571420.266,3603018.429,968025.5424,3364926.887,4006760.36,635387.4112,440129.6386,1658363.238,4144836.305,4357465.54,1287598.826,1490489.981,4691414.129,412757.5914
"Feature0186",909698.5907,30080.90921,353954.6084,1685088.879,278986.021,1105367.462,310399.4383,1944922.68,131011.7761,325357.6688,1127980.245,950698.3447,1657728.771,895466.397,826073.9079,31363.21187,30871.12505,896291.5882,1277499.59,578589.5949,1117448.2,31859.62176,1012357.037,821930.6982,31045.45794,1606445.769,1452529.574,29805.19304,1770631.752,204786.983,31905.28294,30989.53609,1988913.743,547497.5179,3921323.291,30195.73478,2963013.419,2126418.805,1588021.408,34261.91058,30887.1991,578899.8243,373693.7662,403364.7687,224014.4001,196504.1538,1063088.309,29890.49483,2660506.966,5931058.72,1088674.359,4484639.675,1270372.538,29928.21586,160513.4028,4473406.913,3247112.377,362934.696,396458.1216,1984707.506,33118.40474
"Feature0187",128039.0838,3398932.348,112504.5815,183389.2685,108306.917,321108.222,111407.8343,126539.0503,111055.5373,152874.0217,116737.3052,127197.768,129182.9623,234623.9762,365590.8912,4236155.026,3606810.316,403566.1893,134320.1456,113086.2125,223903.6618,1043205.053,5907983.673,125555.177,2443769.995,220079.2782,999032.6533,1787468.453,229418.2648,114130.5299,2508282.278,3596062.619,1801817.444,369379.6472,308477.3641,5193644.9,145055.254,1062174.291,158294.6983,4261185.138,5445988.93,116106.9711,89233.78919,122322.7919,121649.6495,118723.3895,247066.1003,1656809.844,125762.9085,200707.864,127016.1895,240157.621,219448.2751,2829656.92,3700320.935,234997.8481,119745.8887,115797.4507,126642.9853,119064.9326,91944.25079
"Feature0188",1602182.673,1348404.487,2990518.658,924949.2539,2781243.908,4603765.38,1524529.591,1068016.562,1295208.473,2088943.205,472718.884,1759381.748,676426.43,2638309.263,3629175.698,1431354.873,900230.5698,3803189.737,1362699.824,1717563.963,1170021.039,633682.3067,5526004.161,2388571.557,1228235.514,422068.4231,2646885.031,972779.8644,442206.4823,1195021.713,726606.8278,1153526.5,4775163.916,2761444.273,1165453.483,1851455.363,1354239.199,5856979.285,3000728.409,886997.1459,2016628.685,1359875.765,1807874.054,3203803.166,2211366.231,2086937.804,5099735.329,1130243.646,1015246.435,274952.3624,683133.3695,1189814.378,2137444.663,1087693.488,1206857.015,1600841.24,1004387.804,2109957.82,2838350.283,1672108.808,102465.9814
"Feature0189",412323.6531,477497.4353,585448.0307,502325.693,459690.699,802015.5783,464784.2919,158810.6283,434768.1041,663474.9321,486538.0006,480396.625,142578.0989,1748078.23,2857480.454,563663.4407,782328.1809,5838476.633,705819.9766,518377.3176,434348.0952,187137.2371,3961426.612,398579.2397,286417.7352,566096.2437,2267065.766,203137.3657,284603.5871,507216.0569,354429.3936,626873.1387,3755853.697,1251904.857,910613.258,761692.9457,140155.1073,3725251.925,487957.5179,681784.412,758977.6998,430554.3688,394269.3752,655986.3642,557357.8592,548748.1883,484378.1571,652031.4954,113361.6905,5795157.53,416027.3533,312415.1749,621758.3794,536533.9093,506273.0473,682934.1955,559448.2905,482265.6186,1131340.958,691440.7697,490608.223
"Feature0190",160431.0816,31749.95397,82435.66756,1773506.793,32364.41899,52627.5748,32242.56467,1404468.754,95566.0553,33732.71526,66363.44973,379348.9992,970404.7826,103592.834,117578.4816,96593.0308,39259.62601,99004.31608,164239.485,144484.3894,37787.39947,121291.6286,485081.5216,102058.6387,40361.44535,63866.46393,409238.9305,29454.64228,70694.5125,213052.464,165635.6138,28225.91851,1381801.438,686579.8346,82270.03799,50583.66134,765327.9981,1487295.163,413352.1406,34284.84465,64473.76439,60683.03951,146880.4684,66714.4778,87702.97238,72230.19664,722567.2947,45695.4191,2511168.169,6133095.902,81002.75326,1199007.546,295342.6063,49662.54165,431547.6912,1156070.305,2431160.235,298750.4182,36561.38683,2323246.214,33783.23218
"Feature0191",78739.60827,536489.2439,501267.6913,4167900.751,227834.5321,87055.04067,234429.3861,3807451.909,144877.8946,313428.5995,597339.5733,89011.84352,3167918.242,89857.0536,89674.72996,666285.495,669203.4718,2341390.868,4783918.1,364148.5562,208537.253,524578.2938,3430709.142,102038.4669,278648.8955,3716980.332,1762422.712,285845.9943,2973612.232,618078.9785,286427.6992,534092.6718,3948149.247,3899149.746,5407516.435,757094.5583,2897368.457,5998768.788,190509.9708,629552.1492,883856.0913,198944.3407,463511.8113,445245.9117,409051.7558,375948.1948,250778.3592,394395.2937,489268.002,1357424.858,1479681.976,4309557.971,85800.31187,431567.6479,877071.5807,6347264.023,4438062.021,1094567.73,698534.7811,4012215.415,76856.92342
"Feature0192",1119881.907,2920138.415,6271262.578,1651934.717,3311810.87,4817453.454,2499297.783,1530098.726,1341704.732,1330473.418,1305689.056,1411952.577,1311199.111,3678148.889,5230746.89,4669929.43,3371299.732,4861356.912,280012.9232,1560937.404,1835174.76,1691322.841,6523114.401,2438806.887,1809591.109,211361.1602,2357424.034,1420765.633,1897858.346,1020426.69,2574448.486,4062920.186,5728146.205,2299765.93,491556.3656,5826429.038,1787238.162,8086055.032,2837979.578,3646155.07,5156244.004,1507393.123,2200628.182,5707728.968,3959926.708,4253015.057,4282859.966,2326747.721,138944.1593,1765006.568,1756489.536,357477.4484,2981576.943,2780605.323,5666721.844,1992728.861,2499735.047,2906902.876,6336364.132,2017539.094,1064763.739
"Feature0193",6220734.082,3416166.228,191399888.6,2723423.951,87848234.37,596059079.6,126608787.4,2486417.453,72969854.49,127672292.4,1227472.402,18153698.38,1888519.593,237336983.4,527597603.5,3219024.444,3024441.198,9901587.704,3391723.754,115522120.9,157085703.3,1160150.329,7840561.146,27424247.75,1614266.512,1920769.195,5674216.499,1386094.669,1939970.767,62745463.7,1554280.177,2360725.828,7598671.451,6789515.508,2960501.787,3863694.568,2865043.426,18430159.89,38938578.2,3170032.869,3947443.92,44752711.37,64429020.37,187151627.6,171917072.8,138383463.1,603098835.4,1739210.817,5338991.645,3168914.439,1686108.974,4395903.95,9350972.247,2172676.572,4866047.037,5255415.469,2983249.795,143301226.4,431643029.7,2682340.236,75426.97662
"Feature0194",3524348.931,3684192.292,2890058.91,3827747.808,1272766.662,2305274.918,945712.1257,3859309.632,2115524.185,1636791.786,1634833.464,1301407.611,3316728.847,1002444.971,3378629.534,3307796.014,2487481.512,985283.9399,4194963.14,1536516.475,829854.8863,754758.4421,1129621.799,2205230.289,2211059.184,1929357.913,207282.0912,1844097.283,2491354.774,664204.3088,1721325.126,2691605.416,440206.0524,86713.84022,2967787.008,3332652.376,5626968.735,863906.3525,1416220.664,2624131.766,3918758.214,1076044.359,750137.9758,2082208.197,3076005.974,1204880.232,3163665.18,1355862.686,3080754.999,2186035.304,2430874.59,6180902.422,508958.1817,1610202.943,3245049.965,4527752.103,2231908.659,1020334.104,812330.5191,1356549.346,533173.8918
"Feature0195",106259.1477,1135190.145,127979.1274,124512.4859,111455.7546,122110.3763,115955.8872,118511.9719,107261.2851,114543.5885,107566.4362,120139.3944,116336.8902,120802.3105,144292.1477,2565379.071,2132490.123,389670.786,134173.7714,117151.383,112651.9356,115605.6735,357908.8498,123510.5351,1210745.241,122690.9059,172679.6264,595767.3704,125660.6903,110006.8166,1360990.173,2120579.661,287857.9678,196414.6414,140181.9364,3061407.527,126241.9349,568831.6195,130091.5048,1715219.227,2114374.082,108977.2166,80996.08933,124088.0973,121388.3075,118361.6888,135860.4692,2620203.901,115497.4389,214865.5162,114883.2148,220786.017,123436.5857,2520551.543,7862439.069,310707.7251,152173.4419,110360.534,158976.819,146855.5699,89040.55986
"Feature0196",38762.83575,42544.73941,46606.30731,6283131.138,97643.03436,101715.0037,57549.71308,5063581.354,42986.08912,80579.24518,2380011.948,41592.1291,3220727.16,64350.36572,93533.68897,41058.44245,42248.91467,79114.10004,3175895.579,49933.91887,48714.82261,36591.97373,100258.1643,41091.41603,40944.70311,3154266.513,74682.22781,35606.18617,3810278.993,80088.3602,39284.98373,41839.25492,104002.3158,52783.93833,7800591.208,51562.29908,3459299.811,116501.8373,52024.08752,49567.7535,44096.60908,51592.07332,40959.99178,54924.19306,53971.84889,53194.27554,66236.71555,49897.54009,4722554.261,52583.50787,4042601.706,3936459.324,49097.50341,41497.8422,44728.56082,3428567.017,2565419.722,77197.79433,106916.1556,1665808.193,37307.29897
"Feature0197",78515.86507,2440525.075,80881.48737,114525.3626,81888.47222,81306.23077,79970.77529,114487.0454,78907.59247,83771.27317,78111.25657,81516.41075,81966.03698,82287.03277,88822.4446,5232562.754,5044785.808,85634.34044,169217.248,81711.8562,84354.18819,1638215.063,85186.44079,83204.66601,1946739.415,104549.3307,89170.49094,1099839.124,190653.6479,83934.82262,1511855.279,3419497.278,88009.77503,83971.06491,217529.1903,7696015.115,135994.7577,90940.73694,82872.30607,3157428.08,4305311.289,82054.34717,83388.49262,83889.16034,81623.03434,83419.57908,112674.3626,1716310.196,83156.6445,267654.8378,83036.95049,221022.8706,83387.54363,2357397.525,5411797.166,146199.2256,89479.16268,80351.75151,80405.89195,153009.8366,83015.24052
"Feature0198",3648521.719,1264814.965,7783037.255,838663.321,4192108.218,5298952.16,3167088.941,2214998.518,2582923.667,2291761.972,340075.1159,3021629.474,576850.1311,1436276.838,2862424.861,1176072.61,212142.1967,700700.195,1643841.104,4834088.499,2210245.732,152239.0667,669142.8805,4974083.997,388189.3959,378208.3808,169700.3733,321399.6279,548128.3777,2372368.874,396207.6918,871551.069,452909.5608,291583.135,1158107.533,1575857.512,2121613.45,730336.975,6185034.096,1107224.503,1582699.368,3005971.466,4326720.101,5971838.027,5513086.246,4375591.289,10371611.24,741026.47,3364203.205,297138.8467,1170808.42,1633950.081,2094992.759,625842.1839,2024618.598,2917122.032,721028.6889,5873435.258,5009816.809,1767335.25,59590.94054
"Feature0199",194667.8721,268178.8352,626636.5225,312623.4715,446452.8521,471141.9821,308335.3304,256634.1478,168103.8954,323606.8067,142213.547,222770.4847,147298.083,276598.1774,543893.4563,321246.1446,184521.1204,653027.6484,238899.848,246428.439,163793.0674,167179.9985,450831.4489,214785.7741,225059.5197,186085.8374,156691.4261,210211.8212,208811.5479,169006.766,222420.4967,354628.5297,499426.5564,221095.19,250783.3768,368447.8924,195243.4519,253486.0037,244309.0368,318097.8731,347104.7761,158532.0171,191780.0946,778661.7106,571861.6604,421121.9361,560526.9077,266397.2973,184878.0451,7761046.235,166478.347,214697.3191,264167.8201,264944.3486,388537.0054,227982.1815,187408.1503,291004.0775,495964.511,179688.1132,103402.5272
"Feature0200",21833022.79,178188.3182,35562434.24,3744705.548,9816788.464,10827524.1,11296360.93,2347033.72,4986841.787,4076791.414,1301388.752,37397698.65,1788570.758,6593317.733,7341770.962,213629.8129,179674.8573,5562321.822,2715243.626,16008038.06,5486215.222,158603.4001,2976413.992,35265478.18,181315.1378,2641019.595,1557431.766,165059.6748,3361471.353,5531431.478,184895.7575,189681.3326,2666566.538,2172956.084,11556846.87,196223.5256,1141033.172,5605325.498,32770364.29,226521.8879,229691.0908,4999334.239,5465135.857,44212611.87,19765864.05,25210761.91,46927406.53,201788.39,1206727.202,7710866.949,989121.0279,3019140.186,15118531.71,187081.3194,347998.1609,4290879.49,769780.0443,16867051.2,18097922.75,2455554.685,119471.297
"Feature0201",146693.1641,163713.3886,223358.284,1651888.233,182263.9679,437841.1583,209157.9033,1159687.657,160992.2926,247817.7893,502601.1917,171488.7906,1003261.826,346751.2837,412298.2072,245887.194,234418.8001,253048.157,3595833.88,179974.8742,260369.4054,166717.1966,417259.1999,238663.7017,150523.7781,1751868.165,275995.8262,150100.9684,1354127.384,184803.2968,159161.6064,249138.1716,299480.8068,248796.6872,2549896.827,196747.9533,1451978.886,505177.2727,226081.2303,178328.5286,188718.5745,243481.3963,272122.2509,371637.7374,235806.5353,238988.5577,384413.0379,217245.0673,887000.0666,238738.7134,758503.9994,7899770.108,274857.9402,154907.1727,177162.003,2863153.342,2498759.766,249521.1863,283386.1884,2908486.723,137571.2977
"Feature0202",3935664.713,5270805.567,8172018.88,5660247.743,4414584.343,6692224.269,3713042.808,3730957.004,2161343.254,3645635.887,1892497.525,2308107.319,3634354.89,3908254.975,7811002.002,4393532.079,5005879.913,6826079.315,4169888.248,2740235.02,2018784.229,3686706.838,5386629.093,3681600.732,2813983.015,3765988.771,3289402.82,2703091.348,4682346.953,2003713.636,4660112.031,3942871.174,4911997.743,2895494.434,3577396.717,6233946.273,4336128.068,6367889.517,3702029.024,4247698.959,6102688.702,1765953.875,2832516.206,5594332.619,3750953.6,4213483.245,4480799.462,2871399.31,3249437.8,9282558.419,2766386.637,4689751.037,2835923.326,4057302.133,4573639.389,6851773.274,3889147.97,2303674.69,3555647.202,3875388.365,58049.79286
"Feature0203",5019363.384,89613.44973,3484410.421,94006.11133,2474303.032,2393086.754,1385935.955,3098715.869,2066636.547,2246520.495,739906.3217,3635995.692,1922964.853,3006344.76,3237146.977,180898.0044,117613.3033,2711493.466,285845.5424,3000436.449,1644627.634,96754.81152,4111487.432,5413677.217,130541.2907,94758.95033,1685770.099,93688.34311,160558.5939,1685415.592,139412.9571,95098.61959,4062865.415,263448.262,373925.2954,240545.1142,1364386.15,3944782.988,5740659.287,222070.5227,344786.5271,3130514.524,2998476.499,3918169.36,2849920.296,2559058.03,8157490.096,131974.925,4234231.84,314122.075,2252258.641,139174.0549,2010056.941,171443.3264,127434.8938,607741.2934,92860.43383,2680129.949,3951206.092,1250909.663,104895.1488
"Feature0204",2384733.015,66810.28008,6476844.423,1038878.601,4600636.555,4923229.258,3850268.935,1609607.747,2006114.15,4192552.321,517548.7786,2063385.353,867900.8965,2921694.249,4501587.901,74924.19583,75217.67477,4602948.369,1657637.749,2973922.069,2315890.492,74867.04714,3265622.514,3513832.226,77648.58863,818884.9274,1460841.11,73039.94068,816543.9624,2109468.256,77453.12143,78163.45078,2418079.013,936777.3856,1400818.246,105588.6631,1373587.404,2820065.825,3238959.086,75696.4661,80046.30787,2472228.926,3890954.326,7522605.08,5538814.136,3758280.636,8088213.08,78823.72204,1281745.593,1009349.594,1072393.132,1584562.16,2658788.329,77910.71721,76480.33493,2676053.102,1623550.967,4003649.223,7186610.028,1607423.289,61316.51268
"Feature0205",792243.6957,782326.0447,886594.4155,781118.2396,807170.8917,834833.7017,755190.6563,792899.6936,812757.7718,825244.0418,797686.2046,785765.1189,736348.8585,704527.4132,856849.9086,788100.208,8044835.397,814966.8147,796481.425,744386.9187,788977.4995,749542.0717,831175.6448,853198.772,708650.2942,784538.5777,734253.3999,695537.5056,762560.7901,686276.5617,723365.3928,833859.9336,832015.9938,767021.3978,815707.0758,853362.1617,823680.0753,882324.8118,763029.8573,823285.8782,857728.8901,715379.6217,768259.0303,754441.9226,813994.4906,902738.8705,932289.2986,783525.0336,793116.6903,833931.1336,745270.775,847360.3826,803399.7264,731111.6381,789345.6287,727962.8498,764106.6575,776357.3855,825481.2754,703334.4456,114731.0205
"Feature0206",1984862.665,96400.42305,7992358.762,593847.1062,175090.0866,2931320.187,4297762.49,412430.4855,3015659.418,87736.78226,105142.8196,2121495.642,325948.7325,2858427.464,3926468.68,85439.89525,124610.3601,2444532.511,92015.55686,3809784.629,1663726.579,228742.5193,720854.6992,3066543.253,85151.9774,388569.2347,446102.3787,84104.67613,311170.8271,3166591.259,89526.76352,90467.79907,664341.3463,518156.2174,417454.1385,90017.62188,362322.2445,1276207.077,3574035.147,99869.11768,85958.08985,2575294.302,4105811.129,7159625.48,5683765.021,5857382.361,5798363.661,92310.06979,243826.5931,88799.02269,218233.3234,92820.98769,2136789.924,86236.28176,196017.5042,776390.5827,697980.9827,5163989.491,5966472.604,357841.7754,72492.98578
"Feature0207",479652.5871,347562.9557,331128.6475,463703.7922,508235.658,744907.0905,533530.2203,106826.9426,427246.3984,610706.3114,354854.1953,436288.1952,95714.65626,815210.1363,783599.3839,498561.2065,549724.3454,811426.2584,588361.4488,486479.0049,369360.8948,436331.9174,2027186.049,455115.3288,405578.8329,517519.2777,2050184.953,475160.6727,578225.9037,382910.3753,361550.8768,324319.3442,3701322.267,7973279.206,204776.8665,469160.041,544910.957,1769157.786,360969.8036,351143.9839,409460.7648,392248.8949,318957.7114,615620.2882,519111.3292,435094.5197,450474.8416,510504.8189,81342.03057,1317675.024,401623.9843,310408.7197,504527.4471,456024.4285,719530.5417,928976.2789,586628.8897,112853.6885,1563959.81,816554.5645,460418.6796
"Feature0208",62736.55309,6412596.345,230014.822,422215671.1,242891.0315,221828.5219,66758.02114,680154885.8,62184.37119,70966.7997,1238654138,2403048.318,803713443.3,111022.7439,1476414.708,1165795.864,169999.7198,474601.4491,488821217.9,65417.85317,58026.67747,367720.7908,410292.4254,68657.78024,429075.5855,1101826173,363216.2841,1575628.379,1539431933,2121600.733,7936299.658,87673.31735,485187.8248,121683.6446,1400736997,146819.551,1663049649,1296926.786,77742.01697,1025546.921,105997.045,65005.61817,52278.19078,245536.9823,151561.9774,71537.59304,350242.847,77208.64507,1200835473,75271.49522,1348035355,1632365278,72102.36903,76112.00294,769819.0836,1722544416,1372984089,81166.37416,238862.165,1567519862,64604.02586
"Feature0209",227756.0008,116696.5989,261445.8131,131888.7899,120080.3079,135045.5571,132585.5771,163573.4048,128098.3417,135804.0681,123208.4277,128984.0121,147247.6116,128153.3846,126026.1896,128515.8639,7680731.261,121741.552,138222.246,129413.7111,113060.367,124479.0093,177816.3003,125043.2112,127222.0093,147121.3834,122953.1244,126816.6332,127067.5241,130603.1715,130337.4623,128211.4638,125820.1797,118441.3744,147870.3629,135007.4821,170858.1328,138612.5574,135608.2408,130640.3022,133224.5951,129441.7187,152215.8271,122089.6329,139220.8832,116163.3032,131481.2832,877412.4946,127517.299,137585.3961,124743.6713,236049.3306,123766.0136,125055.5762,135431.6868,147716.125,139463.8987,129810.207,129194.9549,145286.1049,104438.1649
"Feature0210",734359.8704,109573.444,749932.5883,954166.6532,915953.917,1881849.153,1193646.363,110268.5961,279589.1295,1182977.221,190929.1126,649970.3988,138365.0872,3162762.543,7286166.65,103770.3432,72544.02025,1579107.038,148868.6367,589535.5482,413205.7867,428301.6816,2196361.649,983191.1512,51971.53864,331874.3282,1406887.684,73557.07972,204050.7896,341051.6045,134967.2984,88187.27305,2432705.05,1465902.667,117783.5526,136529.1129,195217.9078,4141986.787,1755503.583,75230.71095,92351.46148,272181.4584,445243.1662,2210186.408,621913.0581,540937.7311,2683451.342,113104.03,177814.2506,758428.418,121224.6962,1853330.129,1717338.937,178539.6126,172050.9621,567344.0306,207010.5368,424469.065,1756757.39,210862.9165,114872.1998
"Feature0211",2964109.728,1052659.01,2464507.178,3313198.079,956480.1113,3311116.015,889579.9021,3712308.561,807525.5892,625092.5039,1103651.714,2507837.962,2234222.418,2080719.076,5032374.061,1274636.572,2119998.367,401759.2755,4078350.95,1089701.176,905638.0523,304363.8791,915331.9655,2870160.621,741584.748,1781876.147,589450.1196,602054.7148,2581643.047,871377.2466,544864.8361,1011270.991,785019.0447,266115.9601,4404528.348,1513031.979,3465609.579,1219651.381,4126357.436,1224086.168,1494895.401,904814.5063,1464361.982,2658322.609,3279196.935,1384063.993,5835732.324,504353.4587,2958205.31,2153474.842,1757841.8,6519633.926,2322625.702,754185.0139,1303735.24,7201452.353,2868380.361,2232361.33,1624244.242,1044689.518,53825.56439
