"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","<NA>"
"Feature0152",828075.499480716,1785713.8630708,1063873.5940633,7050786.90586559,1684709.57746146,2620831.29675687,1240887.80912039,10649054.6911191,336275.82759216,2929386.8832527,10192622.8585735,1243161.32670092,14837327.3325082,1795395.64573899,2521543.30685051,2093194.13726441,12859036.1801185,18027063.0355695,8618874.19279439,410656.563769717,985857.988036428,1429515.66364164,51006048.3756809,925808.383588844,1777859.21573662,9246688.5842703,45877517.3461409,1636243.57903029,7959831.5296307,1482284.60119211,2759361.94154225,2120681.10336847,34634027.2977512,32508781.8230953,7754093.3331174,2200822.91623107,7515133.5390284,38435974.9109869,575443.007909833,2193350.86355472,1898790.21973622,771455.30806908,625790.098504084,1824311.36675039,1369778.19283194,1464191.24293354,547770.756556704,1681083.05241958,8410083.95847549,11220543.1090629,9471861.80738813,5419764.92446491,1122671.40267687,1818429.24219659,1884664.75507369,7166665.51113413,9218887.09251206,375557.759844146,81397.3679765073,10223477.9640849,843739.066247247
"Feature0153",1442792.00391121,34517432.9553095,2465809.73754536,18143644.1659542,2220304.6287418,15152763.0689939,2126970.97369618,12535168.5143913,3477153.66125717,19968930.9016006,7195383.61903754,1168182.30547476,11259386.298845,12211418.3856721,11409152.9480471,41417296.5037503,42452444.3790063,15734611.736547,16570396.037935,1592160.61153983,857420.962442289,97322987.8675545,15761124.8926513,1758672.3781986,37224967.9761995,20590387.114282,13665369.973533,29381365.302665,23607655.7629782,3470459.6881428,40306961.2242981,39550870.5802527,13854089.5933832,15742354.6489276,16112663.2871134,46135649.1640612,7101897.84246737,12570251.5788937,1136556.50264364,37308411.8885573,43432583.1318696,1731399.94311955,1706672.67813027,1917613.17865884,1432968.03181941,2917938.58063224,1826309.42893411,24012083.1235195,5340444.56363864,56404523.1020996,6640949.0113708,14380946.8384669,513984.497619726,39950644.0512244,41664013.0548568,13304814.4301365,10956118.596606,2446424.02837006,18740299.1526286,8996742.05338889,2066715.23650546
"Feature0154",1348179.20494486,468264789.497516,1443359.30050053,41946900.4137869,928344.037272496,2165042.89538518,546400.305751793,50678430.654166,439490.285087896,1158845.02631252,27422745.2333795,1510153.67923405,39951372.750041,1059575.72132599,1917674.35459636,842673873.549264,1067644680.14353,2216467.66718266,23638411.2352419,1256468.70657073,600413.032353947,873381616.583129,3912841.62756374,388196.070838472,754546623.023769,32571132.5392917,1605301.20414874,1459631527.1592,32886292.6426291,1740317.37074475,451970723.489543,1410256710.25116,2815296.24126481,1402312.63455215,32791488.5549807,462630375.138779,31989659.9463652,5049201.56165637,1475764.62180169,1066404134.66084,36153022.8913114,474936.98765723,757175.019281139,1167581.36704878,792767.189574939,1338483.08514089,2517571.51350464,886732111.261637,35584760.2182898,57469344.3037794,32590813.8334288,23753531.7229582,1206449.49297532,990705502.258236,413280649.500979,26915585.0120078,43209078.301057,234084.546602175,1209102.44380038,45866406.7648981,1549641.55565453
"Feature0155",869069.611694692,5263158.28590968,455005.634128844,238826.454901754,701482.110949981,259028.282758327,968759.19737598,276549.464589741,1989277.51420532,544691.143678863,427279.674396465,746016.199021121,309011.503806964,275260.076955069,190666.668948924,7495414.86200259,4904274.07728039,376293.490782239,136075.880039089,704241.184516686,783883.129946799,1665439.77485369,255508.700093454,636512.583182962,3973570.4030322,294193.180307402,492111.679601422,1255677.48146569,292427.595186465,900062.695807461,139677735.544694,8683659.67412424,252220.709791623,548451.196348008,287314.02175031,9576994.49538098,150274.561068261,209053.255700316,748560.754919023,6478868.86688782,7506409.54248476,947365.421727864,1059897.57974309,387058.505412494,833639.006778185,1565459.25879358,519231.537207163,3329857.35876518,376283.968559491,43840332.0365615,355769.651265506,179504.307204644,671843.51669399,5608859.9793697,8184304.12563686,138431.104904888,298993.400446472,1001401.86221944,303098.213783167,418003.576736421,6286862.0179087
"Feature0156",4366070.37693325,502658.19175252,41429882.6672158,373380.670313036,62462932.2693603,12151157.5733599,25037981.3222327,347462.764852904,16227116.3866234,28412201.335943,321842.645253173,3931719.4825516,361613.700868764,6723594.09584928,9044839.31040346,245443.99702218,464189.804221965,82606805.6998819,583860.042771895,13211773.7260375,4534951.76488697,879450.67487355,19378578.6385024,5821842.80230486,432991.576456272,239109.021490254,15259239.203276,463306.707586334,132400.488693486,11821373.639179,297799.499767182,328220.926466198,16192747.9611162,77803970.3307784,168989.944009103,492177.858713319,301530.852566112,17249333.3806675,3745011.47043731,494972.33050514,376401.332008854,17569359.9884652,26516645.2375519,33550576.8423931,25162859.5504967,27375774.7735229,6168102.39777152,268422.841284479,298220.676193758,238648.536950491,352160.423620725,230200.948985412,8863448.82419474,432884.23133124,258317.007088877,247126.24406772,256034.835756849,11370048.4549342,19078258.4309372,391056.909612993,1644374.9518518
"Feature0157",2240960.99859114,100741491.89824,1843977.39514746,12824806.6642512,1419216.23082543,1593964.22851642,2333284.79600035,7073645.78837428,3705327.87762941,2852483.27759846,6412289.87565347,1546279.98851679,7315065.10221225,816630.919863276,1158380.50089277,128935929.261028,59683848.2792635,2520263.40419098,9015014.7255922,2551024.21187285,1427226.29355674,34775874.039071,3102802.54157752,1291756.78084998,86541341.3898058,10325566.6215,2283106.93008766,50087207.6571447,10365299.8184433,2967004.94674775,45206145.3818509,82198322.8903593,2727039.03712805,1503207.15716527,9534631.66751991,150290538.714047,7950017.63010604,2607741.82600509,2260168.93217234,84311581.6965903,105931907.491228,2415924.35635865,1945372.47493968,1021065.74071877,1200038.55829015,3008678.71813811,1197123.92596442,43625602.2913643,4802422.69485138,42418829.7911033,6962612.74543359,9077504.98905797,3200710.63003906,91865681.6915851,143834156.762535,8221933.6452056,10535535.8450277,3113158.33880927,1791428.28503628,15508639.4650722,6902712.52939132
"Feature0158",7286407.53102618,2595624.1047576,4486756.00791717,632902.437737661,2085266.91756896,3691758.46694923,952017.894763544,335838.840764956,2604008.85122983,833383.958991825,267765.212348531,3630993.33872667,192365.724153326,1198681.63013131,2024666.030257,2383051.82369075,696801.840830533,299785.858303663,492874.64447899,3573617.41582673,2504620.98871974,1120037.49495724,282809.054991747,7060390.19332878,1986737.71837945,365482.996286428,376833.788778872,1062671.65610439,647784.562034427,2692523.49266928,681342.984911491,1264737.81229176,192363.187110696,390642.028702037,664796.304722173,2311741.14448345,139972.447200625,323995.486889568,8443113.02266784,1669951.72268912,2596605.05063128,1929034.2459922,3139596.73697475,2605299.87563569,2713043.49603677,2665101.63334253,12355769.1938083,642560.68918736,254023.487968426,42127041.6866612,171229.502496776,1261277.59984587,753313.678864569,856487.583255271,1182827.6149211,500939.491838118,234047.905940832,3416931.20415289,913722.887118609,176406.628061798,2314941.79856694
"Feature0159",43568796.5980877,47228943.9764574,69110339.9147865,15875415.4758479,54086397.4162537,35841167.9760308,47487020.787657,16228434.7615501,51124440.7728275,39692962.0483922,13735942.7271317,29356450.6653692,13732360.1860225,24587259.8769926,20749012.3461845,52416743.6799245,47637533.2796495,45208296.9630174,13985889.582275,42517109.3593291,35600539.4184798,25527940.9415783,37073011.3620164,46759954.5053215,34868729.8906423,13252731.8288778,32251006.0261366,27626771.4330945,7812950.86205399,36850353.7373088,26354952.8929473,42521011.9956318,23962531.3610067,34076233.3238936,8161649.33019671,44555333.666918,18587562.2149181,41725887.8753132,38722395.5011867,45821695.003808,56816150.2536208,38773512.9816945,53938631.7182578,49112018.1104956,39045789.9340164,32685109.2535452,34160552.220216,20461325.4559897,14491585.7105314,11002026.5528497,14898193.0264686,10989955.8781676,48972336.0479166,33454007.0428545,39209322.574234,13570564.8452802,20179059.830926,56517441.0853713,18917001.4150357,23284258.1509096,6460058.60991283
"Feature0160",23100093.2561826,123554344.552274,4124216.29168486,35391675.6476497,5309370.05065641,4098914.63584177,2937829.77696272,20402853.9869426,7580079.97812677,2237563.97842317,2516290.52548888,7481311.81836947,23829497.1492687,2525586.96467246,2928181.61974689,141989391.79178,56359183.4155963,490992.224688777,20547139.4966826,8160520.98814238,5641498.53247145,18677503.8955657,1547897.40486929,10556361.6849681,116624697.252521,44413445.1206864,597846.070706883,103840555.534043,30327801.0235318,4132016.48294626,83104221.7296738,136749914.776028,476368.796739725,974390.547989577,29816323.4605612,28692074.9595913,4539064.3601697,1172361.95517017,11150604.0771352,70643207.2898978,125649837.873172,5854131.2645992,7617888.45320488,2986581.80817556,4853632.97992196,4501048.31968712,11876499.7244262,49165576.5067706,2729168.15398143,28397954.9743835,2584034.54424797,35276361.7857402,1831448.06771821,32095047.957175,91906654.4632721,20572025.6015118,7984601.83439303,5125108.36356214,2595397.04208767,15202163.5273924,4745417.84111887
"Feature0161",1735493.37125539,1494766.87349558,5326917.15250128,252041.027910863,4905242.29533125,2568279.3148483,2596572.03425624,264802.782679312,3431720.11140709,2258137.72930623,548471.670630631,1313692.79986284,305880.058707556,1601417.3732747,2186254.73934518,1700328.43930718,1051250.41511907,3563914.16794279,217717.872970294,1846085.24781451,1318208.01527314,1654652.93168714,1368265.0454575,2515561.98286717,2101553.32348158,298903.208263802,936169.701993924,2070833.41500952,291307.282540883,2262736.47825278,1360701.13800737,1922074.70451009,911724.206747849,1241134.75775048,233186.88478191,1832298.19617024,253082.604614291,965886.03350388,1790352.75670364,1393685.37248016,1627334.63452733,1965976.2746677,2257950.93325369,4331940.13679557,3471626.78553126,3619733.11468014,1273398.68103366,1495361.04418944,322907.045761906,31760114.3342731,341842.107238426,164667.235665661,1591940.26997368,1836319.08188376,1602621.08460043,162857.140797288,245993.778535827,2524773.04322167,3588634.47904055,337427.926546816,4179728.45552902
"Feature0162",296886.542996113,1721405.77690663,393207.365143132,2861503.89531401,1914908.37146783,38577190.7121968,704438.755537085,327230.788591389,377308.450927967,23493481.9789169,307961.70373452,493675.219163072,328049.002656463,7099370.26769596,29686569.1346789,1747941.35765728,783466.366610721,20290596.4945802,883332.287312578,230189.573165112,6963707.41546988,621153.847881137,35254802.1911335,1151831.28870078,1073107.70510024,644466.244032236,26921667.7631063,1279585.06770309,541672.408002088,840069.684945095,1505122.40668153,1808320.34403384,28857121.5375962,11662048.3803643,530106.247938487,3270510.85679206,217749.335600082,25064075.064593,307514.028714681,3011532.76439741,1989843.31327068,317197.946514803,284896.693152948,1602589.77428956,2305616.98792873,204780.321038643,8027677.80095296,653738.00634321,96269.8826614584,23908614.6100936,205632.404788245,2472057.48612387,4628203.01530571,889088.271843344,3203985.32599772,1358574.01156096,346513.233268605,216400.497009251,15084000.9243238,385176.585551042,1091155.57879207
"Feature0163",11906785.6587667,75236743.4075495,2050133.55497602,8379303.38724201,1373790.21659065,1456096.40961477,2038266.70411459,5186443.22673856,5319524.78972633,1358655.68475876,399377.721613843,8699353.50539267,5240683.50707983,5605466.85086484,2847643.22032868,92042867.9982892,32759208.2581103,2539067.75450577,16830705.063829,9510933.42527291,1228207.78263792,5227376.120401,2562778.81573382,7288571.79570464,47681198.1525187,6744795.59414633,2962611.26360064,10757365.5539438,7752288.34739999,7291750.29285059,6612586.20550291,76412855.9735624,5885627.05925809,2647850.33144764,19234731.0933444,81587871.2005615,4620870.76979184,2959845.87566576,9725958.51306538,78271347.0984734,99605673.9664518,13013380.074236,820180.292658638,3657946.37432924,2937239.91754889,266454.74002106,3852231.23419851,18456476.3469758,5754481.90025464,10197451.4722826,3220336.6903963,13178020.1796648,6755913.56661884,52853769.3167506,59626316.8611138,5825921.8643402,5643730.03080184,6010490.68365362,1094284.84497005,3961043.09577086,1610747.11338992
"Feature0164",9655493.8062371,452829.931647201,9073349.87095482,91929.3493802658,5243351.31137741,24360259.009539,3657007.88294549,96402.9857828455,3451273.79958876,9221437.32178292,240155.329914338,2630676.4069534,136295.037176792,7923840.87069704,14268488.7460093,524582.700455159,449616.382691571,8963292.22365522,77658.9723395202,2782183.44549383,6283766.14071067,683727.892797205,38518784.505142,6454927.34158594,752218.54565264,119387.038203012,16772381.482925,681987.783701248,119496.671709429,2710825.85608627,471423.654928155,590335.733920972,24586109.1505294,2103095.36855986,72345.2334411851,537835.8133514,94244.5118218434,14561222.5652759,6074216.22518031,430420.382734139,426966.006961951,3917277.52107458,5489720.5790306,5934244.41967823,9330628.9664656,4810052.10494032,9049207.43094536,417164.848056887,119711.205631536,190563.194729896,143653.35172714,58961.0655185201,8488570.64351153,600842.603630691,474612.196721257,56278.4884650709,100405.631571245,2611231.59015916,9396234.0563533,135196.310958812,1712837.82358979
"Feature0165",211997.299259445,100786.139758759,85676.2489411874,2173438.42486955,136636.786233743,65066.593360811,152982.534472621,2224002.91521761,252801.785002437,172408.045709797,34018137.0282736,176873.843112957,4660419.59739902,67426.4736787871,44473.6828897573,100213.05231165,114993.619317941,129824.207607601,537090.693836982,257717.965807415,211918.793514864,475618.879378979,51892.065817985,128028.414045285,168983.167601961,4898423.14373394,176331.646520879,169835.918052904,4922009.68513193,198638.661159737,109206.680038687,121375.681388679,95689.6487975946,137659.158984474,8365233.04865001,95775.3110333785,13775511.1313472,76679.3189977596,109767.92173077,104023.673376973,83740.4979590164,267059.388522978,233592.708856317,82758.1088144717,111870.729716186,182499.550650241,126735.620961689,101938.588243996,26555190.9461152,44739.0401897914,20642841.8090677,10621848.8781464,194325.239565526,125880.542606599,94054.1003610645,8358402.83789535,14213736.1143207,265445.576903788,88508.3893203501,31517832.6380997,801663.563678794
"Feature0166",668257.158241012,318003.510853847,264095.052442351,7869681.85371364,413948.42940391,239029.954867493,414426.714618474,6048389.64560768,765308.017744042,445007.019525317,4063636.5529462,437833.137219633,2554501.09145846,314849.049497846,209475.652053673,337834.546965149,415858.216199256,267586.420002202,8384257.04220872,416675.676847076,435603.469287346,597566.785905873,317749.923117744,456039.323668529,584988.601052843,6489865.59205907,475766.56472783,589933.81100471,8402228.83364434,523278.634922708,392131.249477886,442600.621180752,330992.330090886,565048.482269273,5248029.62969213,376029.402440639,6894301.01427934,271352.518730107,326712.631956616,346112.786270673,307370.120748192,572299.244479275,389667.051192529,275105.158225474,305868.639359769,362964.537846906,294000.438259564,350358.86703235,2991423.82191662,129110.688305546,2652817.43754033,12670910.0515483,397318.197237009,483241.366508206,302065.723252339,11861316.6463829,7455236.02295257,397352.129080312,270976.535577587,2852879.05883589,2143815.95393907
"Feature0167",317926.783677441,10576248.0011263,414360.919460673,8099128.2807758,407672.43005178,294622.496030013,226462.301966954,3307497.93995307,394879.162614609,175663.519182504,376986.879848088,386004.547037841,1205024.43643212,238986.225111593,219987.6997745,12014571.8142285,16081543.6578595,210998.400673115,6590770.39489964,235056.016760001,475512.368297883,59491814.1501589,212136.258601627,220336.975075073,12085799.695878,9901873.70875293,326953.442896062,10191815.6301382,12739823.8861325,637081.684372024,15993866.5940682,13655655.2318924,196186.892967676,188041.935939603,6719361.86208463,5936417.75651967,284794.404082206,71702.171963266,327628.268336271,12326021.0888268,12032562.4768593,320210.342932237,382665.238901517,589264.862650226,169971.491619211,461798.191258225,651029.09393413,7921905.78040161,226073.164373503,31888519.5100333,333401.133728787,5791467.70180769,182517.682631176,14101524.016271,13270961.6846397,5318415.93873735,3558439.1378046,376219.925947354,412147.754550307,933930.73424978,1444002.40899707
"Feature0168",2369365.98049379,1587258.40612495,1220222.37423263,9413702.42551311,1860210.40710448,724427.382481616,1688907.36100385,14747211.4766955,3269951.52455626,1444349.70177434,12673626.6428953,1921865.34995079,13189847.8510175,627888.411043968,535043.936943253,1518403.58045544,1666043.27892619,900105.562175827,8372651.1072928,1824470.571774,1549323.47492875,2700408.66826115,691981.920912594,1823586.24248065,2408717.56971986,9910502.1712018,1207683.03825501,2494132.17717859,13994988.7546752,2004842.79452223,1845347.02488454,2102497.05954753,608854.596151955,429774.79296177,7397084.40565122,1594875.67625306,11239478.8487073,556889.887598708,1343905.12600898,1541382.09971038,1463784.68436318,2260933.33822928,2187788.77267621,574289.980280024,1236480.10438182,1358753.77957049,619561.707873116,1600958.25349329,9095912.22715648,1392056.99954707,10183312.7635642,6211100.90858137,1443988.13028519,2020578.83050728,1344420.59923447,13920307.9611155,11570149.1465958,1589294.72811646,879761.728805659,4909754.95580155,1688140.75008353
"Feature0169",454129.479452037,1786322.04253789,1491440.00586266,7770554.58038891,1462707.65879151,147301.475658013,290467.263555769,2252560.7648159,497334.474426591,214641.723198852,168099.590451816,327538.293236551,1168424.49643958,458894.796713272,92147.5777350772,4208624.23820093,1446548.0928128,2449974.23685225,4726087.74074306,2665214.82154106,304797.781231013,1665859.05720074,109526.162864528,915928.147328942,969858.395173294,1746290.6933433,253729.330206077,808074.228827665,1719270.93108537,388650.178922646,1205752.01387957,3275555.54996979,107890.821830618,295189.944107145,2799279.37533067,14693954.051358,1372383.15247084,86929.3453501561,367012.871991555,2763841.94459532,12315598.4546237,3462795.44423268,1614294.87784685,208575.901757104,192099.708658569,2198170.21030015,201285.631290761,3245166.65060187,213465.119321519,2105623.03629716,230760.487642457,14996419.2846308,435746.040562786,804794.06736142,1603176.67433758,2686622.20492311,511548.950752896,279276.37972555,134293.049055977,243597.804312485,1364691.60599206
"Feature0170",1016286.02145443,158342.562851092,3975143.89097372,12027427.0490197,9999384.5106932,3516422.16979468,4555304.4563484,21340147.0524577,1124884.54729848,1964340.44451513,16390958.9363587,965776.130168211,28515412.8618917,285914.235186082,2422594.57709496,164803.07687532,187124.21673148,270462.435497817,16670869.6020945,16471041.454455,4477151.14788794,289066.191180596,1338659.12296899,1231152.56580419,286156.085164311,19585405.8591062,137803.302435414,305873.168238647,21378185.4078913,1759427.36172804,184281.263726683,218105.381891124,595410.201123217,354197.879990647,17520925.5945205,165068.410616084,13398630.8270089,474045.614147035,729863.858412248,157329.95326988,152069.55273886,4427003.89501577,1993433.684767,2996570.26796938,3120796.28143055,5599500.82650838,2058810.20503063,171313.229110252,14551886.8457123,5765966.1535933,17430191.0541802,9888901.46376596,2483868.93627242,227147.503842097,333542839.361658,13033994.676721,16535682.1371826,690561.960544926,1788367.12716464,16226515.46167,960985.041720128
"Feature0171",163808.542714194,156794.337815487,72706.3418661228,30105.308499271,126056.861870541,56249.6052957416,127293.665354576,32685.7420563294,225734.221018903,97758.3571237098,79238.5039562675,151798.008195965,72016.8465548851,58749.4419567097,44614.3588190453,174463.484917986,144911.185012108,74001.5387831514,24395.8756700476,143932.901004961,140949.64092133,220360.404140837,57857.1612846148,182225.078082042,261589.198802813,40435.8265252298,107693.538342466,248439.332286694,36754.7384007972,178044.398870339,112110209.06702,219573.27820988,55033.160595469,127253.360692513,34079.668388381,174400.638614996,28329.3766142989,44555.1842032475,118376.372603281,178514.901617009,162626.741797938,179788.597011981,178611.665101101,75496.9243140063,90173.965780048,110985.890648213,59038.3016670712,151864.980603136,39482.3112677666,44285.4240106087,48957.8069958555,17684.4242443981,116518.806647093,242877.236711818,156049.125453932,20739.0489979202,35506.3753518997,123838.316081051,60405.5013025073,46790.5068976029,712692.975666091
"Feature0172",1923982.59176956,274733.780516623,1035410.48448287,59554.4468670945,885219.813706958,1188426.92081193,963245.253173796,230188.203530305,1204157.60711858,922745.233640764,378798.640353354,3292207.78928077,249183.509690807,1130107.24331082,649047.059914635,362909.826024682,302928.509251022,940883.787403859,146473.547270836,827945.38284117,796308.614281494,740799.261782769,1467096.54972455,1446278.70105547,94957.721098094,69765.1242988873,566379.703545281,473882.45423402,167771.972191525,921278.377984028,740787.782548635,254004.831240947,667111.118493031,729867.372868064,123459.381923628,411147.355550058,102528.769422971,1113441.57595316,2173722.1072612,129570.058943187,385522.068603345,916511.654360044,919769.719126518,797350.696950229,833317.495608055,855875.256760853,601899.244987875,378160.446541567,99949.8705085511,164938.74344515,118213.316717476,84315.508019514,1345170.67701233,341105.140250312,429492.362814276,86899.8389190496,148861.978347807,458713.556191078,468126.769862229,229387.238552482,2455638.16790254
"Feature0173",7400843.2704973,231762.763000253,3061900.29014747,389826.43633407,4675865.885091,1697696.71270673,4603726.21098869,391605.774326866,2835054.46746938,2492447.49108781,525446.142917415,9953609.51605514,369403.573694312,2315095.30419046,1524297.29037299,377761.670227279,2989079.19552152,2423520.40925371,527845.880036342,2885027.30207368,2643902.97408911,1472930.36120639,4397034.81701935,11926073.1386037,593685.469461862,392795.443651992,1615197.3712251,707066.879698357,408964.729732646,1718295.02148988,628156.632040193,621784.132133199,1516354.80998627,1689713.80114154,325471.870042247,230226.977274186,399875.441421796,1220661.43149585,10732489.6552442,585873.647530251,396951.149434017,2143064.48728057,1758917.92355091,3050319.55587034,2861983.4358511,5483261.96502811,1812393.52635825,1769837.57710841,500006.165219145,766732.779930966,543076.438740528,569387.38356276,6997929.6747493,558610.866666253,561419.799890981,284924.301724541,397212.418874073,4099156.30014888,1738928.53092757,568932.49292273,1257229.82780709
"Feature0174",634086.821457472,399316.667267658,339603.0091463,149440.710730738,439611.622623037,182811.092509277,412771.667219522,211756.664564963,465645.960149652,252880.639636891,265197.521624851,631434.066054486,190023.214436769,448185.214141018,350928.321381382,719494.726618307,393204.174291549,3253463.27733779,178784.093698058,765707.082773288,280133.076312755,594068.998345056,5484904.97167064,534000.006396602,1012447.97605029,155308.87412699,3930066.72500707,773918.982365294,263691.681093021,378714.989637076,805388.448925102,1056856.5006476,4060002.41477329,4942160.15086144,117771.675828962,534269.412491687,185369.369750752,4131261.08361982,437453.992986074,892426.93668658,786244.441019202,385031.704957051,402057.534164167,292570.5842848,582112.734566706,318125.945600997,626409.344107819,2016525.27363225,171461.24033834,107649.921626732,239489.816677635,262144.389054429,889091.290365439,1344654.31791478,1043804.6064771,169560.577772684,150108.313153698,326189.186824037,333416.054913606,96037.0813378365,1304652.79761291
"Feature0175",288550.411614391,2548509.00024063,682711.065244447,43145.9724033799,918846.284590593,353293.553848294,606022.014863988,48832.83999596,499879.602860354,242636.610961343,127800.0479291,218817.433632796,69838.9531894766,82868.0187094657,128844.807866609,6211617.48884146,13981133.4133156,112174.710855852,37982.7783609422,212699.161561129,503208.792622211,1430705.61179677,80777.6576186681,410882.0722468,9714474.79714486,88910.2863171577,154586.140146234,4117811.67874066,53195.2806651696,671188.764749586,2190027.60511545,5602893.55854532,77328.0657203044,161143.231862601,32818.3399054614,9380770.46294108,44383.6836009908,62387.2296188217,156201.092331596,2802315.46164692,3085558.6222443,283656.962995647,264249.627456397,196617.796595762,221580.654840609,738058.411320668,226497.966858042,3406232.0456379,61677.6740653855,68502.5520390854,73651.3904032564,26523.4237110475,469550.763044765,8046286.89050938,7325202.00783145,24862.0977370764,42893.3219308565,250482.960203479,101350.541625435,64657.413159747,1081296.11156562
"Feature0176",14482027.2242493,19421331.5739853,23366695.370938,3444863.44966897,30039102.4179922,11501433.3865331,25413656.291323,1943009.43382766,20613526.3880342,21703043.5633639,2096955.75639373,13937736.2984869,1825686.62285022,5780743.16597557,6010443.00366352,21105271.8604986,8262361.65380951,14563007.0252202,1608268.18561429,24292502.8110639,18128997.2258966,10584637.3189396,875209.003816577,13448680.1735916,24525094.0296465,4138719.60931461,2949358.74934111,18348745.7817339,4740727.93501307,21891045.1120218,12031606.5042696,23802954.8514922,1039138.31542712,5355360.79396115,4917677.06114177,19800006.8786776,2284631.43953596,2051021.02445455,16056752.6469372,20899357.0058792,24404001.3176461,20871713.044745,22953367.0024234,29785183.4161233,31411643.5546593,30812028.5208266,16805455.2153653,11708568.1948424,3354261.34132438,2144124.01280153,2260584.6435204,2229643.84040031,7173233.46134575,22105467.3766283,21429308.0915467,2461526.85920648,1735489.94945577,30311449.405297,25407702.1013938,1783903.90079231,1411079.27161108
"Feature0177",2013631.27107199,1581307.8500367,1264756.61555583,2272545.94731556,2621131.49475678,924821.237550015,2422086.83096585,3576821.91950613,3481387.22160987,2455787.96551448,11834012.928135,19144081.0264126,7743858.68466585,721564.706188322,4369645.57952178,2237055.19428116,2296264.08072943,2001243.38844106,5894925.88337316,1830048.05235192,2013276.11803276,5933340.99899454,861442.021889422,2232162.34339755,2880739.31684925,3931941.6305355,2393516.09500149,2414236.89321577,4084449.49997775,2221433.27707314,2536255.84591051,1926872.657363,1446633.29970955,2157730.90691056,3540700.04197853,1536929.95655105,3710042.89867753,1064859.23390281,1582524.81398276,4580130.81680779,1812099.26996327,1914303.49845675,2448463.68907776,4767939.85214101,889882.560875402,1065087.76088096,516794.465515006,2117103.16893435,4142203.61742549,607618.942878728,4843683.61371766,1921263.22057637,1549165.07269439,2280246.26507726,4486093.19122173,2210218.26414745,3009521.45416831,3229613.71343399,1035224.11899965,4805675.67384818,10902767.1733685
"Feature0178",72691.1591669306,719154.150725,927432.001133846,1836542.80880041,983154.551042468,311973.859414101,594388.427514658,2512946.11495207,494134.292387103,306729.806272882,6581527.40953517,600087.90956537,1658680.34709274,476977.54834846,22679.5038241019,619288.792503681,429216.420878993,558984.470572463,1810769.3409988,436393.781975764,459470.765104818,780239.504758649,518541.494760856,902162.092743377,420098.740012721,1440421.05969597,170716.695940283,533693.777330839,1097168.90587145,380093.965576232,529754.167773379,908691.949052491,34885.3647264158,54124.386030238,1006696.18737462,709528.199437809,3395601.29043238,292877.223913792,446899.685384861,722458.895564611,738905.861142957,605409.176650562,452463.077625076,543507.201213367,732435.414477136,681505.824483228,490566.868708111,487254.486892807,2628986.87593243,224812.023823435,3993482.39244002,804146.410547996,622332.641431704,627112.979505526,782529.805690837,863300.636066795,2365274.8671758,865444.709145799,800021.989577575,4598398.18921804,359943.05439306
"Feature0179",152307.563435168,718496.291034189,49917.9710654274,37327.6559205113,245038.49683388,113639.930631266,77524.2871825345,52044.2801145822,129894.240142482,897049.529308613,447068.703724547,756303.422533097,76318.3560585919,569285.633084986,78557.4676574149,648969.495229527,485897.37016016,1627647.31600736,37909.8358452951,150938.082994035,849968.418613205,918464.005112885,845871.731350093,76370.2108293457,699244.187276648,98842.4780414814,10683320.092275,774069.321544156,200528.089573687,507801.100260904,744064.364653191,726886.547157487,9493186.0795156,8215456.85564284,144429.328309013,471052.63413926,163828.450205775,4497310.14151054,708670.474535894,862323.281987993,847701.476823792,626416.646489025,580452.079467364,191970.474372313,155370.913779283,353549.319158691,435532.045546353,280277.908692008,444514.665528603,5199931.07558284,165118.133806851,131123.783095753,636420.084979768,555017.143891821,844874.243575121,113997.307295149,178669.567234489,412850.989146001,715600.120099184,468230.782300477,515941.741555857
"Feature0180",523854.636329273,5842590.83877663,157658.217746201,218422.917488418,250111.752867513,99875.5503074671,247113.9249423,3693719.03027416,442423.968069748,196814.009215486,3285197.71100692,273056.389783008,2717070.66475662,169044.448844097,70970.6210780555,1952960.44097822,1900744.4352058,236996.300351264,1560410.87556725,263357.567092183,260844.067249119,1274452.81257362,222480.793316839,341453.596085189,2735072.77201058,226846.905684221,357300.370383591,1451411.49199548,115370.944881305,334364.112167892,1455701.89003656,3356168.1434174,303654.718319575,210682.829764207,115176.436313766,3965281.43246172,1867471.98247962,243123.875510795,244545.331230224,6647616.84355224,7090645.7307985,364335.913320529,688764.247429337,145203.667567819,177805.804761389,258169.609236984,97863.6324781033,232755.108855033,1152241.23614339,362039.144906505,4040782.19838485,633419.125822701,266017.530259848,4219202.3132401,293601.602395758,1223351.43637225,1753573.47710079,224568.13269873,111108.722766181,3580085.87265709,1617865.2505393
