"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0202",13584441.8,81083024.43,27524883.14,23611182.24,27794616.8,97957972.84,81112976.19,7861052.511,4025650.069,116045950.2,44697876.74,6401766.965,19472174,29837926.87,2538351.15,35819527.16,7896660.169,29765012.46,191248210.1,5688646.417,28957299.63,27117254.36,15111921.2,3797066.724,8429512.964,208746651.1,28102377.99,36073437.85,7354382.105,36619853.13,183176696.5,34791810.37,22432768.86,7877128.898,7251051.805,10679477.15,12070460.94,35136801.29,27460960.3,19808018.41,36209753.53,5160821.827,31757005.42,25514142.11,50311057.32,29898977.84,29886775.85,41723384.71,4964551.62,9264015.627,39454280.45,54261995.15,17202368.51,64478019.87,36368075.01,27885554.78,24234868.43,25879231.45,9502557.123
"Feature0203",14398693.62,7435470.692,13196145.2,11917817.5,16611181.42,13945179.36,25065500.1,14330705.1,15995031.12,6295871.233,37440170.6,12994177.86,13241907.17,13411539.99,5973956.788,14517409.25,11898675.74,25798714.87,9751132.582,10340608.59,47418742.12,7640362.155,10701175.74,9934334.093,13982282.28,7641684.786,7184067.868,49507726.02,13223475.11,31473010.29,7900855.453,17456596.34,26971759.65,11480825.5,14132803.49,8313431.762,10197705.65,13019676.11,15552822.06,6445045.554,26234274.58,5734617.256,25615530.16,4248019.797,13206484.95,11888414.8,61714938.3,11436027.71,8010984.918,12450888.67,5220016.5,22126020.06,18136344.75,11351249.46,7541165.028,5665738.258,8547054.333,24364642.08,6228437.998
"Feature0204",14430586.25,7473966.543,13247018.18,12036588.52,16897342.27,14023502.85,25175245.22,14370087.58,16024512.73,5946729.258,37769964.97,12837567.55,13285394.95,13484507.77,6144404.921,14622851.61,11898675.74,25963084.46,9597236.883,10755731.03,47418742.12,7643296.207,12268456.98,10067408.89,13982282.28,7664049.797,7245422.339,49507726.02,13279902.24,26759686.64,7877923.76,17628522.57,27661757.65,11480825.5,13168981.96,7243533.064,10208837.13,13104020.17,15554848.62,6471434.853,25635287.46,5734691.019,25791578.73,4531952.224,13209389.83,11972455.43,61714938.3,11474729.23,8086465.904,13896272.03,69809780.12,19739918.43,17451644.73,11314686.8,7461424.797,5665738.258,8547054.333,24515662.07,5843678.296
"Feature0205",16438247.7,17657128.76,32615463.3,17154884.19,34317327.94,24507729.89,46598867.37,46089376.12,18722886.17,10088139.74,49191271.51,38687639.52,18574233.8,36952160.27,13093973.29,23676314.41,43156656.43,39016404.2,26347611.81,30544970.9,66954549.14,45477875.29,14628221.75,21855634.82,46474054.94,19434417.98,22409065.34,82290712.96,43478408.11,52296118.67,21410871.87,23584353.1,40103620.87,35640877.49,42029826.11,11387408.64,17368015.64,43162071.34,52176136.62,21563437.93,78265616.66,21169671.98,52505105.97,25155650.65,33821842.89,28800739.23,81910813.76,18957924.47,26430043.66,44694265.83,5274627.832,562224.7484,610166.8476,470210.3207,35715646.5,284654.4817,26325228.94,45398565.68,10499077.71
"Feature0206",999591.4967,89608.47421,2964989.269,1378383.382,1897557.66,2474635.855,3844589.227,544740.3563,1061961.884,216716.0526,2008686.12,90473.20543,312694.651,954086.4388,61018.10388,285197.2803,603610.8038,1336443.501,746875.6641,2228607.845,1209605.033,28800801.04,1005251.453,2805897.308,1502340.376,1440205.273,3329478.258,2152268.172,1218240.891,1589622.018,707959.9856,397701.1398,1442881.9,112682.8334,1041154.655,55229.13436,2352489.1,816992.9417,1900172.175,66261.81902,1310646.914,9452745.732,964084.9964,1867258.447,851663.0906,2760252.142,1834706.253,258441.6359,864870.0444,401812.3768,95183305.51,37760244.41,26649677.41,32458810.53,29751839.04,18494937.78,633390.5947,1603591.427,309944.5931
"Feature0207",3404128.394,5070267.718,970938.1883,2274825.778,1388637.359,2546987.799,7116485.67,96281737.3,200593508.2,716141.5953,1146829.075,52980847.52,3187544.527,39769151.67,26816893.11,7595387.02,139924012.4,5629285.961,621454.8236,80196800.81,8641376.211,20112934.48,15431872.43,49411123.02,98511568.16,701460.1576,231969.4578,6012758.591,137566411.9,1696523.158,1564861.025,4204093.257,2072852.014,49716377.1,55459024.57,2430822.895,6214663.816,10487475.31,6764464.032,22829620.62,17501212.18,70253296.24,758206.3915,24929130.81,5254069.054,603475.7914,1899901.48,18706123.16,111405158.2,121731053.7,1037620.557,413335.7739,11930038.91,6247015.929,20775378.94,555745.0727,23287880.72,781862.3909,8330972.39
"Feature0208",11121475.46,6758764.657,11186852.15,10852872.72,14644083.98,10402132.77,17995473.07,4045296.088,5307243.606,5189919.332,22813827.98,4546617.144,10051996.08,17375394.73,2203223.778,14454726.88,3510410.094,18317200.64,7867347.822,3161601.883,26791944.31,13315150.45,9521318.94,2084499.016,4565662.957,7338454.366,1564723.264,30381810.6,3812506.084,23959028.8,7589595.807,18542184.3,17816092.3,3621682.305,4359837.018,8180304.671,9310311.567,13372809.75,18885778.79,8336621.232,23938639.02,3151350.303,29678808.74,10132441.46,9355713.603,11191470.83,38171545.2,11140829.81,2973659.632,4023856.673,36228708.57,15608064.23,12950050.75,10803334.06,13556790.14,4650617.229,9193127.247,18720433.75,6593377.197
"Feature0209",4993034.557,6669721.489,16009453.23,4665701.885,15259165.55,6128420.075,6891268.223,3692562.047,3110393.419,9160112.678,40340853.36,4134005.575,5441156.281,6966352.244,3792203.188,6844704.705,4872480.783,25472315.26,9706169.509,518622.6427,22196340.42,5919509.024,5201682.692,2840288.59,6315537.181,9683907.601,9369573.634,26262687.44,4582241.839,18292453.89,9787597.637,7391912.826,31452048.73,4232151.926,4104295.318,4007554.058,3259591.304,8644550.207,8804205.886,7568613.213,4660088.079,3052671.93,16694587.78,6147903.221,10212005.61,15730572.78,24192030.68,7504561.655,4157078.672,5516785.824,25750257.91,31371047.01,6294183.42,6591792.998,6229707.609,32813781.14,5145464.596,19076570.85,4438811.198
"Feature0210",543994.4997,89419.42369,47459124.43,223887.8012,72012792.02,132293.0115,156636.4266,181299352,151418267.1,253297.2581,91775549.21,166508118.4,149933.7089,133630.6489,65929048.61,88424.11851,171722222.4,107695111,255807.8702,132187778.2,135561541.6,90242.39785,92576.43003,129518365.3,187257979.7,187482.9225,4009306.852,120817215.9,189996908.6,67241628.18,374222.4641,161044.9375,112904509.4,162988548.7,193838066.3,108424.5393,88306.49213,154976.7766,106869.0087,149365.801,131430.8957,91239554.26,11356005.53,61492.50312,140314854.8,66789234.94,185391470.5,123907.5051,104497426,177369285.2,82003713.49,44015643.5,76279.27484,125269.5699,77772.46051,53439991.45,103387.669,75876906.34,57960.54116
"Feature0211",860209.3,2158604.145,76249.65017,342737.764,220645.4069,1866523.062,9016948.128,80320384.89,28908472.1,1059174.669,3649978.057,51188933.42,96311.68853,5171583.386,26237242.63,400116.9458,61488869.6,2408972.21,1070362.785,66276912.33,2671061.924,829087.2142,234538.0426,49746736.63,75061197.73,1068728.416,2228439.529,1599835.347,68293053.74,80578.28372,965457.4962,420142.8132,189207.702,49871183.79,63107609.43,208374.5061,148634.6856,841061.7624,1276550.423,377688.0393,5110270.64,49079724.99,339217.7052,1218347.448,1521918.813,167658.5169,201732.3749,850714.6942,43739857,111026817.6,167374.5036,780750.7136,183309.7531,1633614.543,6279269.525,594546.1394,4493115.151,139966.3818,92487.37553
"Feature0212",2352275.2,4727401.464,267764.4659,1007723.905,261097.378,1618215.909,3185609.586,5429127.663,10688668.89,159403.8998,373117.7894,125392831.7,555392.473,1119989.977,1052857.997,647263.49,2319461.822,365034.9793,455795.607,118488509.7,413468.6024,32615359.55,2018054.883,96719110.12,148131126,682455.8246,264917.9091,461147.5742,167663585.6,331756.9791,1152101.647,1035038.539,676179.8285,118639042.6,139417408.7,210385.3004,2092420.503,11009693.48,33617668.19,8679050.303,46724369.81,117059122.5,408010.6043,42252616.6,1021521.724,238416.0202,517617.6973,2611871.781,130319496.5,156246856.9,430340.6107,329807.1718,1143846.939,2875442.717,89414346.34,333971.9292,10888877.58,291279.8271,1400385.089
"Feature0213",2404302.989,4830029.795,392532.9487,1055442.309,382759.2408,1681574.057,67417936.34,162869031.4,346510470.2,819598.8728,546977.0816,140088273.3,10048093.01,53024081.17,58119657.58,1100593.23,200001697.5,473544.7368,820790.8436,131878210.1,615856.6341,34262918.72,2060771.857,105542435.5,167221778.8,752324.478,320320.9033,686827.952,189215708.9,473477.8677,1223294.073,1094038.644,827282.1297,131640623,156572268.3,2586102.068,2139495.412,11172075.09,35289753.35,8739997.536,49982955.28,130930782.7,544343.8883,45575503.39,1131812.036,349509.1969,706281.8116,2661015.873,145352179.9,176029517.5,630863.6522,587534.3101,2182262.987,6920454.268,101927531.6,477078.3177,11048552.91,427005.6113,1439633.552
"Feature0214",90985.9793,77793.51902,740655.2811,845369.9568,638441.4361,1183636.715,216713.3076,194815.3214,334229.4305,415948.2999,1845073.355,236339.9104,802723.4248,844427.3803,1849576.745,220679.8656,300146.1992,1208030.023,148918.5745,353033.7728,1471058.496,308950.6107,1153719.722,466760.0955,999751.0571,832378.83,671305.9415,1661118.827,736819.1159,36944462.65,903491.38,376281.7692,432306.5832,6750769.544,9417602.732,7929699.604,12270393.01,16762861.5,16657790.9,11195183.69,39011100.06,2865429.621,31787207.53,211331.0592,34305442.3,13389935.81,73836172.78,12439177.26,4253628.241,8471691.405,3254436.305,825657.4131,623555.8037,670617.2969,296470.5971,346829.755,150326.5379,308636.2123,149627.3616
"Feature0215",516624.5303,12779107.08,18527929.63,15060423.98,19361305.52,28574880.06,37243022.02,12033721.18,3596055.74,8830050.783,43664935.68,80803.16506,14156142.48,15851935.47,120765.8316,11288743.05,8904957.704,31167920.94,20924902.21,5783858.268,55148623.09,91469.98711,9036368.53,3667148.438,10178418.1,17063324.12,6362504.956,66787484.23,8535803.236,715141.0235,17047248.85,17066786.72,1957841.547,152287.5099,520849.2442,331427.6854,480753.5882,323029.1463,289155.6647,446900.6134,38886298.1,178049.1766,561909.4885,1272259.875,707989.7788,146381.0491,1953147.327,196647.6402,73042.55747,157091.7764,94855385.89,28341122.47,13962055.41,14186507.56,22671300.26,8344536.463,17034553.74,34520389.91,7270366.582
"Feature0216",9374699.115,28875966.09,3517071.955,15000957.3,4153346.34,20282316.29,26138149.34,5100968.038,3575040.644,22864016.28,5363813.452,4016806.016,14262594.22,25143267.99,3028797.35,18153645.42,3420597.909,4965279.716,12455700.81,4213725.991,4888041.44,31986763.11,16814950.08,4020898.288,3661138.634,13893548.21,8305618.043,6519478.938,4465292.584,4174320.045,13188958.11,17466692.77,4074797.711,2977773.427,3485458.859,8838345.828,13898459.37,28751317.48,24301690.84,28838637.11,22205171.66,2458643.89,2987346.389,30088414.87,10500269.59,2573578.819,4353674.344,15354884.88,2903487.642,3731335.504,4918594.05,4374589.298,20639997.35,28858252.02,19044217.66,4269240.829,30562610.95,4601156.034,10378905.13
"Feature0217",3048179.507,33643703.42,393585.5228,4128796.223,566116.9009,27435708.39,35307412.89,725312.9756,2299304.556,55482749.01,1559502.324,1739884.026,1920387.864,26168026.28,2617028.511,8988786.144,1076452.453,626304.4033,34463494.58,1130355.053,796135.9229,10040924.3,162266.8798,1474191.286,1250333.487,29687834.52,20690762.35,1179512.934,1100136.101,506998.9868,29320522.09,6105695.484,1111790.443,1510771.202,1484993.002,1909642.872,2115785.901,18826137.22,18436275.74,10908578.26,17107587.59,473088.5718,809769.1058,24551633.73,6215402.152,412425.9924,1585407.808,20278021.12,1040057.764,945774.8616,1808376.756,1541191.294,2526783.525,34051079.01,27354918.52,617075.8234,17950829.22,407043.4254,1105419.361
"Feature0218",4339240.601,8912727.066,753184.3849,2811577.959,660321.7207,8684615.657,30352670.76,176187089.7,68713924.89,4175233.76,10304263.51,112257722.1,1587062.593,19476888.63,78676053.01,3292822.931,178536569.3,7700740.492,4533073.321,160255808.3,7036770.014,4350633.395,1839980.651,123011499.7,171388561.2,3684758.124,10274171.22,4785789.259,149161598.6,935059.8473,4421769.627,2937541.646,1161662.107,108319191.6,120594724,1535885.693,1459057.897,4046599.169,6246034.237,2354668.368,19458880.84,138252508.5,1797842.593,6263359.629,4887882.636,973397.8137,1277586.756,5480326.818,107614492.4,236430515.7,1322045.729,2887881.526,1288709.923,6662575.406,26292059.32,1950446.696,16758877.47,822505.2269,944236.6215
"Feature0219",54403.23757,64190.35879,71744.86909,49735.23175,72726.7458,73458.04268,81370.31063,4550295.835,1955239.543,71319.88472,493749.9999,87043144.7,52330.57555,66406.55763,664386.1333,55011.44195,61394243.07,81624.84679,83802.935,35948988.07,99132.95391,63370.31083,51418.51201,32866038.52,74468619.85,81353.15638,59782.9584,112725.0474,66593913.33,82756.30393,79257.02711,56874.12347,86678.79981,79365815.84,102605441.9,47486.16197,53011.6729,66759.72456,65454.71446,60535.7566,64896.56495,66098.21276,74669.40512,63241.18119,92360.52937,71430.02683,107834.3568,56062.32031,46732584.19,10673044.4,106094.3115,138159.5824,53120.18146,64262.11878,65054.03476,170404.546,63221.64633,88669.3918,45061.97003
"Feature0220",709006.2319,495720.3832,717044.9042,540200.9373,868291.4048,10706383.12,73697716.89,1530963.602,1123636.794,126254.5522,1622101.866,1277761.502,542879.3532,20966784.61,340822.9666,466031.7575,1642676.447,1334005.516,112998598.6,1220341.004,1976133.245,552686.4583,424929.2785,892022.7174,1495810.174,88523359.8,36725318.81,2043785.206,1761742.984,818574.9483,80509852.55,462074.6185,1155591.09,1233445.615,1021631.274,518285.3736,506359.3213,539120.0736,108697.3179,444411.6422,21332943.13,2415465.198,293915.6657,512179.5821,615731.0185,673160.8001,1815240.515,279588.5096,932402.3798,1953483.076,2144568.575,243013.4546,259843.2752,351692.9641,31428659.56,1268747.091,414166.4862,844735.7188,425822.2908
"Feature0221",1488122.15,803730.2704,3266707.972,1426971.471,2587235.355,382611.9029,16064920.63,2067680.136,700579.1572,6215236.233,673162.9712,9950930.531,6335098.157,5389507.345,614232.3789,4335266.747,1639703.125,3815202.072,1636335.525,1293464.236,8575715.362,15438966.62,67992.41149,418379.3196,6381637.838,5074357.155,786338.3973,3564855.057,6914444.772,311859.8939,578956.0139,3128303.476,517161.4804,2036729.775,1990752.316,2727874.317,361250.0199,8534712.647,19684980.48,4673312.065,12004550.07,3323798.296,4640732.755,8633803.546,4369563.189,201725.6293,7997019.892,307765.9419,892476.5282,2050233.722,277059389.5,54210469.67,198059966.9,349405509.3,10562343.39,19933202.4,9142468.891,10019474.04,492415.7782
"Feature0222",110293800.3,222664526.6,48793074.34,88265209.01,52443594.38,134066124,342763802.2,333174424.7,116494389.9,271933337.4,95382445.27,262081070.4,142275401.7,373698847.3,88163451.58,128990388.6,308093567.5,85491219.05,266447562.9,214937160.5,186016781.8,387707639.4,140804656.9,200336971.2,338759314.2,250418074,222341119.5,193574172.6,342534054.4,86012516.83,284429651.4,107075760.5,89569645.08,255490185.1,323404595.2,107613957.3,148458637.5,388476230.4,478478824.6,208585834.5,554864127.2,120365776.1,163624099.2,321909301.6,102373811,40071183.57,254778507.1,98443460.23,188056555.9,326957067.5,2716583.121,1071993.743,1653176.983,17679215.81,417507616.1,361386.7654,285790038.3,117931127.1,89225840.42
"Feature0223",7653099.92,21087430.65,8112903.38,11525217.3,7602064.751,5916176.822,19514464.65,11576270.52,1319176.45,8020868.479,18289885.02,38508533.25,17509132.06,60272616.66,8881705.366,18647662.77,25261188.08,1478237.262,16629326.56,8920173.747,13773787.31,10849414.97,1610307.898,8251996.347,15393157.29,20528127.17,14232486.32,10668304.74,15371777.78,7779934.225,20027717.3,12818714.32,1202282.216,10416830.93,19994225.11,1139260.317,5882459.231,18625549.63,21303162.54,18807503.48,42485268.99,7610422.957,7875030.681,10600047.95,2757687.007,3814149.393,33557312.16,3571864.304,2229258.222,14556140.28,674552196.8,179049694.1,471900197.3,704894207.3,11409947.61,77354960.92,20551582.46,17158398.35,1306083.76
"Feature0224",310780626.6,472147682.7,173584774.7,306859625.1,176052629.6,404192334,590249105.2,752447783.3,228989660.4,542004761.2,298916930.1,597908343.9,409910409.7,750535175.8,218760288.6,348076953.2,709337869.4,234328811.4,464679802.9,527338603.9,448349158,752383529.8,349011075.5,434782920.8,750300892.9,426918035.1,413217275.3,506862091.7,720767944.5,277267887.3,469707763.5,371206455.6,246782580.5,600483101.5,688189052.6,262246071.7,362781703.9,710017217.3,874254630.3,410910580,1081808890,284035666.3,435706586,612483206.6,302039625.7,154709940.3,581257144.2,296906356.9,421810923.8,752098631.7,15137541.31,3398041.796,7470500.017,13108221.03,666284738.7,928218.6791,596685730.3,304229699.4,223038928
"Feature0225",407924.6824,3882413.7,46821848.16,432645.2164,35228409.61,1563472.466,1868294.328,852212.3521,781934.0512,8637896.603,32380087.44,695202.6605,540710.2617,674539.1771,424524.2539,554489.6247,898208.3477,30754344.75,14162884.74,854313.2214,30585094.41,467973.4304,406993.3289,4696584.525,945364.407,9150911.907,7075106.556,34803192.6,930527.4348,47817852.01,13704340.65,763111.106,49486768.16,1027916.607,960997.4046,470001.5301,482945.6169,413131.6304,652086.8571,219177.1442,1083726.454,713038.7922,22268126.85,519010.0092,65138844.33,45048098.04,51379699.1,654297.9629,693085.3923,1066760.749,73343241.16,37870238.42,459450.6821,3462906.415,1676740.146,22554637.62,450420.4895,31695966.93,300118.9271
"Feature0226",10888018.32,27701701.03,11887509.09,25184705.5,13615650.72,54658141.84,53948029.23,26701929.08,18947317.29,30408207.16,19754922.89,21977909.81,11417742.72,38424356.49,14864462.07,19971750.91,22819864.92,13734411.43,32973964.59,16801818.54,18544756.86,22491519.91,13840114.99,21454775.67,26242907.8,35409417.84,118325981,25026950.27,30771041.75,15013028.66,43366913.08,22831854.54,13724450.14,22515021.15,26200423.23,8731823.948,12337953.21,56794183.39,50645705.38,38846111.48,8107176.874,13672021.82,21630529.6,51637046.92,24961086.56,8414645.32,21055343.49,36109169.11,17664649.61,25973963.11,25577427.38,14375143.32,18812413.08,44198546.65,42632092.79,13551538.53,49057573.76,20935887.22,11577160.74
"Feature0227",1559301.061,33283789.93,54961243.71,14484796.3,63222180.62,24734035.8,48177635.21,46985626.35,9059602.763,1552360.062,144475382.6,23290099.82,33469228.82,52353011.95,9972470.679,14378564.53,29102129.23,92324979.59,1419278.747,26789149.82,154998658.2,49334117.21,30217635.76,16244612.44,36438880.31,918257.0845,1007483.106,170889341.1,24074786.5,107712434.5,466516.2289,19471434.5,96316101.2,21655977.45,23262434.26,19799332.13,30814954.96,59175858.72,64105453.36,23844198.59,93374393.97,8842262.267,95954055.09,3773075.547,51164907.07,46102114.28,235576896.6,12937858.88,15812266.2,26391226.63,15164655.35,93804447.07,55614194.59,389117.5008,53074329.28,30556663.68,33957953.13,95195959.07,14948791.5
"Feature0228",25566985.99,33270116.28,54978853.79,14461555.48,63156665,24662965.68,48024979.06,46715869.31,1298968.415,1609075.147,144475382.6,23214241.93,33423480.56,52193049.58,9972470.679,13976306.26,29040798.77,92618264.81,1581418.279,26472526.56,154998658.2,49157170.63,30124009.87,16122351.64,36569611.69,800051.4423,1149012.304,170889341.1,23961439.17,107712434.5,36730875.92,19589917.83,96385985.66,21685120.55,23044578.07,19703418.39,29893418.27,58885814.81,63157874.23,23730487.92,93614583.3,9133919.457,96158150.33,3586129.964,50979638.29,47218467.67,235576896.6,12762955.19,15786465.68,26326042.66,237202245,93452039.41,38575066.35,43381600.24,3498781.375,30606728.92,33940478.84,95519946.09,14955414.59
"Feature0229",556322912.3,1495452727,871919855.2,663648962.4,1201493564,1055706174,1498549559,946159800.4,741639195.6,1192828138,1506954002,1052008541,682564876.8,738169099.7,459567233.9,888189371.6,1076220421,1252694400,1568720494,910882332.4,1304013117,1007693569,649409439.2,654308690.5,980471459.4,1505567001,585800909.7,1402704357,1025590662,1034950702,1477392347,920053129.7,1648960946,952435254,972264407.9,409019411.2,513142847.6,983492252.4,879289500.8,859838218.3,756226785.5,758446360.8,1105313749,823232607.4,1393343401,810119620.6,1750317281,915254998.1,808132568.2,1007796430,1738538202,1394425221,734242096.4,1659604405,1000680472,849618245.2,819751033.9,1360340841,474504648.4
"Feature0230",44727812.27,110137435.3,28539443.84,56414805.13,26355575.57,72885305.27,91495490.25,118617480.3,37768971.47,81920256.58,45554740.23,89733916.39,85240101.3,120573212.7,35014066.46,63923717.3,111575191.4,32618020.02,91330288.37,79278294.39,48261795.62,181289013.1,98962604.15,71294392.74,128296397,68948252.8,84004784.94,46799316.33,113692891.7,44933656.2,76457254.44,61855812.02,31959101.99,98340047.59,112001092.5,62050072.37,74368033.76,129886989.8,144656985.7,93401722.05,181673033.5,75074590.69,44585117.49,115487845.7,23765380.56,28526268.36,62761887.63,56261235.88,78476507.42,119050188.4,79215653.24,38127806.62,108786429.3,116932069.8,113990883.3,33743311.7,117215774.8,33480345.57,64968350.91
"Feature0231",41755117.14,35658625.88,16652408.28,42115702.17,22138236.69,32965996.24,29447681.35,3018808.945,1164666.613,30841918.64,3413840.569,3384209.584,32414603.94,39124232.11,1073713.36,42083622.94,2952410.319,247794.0107,40419260.03,2116245.982,2141900.256,22843893.74,24624116.19,1850611.893,3126268.46,44181998.6,5795095.141,6471926.638,3543303.239,12919763.03,35335721.07,54875689.12,566599.2265,2548893.669,3209623.646,27577276.42,31391965.73,30850986.46,28809176.93,24169268.58,67325564.86,1257141.626,42116134.43,31945795.1,4568649.551,24017305.31,446784.6195,23661695.79,2093709.954,3311376.809,7129340.407,408913.0521,26933508.95,40006941.52,20007118.56,14502680.51,25456137.13,26084898.76,19376578.83
"Feature0232",5441744.371,4844097.425,2328449.501,4972772.266,2305279.426,3756670.346,6658930.27,3773731.74,3920882.789,5717667.668,3255190.72,3031035.296,14401326.95,10703864.82,2352167.457,6118829.865,3030846.553,1615282.944,3955368.51,2923203.154,2683580.704,16827572.01,6620405.016,3721153.291,3535381.623,3663772.476,3791074.205,3999166.155,3646195.569,2128142.038,3738804.825,6426068.237,1870739.628,3318875.317,3174701.785,9725970.211,15844379.21,16923130.49,13928294.46,15146219.88,9771508.184,2660539.855,4330770.167,13878735.55,2888882.435,1950486.534,3169761.366,4644295.627,2530419.185,3926009.421,5402160.375,1841602.521,12137647.15,8778626.632,10404368.71,2050164.352,28933697.16,4671475.14,6722433.584
"Feature0233",10479613.82,6577381.896,20410630.89,9244535.246,24524139,10420188.63,32435158.17,27014992.72,26744827.35,4896620.789,46745525.52,21239869.27,14158792.88,23363225.65,9929118.811,8540373.784,23951075.3,37344088.54,12514798.48,17082190.96,45215898.04,20112814.79,12402631.08,13521024.48,26142132.26,10618798.02,4673542.184,62327323.38,25183764.61,45572609.41,12190842.4,15194026.19,31914598.01,19973717.23,24947305.93,8312842.906,11605851.79,23856372.6,35421563.46,11289255.8,39508475.6,12615155.71,25807469.72,13190669.69,22371074.39,17268043.99,58300729.78,6920662.663,14315848.63,28456381.47,802184.348,141878.587,91282.80878,588607.0149,19433213.16,267933.3668,14499008.1,23981164.2,7734587.067
"Feature0234",424724689.7,851441432.8,290865273.6,550257964.1,835885977.9,332712272.6,392571486.6,686110426.1,522251030.8,254386894.9,1160097873,600291571.1,656229460.1,783068314.9,550155871.4,517124188.8,781644223.1,1202878199,289061499.7,583161556.1,1480833271,573353853.5,508079987.3,681704934.7,910138113.7,232048861.5,241018672,1293173205,785046335,347073588.6,274185343.8,662236691.2,1087240610,648172855.4,855622206.1,525593788.7,629795916.8,663324828.4,561154309.1,566928853.6,938686073.3,579030297.2,507264915.7,627176357.3,1633869711,342055417.4,1510345204,347898093.8,792327276.9,1002953676,598231587.9,318910892,717242605.2,527719280.5,507507343.6,503275993.7,1048468978,919263678,415067803.4
"Feature0235",391303719.9,230788230.5,136420852.3,431932177.5,70474031.39,208225958.7,231833963.8,26707889.21,8770071.316,161345478.2,135092346.8,6007394.805,340022240.9,327333234,9893962.064,460162350,33560730.79,62182864.57,339633079.1,17273103.37,125522532.2,200551567.8,227692721.4,20639667.58,22715781.83,343807073.6,57740743.53,167665706.8,16883982.06,148132005.3,311122985.9,490934001.8,88923390.03,7351474.281,3491233.919,204139041.4,253183879.4,183362125.5,264665446.1,91878708.01,473898693.9,16753532.85,231897609,160075204.5,127626321.7,113250447.7,151630281.5,278499420.6,10491480.44,18831163.81,228720412.9,82848785.9,236690925,245552230.5,264803391.6,88980664.88,153385686.5,116060168.2,144149630.8
"Feature0236",15549886.37,19842212.61,6242433.473,12239389.36,5516043.32,17193619.85,18500336.22,14474584.44,6773568.334,16971279.88,7260235.308,16891431.93,16612187.74,21626149.05,6642024.629,16172686.26,13497591.87,6547084.776,18442633.11,13171320.14,9031853.008,22762721.14,15376745.37,9196569.004,13875975.76,19353556.21,19291760.59,9324598.544,13430765.73,8019544.048,17155182.78,15613303.57,6638108.017,15768065.32,16034034.04,14567950.77,15931037.35,20548247.84,24511708.64,16086127.86,27205476.22,10961325.13,11943306.89,19823451.2,4562992.626,6123687.146,8229383.17,10762209.81,12351334.99,14145243.82,11033966.08,5602982.919,16266570.19,21614278.52,22333222.8,4484570.758,18874944.27,6701729.374,12362195.93
"Feature0237",548562356.7,951442711.9,34113053.92,733481632.2,31514770.82,660657706.4,772201314.9,35677148.97,27793842.28,174124703.9,29714395.95,32532257.99,1100351875,1024951268,80831013.26,782075242.9,34963370.42,30099431.53,267471748,32276241.23,38433822.47,835710747.5,942738620.4,30713800.75,32290811.48,209558527.9,169476190.5,35770979.09,34010529.76,29949873.68,219721842.9,723519294.8,33056519.53,32952819.79,34148301.47,708168818.4,735442259.7,892434568.4,803236312.9,1017050933,1107661178,22842054.94,152754481.1,808464644.6,1185256355,28048501.29,40828927.86,462279283.2,28966894.76,40969474.46,39758320.5,26482342.27,1113562869,1029192204,771849474.7,29588352.4,963009436.7,33454173.25,659172700.8
"Feature0238",42164452.29,60889972.66,16057527.33,45941473.68,14017957.28,64658029.41,65309663.01,40643077.76,14554183.01,51651654.87,25026480.15,45634848.85,44231290.35,76844275.31,12275118.13,45978383.85,38093444.84,21287879.84,72255105.08,33663100.99,27789418.99,63629918.3,45229335.11,26754592.09,38393373.9,71774692.68,45056955.99,30141490.59,36267287.36,26644186.78,61579774.14,52431154.63,21409387.83,43023706.88,44982126.62,38128000.69,41207650.44,72460724.35,72920627.43,49942320.98,121325646.1,19960345.16,29487782,59949380.25,30599054.13,15341421.31,36748779.68,42031806.26,27308194.15,37940596.83,41387233.24,18686598.7,47131410.89,71353244.74,67092239.18,10292261.9,61793303.11,20561840.29,28230006.58
