"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0077",27.1201233934182,27.2947817068886,27.3358091239113,22.0568306841301,22.8957749920542,22.5076183407315,21.7262750234972,24.46537997867,21.5580309000599,25.8821146639165,25.7929742942031,25.9122728631403
"Feature0078",27.0365959018311,27.0911732155536,27.3415108289592,27.4619785447596,27.3084056186577,27.1752105285093,27.4760696468521,26.5220845021926,27.0784501984269,25.9050767090836,25.7926006256535,25.7374747012518
"Feature0079",18.8715949091777,16.9611698012154,24.1430145474881,23.2495098009397,28.5195523630429,27.6597508904322,20.3864039517955,25.2630866077936,27.4102562995518,20.2931833237873,26.4605426663511,26.7718302859595
"Feature0080",26.8785970377936,26.9129624324034,27.3778948626712,24.2296900814388,24.7095627795124,19.8434729839306,24.207838032343,22.0351694692975,19.8824360577908,25.625787841458,25.5789012924446,25.701033311259
"Feature0081",16.7167588994096,25.6983629393356,25.9259722615313,27.8225100777218,27.9250344477623,27.8854204977889,27.290876886454,23.3279438699173,27.2832227835292,25.6339814753493,25.042704826093,25.0413679762552
"Feature0082",26.9014889994042,26.9617423406753,27.1031310652117,27.2495527621465,27.1688620335447,27.273455537427,27.3002992541385,26.5284229481771,27.5179919582332,25.3798632912959,24.9737150381708,25.0697710783961
"Feature0083",26.7345377467667,26.1734042023604,26.5963321028872,23.3547510065692,23.9556995142852,23.3787254602851,22.6920468089883,23.4910030475688,22.2679623445656,25.8713333560471,26.6293860366559,26.8366955354517
"Feature0084",18.5334402311935,18.9926250041472,19.3885092541106,21.6019896240221,20.3023995264228,20.874452246003,20.6081262130347,22.2161507694417,19.9422444643103,26.5284831142502,26.2063071216355,25.9339347983968
"Feature0085",17.0267087610594,18.955072785393,17.6996926592668,19.4714836879708,20.2116942020251,18.9720869109167,19.2914180121491,21.6314150468704,17.0897192810151,26.4269601436706,26.5287592165905,27.046662103461
"Feature0086",27.5278978305207,27.4667615661944,27.2421525430383,23.5412021553297,23.2388278921015,23.2698307103725,23.5407000273071,20.9652395749472,23.2493525010699,24.9279213506225,24.8695820716348,25.2187177589807
"Feature0087",22.8731592297205,23.117676545766,22.8355372079446,27.352618889157,23.9873296951904,26.93055110574,28.1449905230574,27.3869296647268,26.7387950322866,22.5499774692823,22.2918321719762,22.4639139671773
"Feature0088",20.3025701583215,21.1207294920843,22.9115083180234,21.1902786618243,23.0689750899619,27.9008712801594,21.4248398968433,22.0714442257394,21.5449534351813,21.3928502322639,26.7309216351988,27.0324405827532
"Feature0089",26.1812790117532,26.1391391286204,26.1975015803662,23.9915505147801,23.8651108699851,23.4038434855444,23.6116029686259,20.0037895062802,22.3641366599789,26.6292710370205,26.2441600227648,26.5072853548037
"Feature0090",27.0889378998341,27.3964630795027,27.5111402418265,25.1591495440693,24.8894824121106,25.2720354045504,23.910759398716,20.1418315397043,23.6916307455791,23.7292372558581,22.6136195593227,22.3829677458284
"Feature0091",27.6056686184061,27.5635853100879,27.5939666699732,23.1494339771649,23.8408813067789,22.9315973338244,21.7770888034725,21.3218903471153,23.5467490494741,18.6999257385084,18.4615535885565,18.6761634674835
"Feature0092",27.2253141195545,27.1668569355122,27.2948294659417,28.1908064173884,28.3907028461233,28.1564172911443,28.0899807712192,27.421738209995,27.4875969839465,26.2695365682302,26.4552721781359,26.5499923320963
"Feature0093",27.6579441905897,27.6727852396253,27.5887647324641,28.4190182237653,28.8605561792903,26.1638871539534,28.3478786300417,32.2657616767052,27.7665725711182,26.8342928946815,24.9652986712079,25.3034759894972
"Feature0094",27.3933203055377,27.5476429604005,27.7160309936655,22.8871852502611,20.9003493620207,22.4710969170404,21.2644727647621,20.9746570532878,19.3865645140084,20.0732291847191,19.6377476033333,20.2025181003071
"Feature0095",27.650160764839,27.3968533967502,27.7370616639935,20.9708247332398,21.4298173009405,22.1523363720362,20.2928426873934,21.066908447,19.9744653973131,24.6458224441105,24.5593055224744,24.6209105271294
"Feature0096",22.8616356833057,27.5378398058497,27.7788980386812,28.0433437584051,28.317449019308,20.6951997824654,27.184799467589,26.5475839190145,16.7548081536505,25.1497673502028,18.754082759363,17.6869937795979
"Feature0097",21.234623248204,21.6334028267441,19.3256301920888,27.6005311465431,26.834063127267,27.3425138891345,27.4514555749604,27.1454661273559,27.9632296867127,25.1290233469808,24.4903180979821,25.109690344348
"Feature0098",18.43846077365,16.5099286743767,18.478388091269,23.6659913937002,29.0249139911807,24.9908034526824,24.9643227013311,21.05795930425,26.575631210354,17.6445748050909,16.837720768453,16.4965435186276
"Feature0099",22.8163743032198,20.5383820527841,20.4023043019423,19.8240675073227,20.2254766359924,28.3798749531352,17.0083292053383,21.594055979882,21.4298056486262,17.9587910725876,24.4151962327689,23.3567366029442
"Feature0100",22.633569007173,26.871861640797,27.0110818598359,27.4659785484438,27.7738888667526,22.9814122521338,26.9745933262291,25.7691150099774,28.0447730185801,25.2036834624459,20.7432246468074,15.0831153221675
"Feature0101",27.7605852294876,27.808593536362,27.9344796957096,25.4246806227135,24.4427773952936,25.3954367100422,23.5822066153301,24.9631041475049,23.9267544070996,24.2598253937596,22.9615800051472,22.1303031434176
"Feature0102",27.8374584604922,27.6991141821158,27.9392358249644,26.1557008016345,24.2029440774278,20.0445867487232,20.4431760964183,22.4382108980093,22.0935452853185,24.2614232783565,19.9432212314918,22.6563495285773
